,names,pvals,logfoldchanges,condition,cellline
5014240,SQSTM1,3.403344954893432e-11,0.5193831920623779,obatoclax,PC3
5014241,DNAJB9,5.0670157570822256e-11,0.2990833222866058,obatoclax,PC3
5014242,EGFR,2.3696109559802836e-10,0.364646852016449,obatoclax,PC3
5014243,HERPUD1,2.8320144901349624e-10,0.6067075133323669,obatoclax,PC3
5014244,TNIP1,3.34807280397663e-10,0.1688740104436874,obatoclax,PC3
5014245,DDIT3,4.3747708112439565e-10,0.3898460566997528,obatoclax,PC3
5014246,MYC,4.441281890150431e-10,0.160967156291008,obatoclax,PC3
5014247,NPC1,6.82898302523453e-10,0.4998487532138824,obatoclax,PC3
5014248,CBLB,8.287980826898747e-10,0.4921028614044189,obatoclax,PC3
5014249,MTHFD2,9.104837877265976e-10,0.1417608112096786,obatoclax,PC3
5014250,RHOQ,1.0402109046605752e-09,0.3665437400341034,obatoclax,PC3
5014251,IER3,1.2114478273290647e-09,0.1466619372367859,obatoclax,PC3
5014252,HOXA11,1.3102829860721252e-09,-0.305266261100769,obatoclax,PC3
5014253,ARHGEF2,1.452002438812096e-09,0.3273195624351501,obatoclax,PC3
5014254,HOXA10,1.897728338481391e-09,-0.4202659428119659,obatoclax,PC3
5016235,MCFD2,3.003077791449741e-13,0.1931526064872741,topiramate,PC3
5016236,CDK11A,3.06564472396165e-13,-0.2541823089122772,topiramate,PC3
5016237,KAT6B,3.8442549579542806e-13,0.1949955075979232,topiramate,PC3
5016238,PTPN12,3.9386610355079525e-13,0.2413914948701858,topiramate,PC3
5016239,HSD17B3,4.888350928207297e-13,-0.2965808510780334,topiramate,PC3
5016240,MRTFB,9.04563643394114e-13,0.2218607366085052,topiramate,PC3
5016241,TBP,1.1607265422772125e-12,-0.3240698277950287,topiramate,PC3
5016242,PHF10,1.400907987604413e-12,-0.2815136611461639,topiramate,PC3
5016243,OXR1,1.8070415907293608e-12,0.1687903702259063,topiramate,PC3
5016244,VAT1,1.836780488728572e-12,0.2191942632198333,topiramate,PC3
5016245,STAMBPL1,2.57546185244144e-12,-0.2696006298065185,topiramate,PC3
5016246,ZG16,3.470335664220273e-12,-0.2990949749946594,topiramate,PC3
5016247,DIAPH3,3.584020064958165e-12,-0.2796692252159118,topiramate,PC3
5016248,LY86,3.768157777866804e-12,0.1463130414485931,topiramate,PC3
5016249,ALDH1L1,3.919315423379516e-12,-0.4424363076686859,topiramate,PC3
5016250,NEDD4,4.6349510545109385e-12,0.2699073851108551,topiramate,PC3
5016251,TLN2,6.08250372474801e-12,-0.3185540437698364,topiramate,PC3
5016252,RGS2,7.748833965536032e-12,0.1447524726390838,topiramate,PC3
5016253,CDK1,8.827197833495837e-12,0.0974606722593307,topiramate,PC3
5016254,PSMD4,9.370703907477128e-12,-0.182000070810318,topiramate,PC3
5018235,CLDN8,1.9468106419586296e-07,-0.2669428884983063,cisapride,PC3
5018236,VPS41,3.532999959261865e-07,-0.3399114608764648,cisapride,PC3
5018237,CD160,4.0266609272107883e-07,-0.4300635457038879,cisapride,PC3
5018238,AXL,4.218600361969276e-07,0.1843773871660232,cisapride,PC3
5018239,NIPAL3,6.290990498200318e-07,-0.2950959801673889,cisapride,PC3
5018240,SNCA,7.20013863389525e-07,-0.5395256876945496,cisapride,PC3
5018241,IL1B,1.0026937434074212e-06,0.2370046824216842,cisapride,PC3
5018242,SERPINE1,1.044187578552284e-06,0.2511498034000397,cisapride,PC3
5018243,KIF2C,1.946576235808648e-06,0.6938446164131165,cisapride,PC3
5018244,CD177,2.1204793519887903e-06,-0.290393054485321,cisapride,PC3
5018245,SOX10,2.162679837153847e-06,-0.3417948782444,cisapride,PC3
5018246,CCNL1,2.536073892067192e-06,-0.4302203953266144,cisapride,PC3
5018247,C15orf39,2.945355773968729e-06,0.3238244652748108,cisapride,PC3
5018248,SQSTM1,3.088675205522656e-06,0.289039671421051,cisapride,PC3
5018249,SLC35A1,3.4693772066820727e-06,-0.1899376511573791,cisapride,PC3
5018250,GFPT2,3.484307796521048e-06,0.2571720480918884,cisapride,PC3
5018251,C11orf68,3.57519346410652e-06,0.2462075352668762,cisapride,PC3
5018252,SDC4,3.804313288335495e-06,0.2526440620422363,cisapride,PC3
5018253,CSNK2B,3.8124597862108336e-06,0.2310234755277633,cisapride,PC3
5018254,TGS1,3.945100149231904e-06,-0.3648391962051391,cisapride,PC3
5020235,OPLAH,4.3095441776457843e-07,0.3249039947986603,argatroban,PC3
5020236,FBXL6,6.399866490526783e-07,0.4260139465332031,argatroban,PC3
5020237,RECQL4,1.0588164417474034e-06,0.331100732088089,argatroban,PC3
5020238,SHARPIN,1.0641639574328818e-06,0.3793264925479889,argatroban,PC3
5020239,IL1B,1.3605262174487223e-06,0.317036896944046,argatroban,PC3
5020240,OGT,1.3948856917418434e-06,-0.6576268076896667,argatroban,PC3
5020241,NDUFS8,1.7268882676402843e-06,0.2813190519809723,argatroban,PC3
5020242,PGLS,1.934406232790847e-06,0.3550580441951751,argatroban,PC3
5020243,ERI3,2.0021820748643582e-06,0.3059248030185699,argatroban,PC3
5020244,EEF1A2,2.021961852747936e-06,0.2107444852590561,argatroban,PC3
5020245,MPG,2.082433784322079e-06,0.2543858587741852,argatroban,PC3
5020246,HSF1,2.082433784322079e-06,0.5038390159606934,argatroban,PC3
5020247,ATP5F1D,2.176409727967102e-06,0.4276251196861267,argatroban,PC3
5020248,MRPL2,2.544647125086268e-06,0.2965168356895447,argatroban,PC3
5020249,CNOT3,2.6073339928412817e-06,0.4003544449806213,argatroban,PC3
5020250,BOP1,2.6845157250216528e-06,0.316098004579544,argatroban,PC3
5020251,TMEM222,2.763887511655659e-06,0.3217388093471527,argatroban,PC3
5020252,NCAPH2,3.4684234269803112e-06,0.4626890420913696,argatroban,PC3
5020253,CPSF1,3.656619110654775e-06,0.2992344498634338,argatroban,PC3
5020254,CDK16,4.004966254344189e-06,0.3137955069541931,argatroban,PC3
5022235,KIF20A,1.7186262462718302e-16,-0.3686049282550812,cladribine,PC3
5022236,AURKA,4.978451627504911e-16,-0.4397096037864685,cladribine,PC3
5022237,BUB1,6.15699771452912e-16,-0.2376189231872558,cladribine,PC3
5022238,PTGS2,1.6845718998151057e-15,0.3258461654186249,cladribine,PC3
5022239,LBR,6.203376468388832e-15,-0.2002500891685485,cladribine,PC3
5022240,RACGAP1,1.394554275398495e-14,-0.2296804189682006,cladribine,PC3
5022241,CDKN1A,2.4017153490184503e-14,0.5889396071434021,cladribine,PC3
5022242,HMMR,7.217970229013966e-14,-0.279312789440155,cladribine,PC3
5022243,CENPF,1.0938875159289665e-13,-0.218722254037857,cladribine,PC3
5022244,NEK2,2.5730990556907025e-13,-0.2149096727371215,cladribine,PC3
5022245,GPSM2,5.581191590376409e-13,-0.2318705022335052,cladribine,PC3
5022246,VBP1,9.472726085225026e-13,-0.1838492006063461,cladribine,PC3
5022247,PLK1,3.124766030202661e-12,-0.3135524690151214,cladribine,PC3
5022248,SMARCC1,3.2239141234194223e-12,-0.2168266326189041,cladribine,PC3
5022249,DLGAP5,4.6745617100412206e-12,-0.1851480603218078,cladribine,PC3
5022250,CKAP2,4.883599610197768e-12,-0.2874023020267486,cladribine,PC3
5022251,TMEM50A,7.439656135473506e-12,-0.1807541847229004,cladribine,PC3
5022252,KIF20B,9.269842267922972e-12,-0.2209185361862182,cladribine,PC3
5022253,TTK,1.751376424265665e-11,-0.2150346040725708,cladribine,PC3
5022254,TOP2A,1.7638578588871778e-11,-0.1666943579912185,cladribine,PC3
5024235,PLEC,1.67897426699184e-07,0.3937998116016388,pargyline,PC3
5024236,MGLL,5.484389746596906e-07,0.2907790243625641,pargyline,PC3
5024237,DDX54,1.0675478006928072e-06,0.4605998396873474,pargyline,PC3
5024238,C11orf68,1.3478994694913049e-06,0.3066989481449127,pargyline,PC3
5024239,IDI1,1.372728341667613e-06,-0.2385272681713104,pargyline,PC3
5024240,HGS,1.8541380870256271e-06,0.2985059916973114,pargyline,PC3
5024241,ARFGAP1,1.8927359280384616e-06,0.4728182256221771,pargyline,PC3
5024242,SLC52A2,1.922189707600815e-06,0.3119820654392242,pargyline,PC3
5024243,NIPAL3,2.300039240825594e-06,-0.3960002064704895,pargyline,PC3
5024244,ATAD3A,2.445287290721382e-06,0.3282235562801361,pargyline,PC3
5024245,SLC29A2,2.457780971494236e-06,0.3114721477031708,pargyline,PC3
5024246,STIL,2.5730157966870863e-06,0.3013985157012939,pargyline,PC3
5024247,IL1B,2.707134860500784e-06,0.3257263600826263,pargyline,PC3
5024248,PLCB3,2.9656342659283656e-06,0.2021827399730682,pargyline,PC3
5024249,KLHDC4,3.010957774199058e-06,0.412749171257019,pargyline,PC3
5024250,GNG5,3.0957823816292426e-06,0.3313339054584503,pargyline,PC3
5024251,LAMA5,3.231399640932288e-06,0.4282697141170501,pargyline,PC3
5024252,B4GALT2,3.2806110660141235e-06,0.2604429125785827,pargyline,PC3
5024253,COMMD4,3.449893428788189e-06,0.2960225641727447,pargyline,PC3
5024254,ZDHHC24,3.94982639737751e-06,0.3001459240913391,pargyline,PC3
5026235,DNM3,8.377799766787684e-05,-0.7980449795722961,cirazoline,PC3
5026236,CD177,0.0001107794243504,-0.5427563786506653,cirazoline,PC3
5026237,HMGA1,0.0001193971005514,0.3514098525047302,cirazoline,PC3
5026238,GTF3A,0.0001526235932389,0.2280906736850738,cirazoline,PC3
5026239,PTH2R,0.0001699236897881,-0.6027451157569885,cirazoline,PC3
5026240,PPP1R9A,0.0001737935271481,-0.4455099105834961,cirazoline,PC3
5026241,ARL6IP4,0.0001828058055135,0.446946233510971,cirazoline,PC3
5026242,ENO3,0.0001859062771504,0.2641743719577789,cirazoline,PC3
5026243,FSHB,0.0001880006472048,-0.3763693571090698,cirazoline,PC3
5026244,IL4R,0.0001966019366895,-0.2999903261661529,cirazoline,PC3
5026245,ASTN1,0.0001988093136577,-0.3714187443256378,cirazoline,PC3
5026246,NFE2L2,0.0002173253944062,-0.4678473770618438,cirazoline,PC3
5026247,RIT2,0.0002259250818043,-0.5922797322273254,cirazoline,PC3
5026248,SPAG5,0.000236144104181,0.3640740811824798,cirazoline,PC3
5026249,SERF2,0.0002374515523951,0.4127838909626007,cirazoline,PC3
5026250,GH1,0.0002607440850966,-0.4160034358501434,cirazoline,PC3
5026251,CSRP1,0.000272431465702,0.0994928404688835,cirazoline,PC3
5026252,LRP2,0.0002877314369831,-0.4288792610168457,cirazoline,PC3
5026253,TBX21,0.0002940739037693,-0.5655024647712708,cirazoline,PC3
5026254,NSUN5,0.0003038335803196,0.2946794927120209,cirazoline,PC3
5028235,MYCBP2,8.820278556879464e-06,-0.3505343198776245,vincristine,PC3
5028236,PPP1R9A,9.073773271049476e-06,-0.5645128488540649,vincristine,PC3
5028237,IER3,1.0159104397715596e-05,0.1656398773193359,vincristine,PC3
5028238,CSRP1,1.0868682909517606e-05,0.1199823170900344,vincristine,PC3
5028239,PLEKHM2,1.413059611245801e-05,0.4076453745365143,vincristine,PC3
5028240,THNSL1,1.4689929742688774e-05,-0.6527888178825378,vincristine,PC3
5028241,NOSIP,1.902970709239079e-05,0.4562964737415313,vincristine,PC3
5028242,MYL9,2.0995285690268773e-05,0.3805767297744751,vincristine,PC3
5028243,TRIB1,2.15746859497041e-05,-0.4634574949741363,vincristine,PC3
5028244,CXCL2,2.607778520666752e-05,0.327695369720459,vincristine,PC3
5028245,STXBP2,2.6789820643923805e-05,0.1668130159378051,vincristine,PC3
5028246,PPARD,2.707977945916638e-05,0.3654909431934356,vincristine,PC3
5028247,PEX11B,2.7225875556295883e-05,-0.4495036005973816,vincristine,PC3
5028248,PSMB1,2.9667816038078208e-05,0.3886878490447998,vincristine,PC3
5028249,MMUT,3.197397796063717e-05,-0.423351913690567,vincristine,PC3
5028250,PPFIBP1,3.2317014741223984e-05,-0.5645037889480591,vincristine,PC3
5028251,CSTF2T,3.336722719907011e-05,-0.305932879447937,vincristine,PC3
5028252,FGF2,3.481801980837222e-05,0.2416547089815139,vincristine,PC3
5028253,ZYX,3.652172714218015e-05,0.3294309079647064,vincristine,PC3
5028254,PDLIM7,3.8304392216217415e-05,0.4691664278507232,vincristine,PC3
5030235,SEL1L,1.4768229036070588e-08,-0.1933695524930954,lamotrigine,PC3
5030236,BUB1B,1.8711951681589268e-08,-0.1989238560199737,lamotrigine,PC3
5030237,PTH2R,6.463692263729649e-08,-0.3005320429801941,lamotrigine,PC3
5030238,ILK,6.586287078745047e-08,0.1498742997646331,lamotrigine,PC3
5030239,RPL26L1,7.92939442489901e-08,0.2059159874916076,lamotrigine,PC3
5030240,EDRF1,8.078817564314683e-08,-0.245499238371849,lamotrigine,PC3
5030241,FBLN5,2.399318974026577e-07,0.2330638915300369,lamotrigine,PC3
5030242,SLC6A15,2.824856907483335e-07,-0.193784549832344,lamotrigine,PC3
5030243,SCD,3.019638007959636e-07,-0.131028801202774,lamotrigine,PC3
5030244,PIN1,3.099115383609819e-07,0.0576293878257274,lamotrigine,PC3
5030245,CRYBG1,3.185772238029747e-07,-0.1145346537232399,lamotrigine,PC3
5030246,PTTG1,3.290718188893434e-07,0.0839290097355842,lamotrigine,PC3
5030247,ELOB,3.49938374626388e-07,0.2212519198656082,lamotrigine,PC3
5030248,KLF2,3.62596782897086e-07,0.1639345437288284,lamotrigine,PC3
5030249,MTMR1,3.720792967164954e-07,-0.1453442871570587,lamotrigine,PC3
5030250,PPM1B,3.7690986096881074e-07,0.1984555870294571,lamotrigine,PC3
5030251,MYO1B,5.430424906271919e-07,-0.1070277541875839,lamotrigine,PC3
5030252,RPL36,6.558377656486569e-07,0.1743219345808029,lamotrigine,PC3
5030253,ARFGEF1,6.801013169476678e-07,-0.1722694486379623,lamotrigine,PC3
5030254,ATP5MF,7.750603006175948e-07,0.1899107843637466,lamotrigine,PC3
5032235,S100A13,4.688234062887492e-07,-0.2416122108697891,niflumic-acid,PC3
5032236,ARMCX5,1.0619432526298405e-06,-0.4252237677574157,niflumic-acid,PC3
5032237,R3HDM1,1.4919431066764576e-06,-0.7278429865837097,niflumic-acid,PC3
5032238,CSTF2T,1.5714418253095934e-06,-0.324278324842453,niflumic-acid,PC3
5032239,NAE1,1.6043683126110454e-06,-0.2654768228530884,niflumic-acid,PC3
5032240,PRKRA,1.6043683126110454e-06,-0.3551575839519501,niflumic-acid,PC3
5032241,ARPC5,1.716022198190795e-06,-0.4563667178153991,niflumic-acid,PC3
5032242,ID2,1.8351238943815723e-06,-0.2937870919704437,niflumic-acid,PC3
5032243,PEX11B,1.8733414984531416e-06,-0.4423625469207763,niflumic-acid,PC3
5032244,TBK1,1.8927359280384616e-06,-0.3816622793674469,niflumic-acid,PC3
5032245,PSMB8,1.912323191399009e-06,0.1311886012554168,niflumic-acid,PC3
5032246,MINDY3,2.002901704168979e-06,-0.3512036502361297,niflumic-acid,PC3
5032247,TMEM50A,2.002901704168979e-06,-0.3182286620140075,niflumic-acid,PC3
5032248,CPEB1,2.141046063118419e-06,-0.6472540497779846,niflumic-acid,PC3
5032249,MLLT11,2.253491481779326e-06,-0.3059801757335663,niflumic-acid,PC3
5032250,FRYL,2.4081710001043645e-06,-0.4607095122337341,niflumic-acid,PC3
5032251,MACROD1,2.432854591229946e-06,0.3548397421836853,niflumic-acid,PC3
5032252,CTH,2.457780971494236e-06,-0.4190627336502075,niflumic-acid,PC3
5032253,AKAP11,2.495630763584985e-06,-0.6004514098167419,niflumic-acid,PC3
5032254,MYC,2.639257789219603e-06,0.1199819445610046,niflumic-acid,PC3
5034235,LEF1,8.678461440707958e-08,-0.449746310710907,mephenytoin,PC3
5034236,SNX17,4.096441896347311e-07,0.1948047429323196,mephenytoin,PC3
5034237,RAN,7.935601430777438e-07,0.185496911406517,mephenytoin,PC3
5034238,UBC,8.261957064438637e-07,0.2901135981082916,mephenytoin,PC3
5034239,DENR,1.1245695221485717e-06,0.1832954436540603,mephenytoin,PC3
5034240,SORBS3,1.6306677023555229e-06,0.2050734609365463,mephenytoin,PC3
5034241,TIMM9,1.944508120852542e-06,0.1293187588453292,mephenytoin,PC3
5034242,PFN1,1.99438176956508e-06,0.2176012396812439,mephenytoin,PC3
5034243,TMBIM6,2.07351757549951e-06,0.2414251118898391,mephenytoin,PC3
5034244,IRAK1,2.2627502010644963e-06,0.154531255364418,mephenytoin,PC3
5034245,TXLNA,2.66125225361929e-06,0.1531262844800949,mephenytoin,PC3
5034246,TLR3,2.702537104948564e-06,-0.3485949039459228,mephenytoin,PC3
5034247,TUBB4A,3.2858667956308253e-06,-0.2242582738399505,mephenytoin,PC3
5034248,MAGEB2,3.884516038606903e-06,-0.1549356132745742,mephenytoin,PC3
5034249,TAL1,3.921496298714356e-06,-0.3036328256130218,mephenytoin,PC3
5034250,DNM3,4.049769770345338e-06,-0.3725967109203338,mephenytoin,PC3
5034251,TRPV2,4.158416801654616e-06,-0.2203182131052017,mephenytoin,PC3
5034252,CAPZB,4.518361999203548e-06,0.2062217742204666,mephenytoin,PC3
5034253,PPP2R1A,4.552525185903226e-06,0.1758509427309036,mephenytoin,PC3
5034254,KRT7,4.612907031530406e-06,0.1073415651917457,mephenytoin,PC3
5036235,DUSP4,1.5956241672969283e-19,0.1466781049966812,diazepam,PC3
5036236,PPP1R12A,5.43210958207749e-19,0.263031542301178,diazepam,PC3
5036237,IGF2BP2,4.152403666995097e-18,0.2419096529483795,diazepam,PC3
5036238,BNIP3L,6.5285751047909244e-18,0.2387749105691909,diazepam,PC3
5036239,KIF14,8.364040525726627e-18,0.1148250550031662,diazepam,PC3
5036240,ARHGAP17,2.3281751320338e-17,0.3769831657409668,diazepam,PC3
5036241,R3HDM2,3.0034967913892216e-17,0.3047985136508941,diazepam,PC3
5036242,SCAF8,3.1741184551264746e-17,0.2625863254070282,diazepam,PC3
5036243,NPEPPS,4.815191124572472e-17,0.2045887410640716,diazepam,PC3
5036244,PTPN12,1.8004416975755763e-16,0.2340569794178009,diazepam,PC3
5036245,BEST2,1.83309269225446e-16,-0.5505645871162415,diazepam,PC3
5036246,MS4A12,1.9945414285241847e-16,-0.3636994361877441,diazepam,PC3
5036247,FABP1,2.3691039031126944e-16,-0.4668479263782501,diazepam,PC3
5036248,ZG16,3.8903666899315525e-16,-0.3324930071830749,diazepam,PC3
5036249,JMJD1C,5.213325206215992e-16,0.2644045948982239,diazepam,PC3
5036250,AMPD1,6.807374957531192e-16,-0.2980073690414428,diazepam,PC3
5036251,PIK3C2B,1.069400978907096e-15,0.0911260247230529,diazepam,PC3
5036252,PBRM1,1.3755593861856997e-15,0.2946562170982361,diazepam,PC3
5036253,BAG3,1.521957220978851e-15,0.1612620204687118,diazepam,PC3
5036254,FADS1,1.767693905280625e-15,0.191038891673088,diazepam,PC3
5038235,TANK,4.670191566203685e-10,-0.6612510681152344,loxoprofen,PC3
5038236,CDR1,1.092693688165578e-09,-0.4724861681461334,loxoprofen,PC3
5038237,GABRA2,2.090816763128001e-09,-0.3338019549846649,loxoprofen,PC3
5038238,CEP97,2.52390966072362e-09,-0.6779573559761047,loxoprofen,PC3
5038239,ZNF484,2.6739283615324524e-09,-0.7494392395019531,loxoprofen,PC3
5038240,ZNF292,3.632872975801286e-09,-0.5250426530838013,loxoprofen,PC3
5038241,BPGM,4.11164289673867e-09,-0.3642399311065674,loxoprofen,PC3
5038242,PPP4R2,4.131233473270367e-09,-0.534733772277832,loxoprofen,PC3
5038243,TMOD2,4.270933944593345e-09,-0.7711118459701538,loxoprofen,PC3
5038244,SMG1,4.373523845465978e-09,-0.5582777261734009,loxoprofen,PC3
5038245,ADGRB3,4.651609998544883e-09,-0.4141740500926971,loxoprofen,PC3
5038246,GAN,4.808399292162289e-09,-0.4053305387496948,loxoprofen,PC3
5038247,ZKSCAN8,5.335379627674247e-09,-0.7675853967666626,loxoprofen,PC3
5038248,IGFBP7,5.890590372613481e-09,-0.4402307569980621,loxoprofen,PC3
5038249,NRCAM,6.441071178678389e-09,-0.3537591397762298,loxoprofen,PC3
5038250,P2RY1,6.910703714889674e-09,-0.4623088538646698,loxoprofen,PC3
5038251,RASSF9,7.768399280805691e-09,-0.401170015335083,loxoprofen,PC3
5038252,MYH7B,8.216026235466319e-09,-0.6437957882881165,loxoprofen,PC3
5038253,TRIM58,8.608118345831591e-09,-0.335218995809555,loxoprofen,PC3
5038254,AFF4,9.714630710325766e-09,-0.6241586208343506,loxoprofen,PC3
5040235,GRINA,0.0001624259116047,0.4004164040088653,perospirone,PC3
5040236,EEF1D,0.0001708834778399,0.354853868484497,perospirone,PC3
5040237,PGGHG,0.0001922560921185,0.266715943813324,perospirone,PC3
5040238,RNF13,0.0002322621741672,-0.4740340113639831,perospirone,PC3
5040239,FRMD4B,0.000242749570459,-0.2797545790672302,perospirone,PC3
5040240,FASLG,0.0002454399750283,-0.5332729816436768,perospirone,PC3
5040241,P2RY1,0.0002495280743346,-0.5101585984230042,perospirone,PC3
5040242,CDK16,0.0002578965911004,0.35257288813591,perospirone,PC3
5040243,SH3BGRL3,0.000267992313828,0.3036963641643524,perospirone,PC3
5040244,CLASP2,0.0002694644416744,-0.5479745268821716,perospirone,PC3
5040245,LAMB3,0.0002861659663311,0.2010330557823181,perospirone,PC3
5040246,RIN3,0.0002924761232216,0.3931239247322082,perospirone,PC3
5040247,GZMA,0.0003005471444283,-0.5476482510566711,perospirone,PC3
5040248,ELF2,0.0003277982181665,-0.4372709393501282,perospirone,PC3
5040249,SNCA,0.0003349634871772,-0.620230495929718,perospirone,PC3
5040250,LRRC1,0.0003516246125376,-0.2970762550830841,perospirone,PC3
5040251,G0S2,0.0003516246125376,0.1713688522577285,perospirone,PC3
5040252,CD160,0.0003730407448972,-0.517509937286377,perospirone,PC3
5040253,TAGLN2,0.0003770632657793,0.1917327642440796,perospirone,PC3
5040254,BCHE,0.0003770632657793,-0.2603544294834137,perospirone,PC3
5042235,RABIF,2.2094495775040812e-14,0.3332388699054718,cediranib,PC3
5042236,TACC3,1.7126359870043481e-13,-0.350120335817337,cediranib,PC3
5042237,AXL,2.32397197827497e-13,-0.2175040990114212,cediranib,PC3
5042238,ERBB3,6.305533279350205e-13,0.1238649785518646,cediranib,PC3
5042239,GEMIN4,1.752948972620832e-12,-0.2641130089759826,cediranib,PC3
5042240,ATF7IP,2.5797066469588493e-12,0.2116261571645736,cediranib,PC3
5042241,CLDN16,6.608752994136822e-12,0.3062301874160766,cediranib,PC3
5042242,PRSS23,7.592978370637499e-12,0.0919218435883522,cediranib,PC3
5042243,ZNF208,8.129655715329475e-12,0.3311948180198669,cediranib,PC3
5042244,ZNF10,8.289702589487193e-12,0.3079467415809631,cediranib,PC3
5042245,CTNNAL1,9.914648901776582e-12,-0.3344282209873199,cediranib,PC3
5042246,GLRX,1.1268670972440385e-11,0.0971675515174865,cediranib,PC3
5042247,STYK1,1.4711239079419163e-11,0.265684574842453,cediranib,PC3
5042248,NIPSNAP1,1.4968486624019276e-11,0.1615197509527206,cediranib,PC3
5042249,FOSL1,1.6228408231905617e-11,-0.1013703644275665,cediranib,PC3
5042250,DDR1,1.7423965693868005e-11,0.2485186606645584,cediranib,PC3
5042251,SLC30A4,2.5932548620836336e-11,0.2660962343215942,cediranib,PC3
5042252,RFX7,3.3827851569626485e-11,0.3663808405399322,cediranib,PC3
5042253,TOB2,3.7606565095986336e-11,0.2418996542692184,cediranib,PC3
5042254,ATP6V1E1,5.417234128180158e-11,0.194200649857521,cediranib,PC3
5044235,IL1B,3.617736475408826e-05,0.4398134052753448,ethionamide,PC3
5044236,PIGQ,3.730263589320663e-05,0.704129159450531,ethionamide,PC3
5044237,BAD,3.869683413534225e-05,0.4696264863014221,ethionamide,PC3
5044238,SMPD2,4.1889144571546166e-05,0.5331610441207886,ethionamide,PC3
5044239,MPG,4.214478891067797e-05,0.3808009326457977,ethionamide,PC3
5044240,YME1L1,4.240191299226024e-05,-0.7449356913566589,ethionamide,PC3
5044241,OGG1,4.588290213611358e-05,0.3916572630405426,ethionamide,PC3
5044242,ATG3,4.700738471765677e-05,-0.6011756658554077,ethionamide,PC3
5044243,VPS9D1,4.72925611115814e-05,0.633510172367096,ethionamide,PC3
5044244,MACROD1,4.72925611115814e-05,0.5152196288108826,ethionamide,PC3
5044245,PRR4,4.757937736446705e-05,0.4560587108135223,ethionamide,PC3
5044246,ARPC5,4.844975406694825e-05,-0.6963217854499817,ethionamide,PC3
5044247,DRAP1,4.903836805807028e-05,0.1769409924745559,ethionamide,PC3
5044248,FBXL8,4.933521101692598e-05,0.7830770015716553,ethionamide,PC3
5044249,TMEM121,5.146130680696385e-05,0.5292579531669617,ethionamide,PC3
5044250,PLOD3,5.239882282508145e-05,0.2846463918685913,ethionamide,PC3
5044251,CHMP1A,5.36740420452232e-05,0.4663719236850738,ethionamide,PC3
5044252,OPLAH,5.464969473658459e-05,0.4352351427078247,ethionamide,PC3
5044253,ARHGEF1,5.464969473658459e-05,0.4860614240169525,ethionamide,PC3
5044254,FBRS,5.464969473658459e-05,0.5492724180221558,ethionamide,PC3
5046235,BLK,4.979322993296876e-11,0.3571237027645111,mitotane,PC3
5046236,MYF5,7.110343842789791e-11,0.3481153845787048,mitotane,PC3
5046237,GPR1,2.693149370380564e-10,0.2747672796249389,mitotane,PC3
5046238,LRAT,4.978621169901192e-10,0.3452590703964233,mitotane,PC3
5046239,NPHP1,5.40800431704582e-10,0.3308230340480804,mitotane,PC3
5046240,MRPS18C,5.68733935944623e-10,0.4273157715797424,mitotane,PC3
5046241,KIAA0408,6.339601799748167e-10,0.35268634557724,mitotane,PC3
5046242,MAK,7.77659236640977e-10,0.3055861592292785,mitotane,PC3
5046243,ANKRD1,8.730606197396118e-10,0.2306487709283828,mitotane,PC3
5046244,DMC1,8.977459523354122e-10,0.2222557514905929,mitotane,PC3
5046245,RNASEH2B,1.0317476068316683e-09,0.2648445665836334,mitotane,PC3
5046246,IFNA6,1.13920743868652e-09,0.2743947505950928,mitotane,PC3
5046247,MSRB2,1.272533555757922e-09,-0.2467550635337829,mitotane,PC3
5046248,CNTN5,2.3949860679555676e-09,0.2962116003036499,mitotane,PC3
5046249,ICAM2,2.399641443319877e-09,0.2062553763389587,mitotane,PC3
5046250,SLC6A5,2.523822682211523e-09,0.3535473644733429,mitotane,PC3
5046251,TMEM187,2.79124205530267e-09,-0.1810186803340912,mitotane,PC3
5046252,CISD1,2.845742424836709e-09,0.1006020829081535,mitotane,PC3
5046253,REV3L,3.164528512167756e-09,-0.3184852004051208,mitotane,PC3
5046254,HERC4,3.431122540566932e-09,0.2869474291801452,mitotane,PC3
5048235,TNIP1,0.0027532975476816,0.2822901606559753,clomifene,PC3
5048236,HMGCS1,0.0027895377820253,0.1909089535474777,clomifene,PC3
5048237,MSMO1,0.0028262131804168,0.5296743512153625,clomifene,PC3
5048238,EMD,0.0028262131804168,0.4903405606746673,clomifene,PC3
5048239,SIPA1,0.0028633283767202,0.633070707321167,clomifene,PC3
5048240,CLIP2,0.0029008880462664,0.5418499112129211,clomifene,PC3
5048241,ADAM15,0.0029198360309518,0.6644617319107056,clomifene,PC3
5048242,DHCR7,0.002958071267984,0.5898112058639526,clomifene,PC3
5048243,FPGS,0.0029773597153736,0.4569903314113617,clomifene,PC3
5048244,IL1B,0.0029773597153736,0.5079137682914734,clomifene,PC3
5048245,P4HA2,0.0029773597153736,0.5199783444404602,clomifene,PC3
5048246,TNFAIP2,0.0030359155989697,0.3949607908725738,clomifene,PC3
5048247,STXBP2,0.0030359155989697,0.2414552122354507,clomifene,PC3
5048248,DHCR24,0.0030556664300604,0.3138853907585144,clomifene,PC3
5048249,PTX3,0.0030556664300604,0.351470947265625,clomifene,PC3
5048250,OPLAH,0.0030755343808353,0.4727720916271209,clomifene,PC3
