Term,NES,FDR q-val,Perturbation
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.154037593,0.007292373,zosuquidar
REACTOME_RHO_GTPASE_EFFECTORS,-2.028382818,0.065246834,zosuquidar
REACTOME_PROTEIN_LOCALIZATION,-1.75480874,0.22597684,zosuquidar
REACTOME_RHO_GTPASE_CYCLE,-1.748064705,0.175052482,zosuquidar
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-1.743966303,0.144497867,zosuquidar
REACTOME_KERATINIZATION,1.934531022,0.058087524,zosuquidar
REACTOME_RHOA_GTPASE_CYCLE,-1.68532354,0.15913862,zosuquidar
REACTOME_CELL_CYCLE,-3.322421092,0,wortmannin
REACTOME_CELL_CYCLE_CHECKPOINTS,-3.139490451,0,wortmannin
REACTOME_GPCR_LIGAND_BINDING,2.799988597,0,wortmannin
REACTOME_CELL_CYCLE_MITOTIC,-2.877514463,0.000753896,wortmannin
REACTOME_G2_M_CHECKPOINTS,-2.657608248,0.000565422,wortmannin
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.517698397,0.000324789,wortmannin
REACTOME_SIGNALING_BY_GPCR,2.509294796,0.000216526,wortmannin
REACTOME_DNA_REPAIR,-2.42430318,0.0036187,wortmannin
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,-2.350625232,0.004900323,wortmannin
REACTOME_METABOLISM_OF_RNA,-2.337782074,0.004846473,wortmannin
REACTOME_GPCR_LIGAND_BINDING,2.353831686,0.002919596,mirtazapine
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.199769517,0.008028889,mirtazapine
REACTOME_SIGNALING_BY_GPCR,2.156042843,0.009975286,mirtazapine
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-2.196869832,0.246281851,mirtazapine
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,2.057492171,0.020802121,mirtazapine
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,2.046560748,0.018101494,mirtazapine
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS,1.903308406,0.050119729,mirtazapine
REACTOME_SENSORY_PERCEPTION,1.859826177,0.065378093,mirtazapine
REACTOME_MRNA_SPLICING,-1.792763527,1,mirtazapine
REACTOME_NEURONAL_SYSTEM,1.794351169,0.097076563,mirtazapine
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,3.468734836,0,dexbrompheniramine
REACTOME_GPCR_LIGAND_BINDING,3.43352006,0,dexbrompheniramine
REACTOME_SIGNALING_BY_GPCR,3.061279327,0,dexbrompheniramine
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,2.768643066,0,dexbrompheniramine
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,2.718327984,0,dexbrompheniramine
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,2.268401883,0.001379027,dexbrompheniramine
REACTOME_DEVELOPMENTAL_CELL_LINEAGES,2.039527447,0.013508836,dexbrompheniramine
REACTOME_ECM_PROTEOGLYCANS,2.014643926,0.013962648,dexbrompheniramine
REACTOME_SENSORY_PERCEPTION,1.988058839,0.015431968,dexbrompheniramine
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,1.94592094,0.018052717,dexbrompheniramine
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,2.50385918,0.001289509,sphingosine
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,2.478425516,0.000644754,sphingosine
REACTOME_SELENOAMINO_ACID_METABOLISM,2.418930523,0.000429836,sphingosine
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,2.418424683,0.000322377,sphingosine
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,2.401795577,0.000257902,sphingosine
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,2.371839457,0.000429836,sphingosine
REACTOME_SARS_COV_1_HOST_INTERACTIONS,2.347859796,0.000644754,sphingosine
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,2.218266703,0.002337235,sphingosine
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,2.184036171,0.003223772,sphingosine
REACTOME_SARS_COV_1_INFECTION,2.126285915,0.005867265,sphingosine
REACTOME_GPCR_LIGAND_BINDING,2.128366277,0.070614076,caffeic-acid
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,-1.780673145,1,caffeic-acid
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-1.744465141,0.658632175,caffeic-acid
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,1.887582297,0.322689904,caffeic-acid
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,-1.722983537,0.487687316,caffeic-acid
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,1.863205179,0.266034424,caffeic-acid
REACTOME_MITOTIC_PROPHASE,-1.686326762,0.4458694,caffeic-acid
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,1.844074508,0.23565395,caffeic-acid
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,-1.652754895,0.42722087,caffeic-acid
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,1.82653448,0.214633946,caffeic-acid
REACTOME_METABOLISM_OF_RNA,-4.611876557,0,cytarabine
REACTOME_RRNA_PROCESSING,-3.700702502,0,cytarabine
REACTOME_TRANSLATION,-3.677874541,0,cytarabine
REACTOME_GPCR_LIGAND_BINDING,3.409795258,0,cytarabine
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,3.350037353,0,cytarabine
REACTOME_SIGNALING_BY_GPCR,3.091071071,0,cytarabine
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,-2.932762947,0,cytarabine
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-2.809185886,0,cytarabine
REACTOME_MRNA_SPLICING,-2.778918878,0,cytarabine
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,-2.760898553,0,cytarabine
REACTOME_SIGNALING_BY_NTRKS,-2.566804114,0.014187751,clobetasol
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,-2.480285162,0.013478364,clobetasol
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,2.171741717,0.03342308,clobetasol
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-2.349201227,0.031213053,clobetasol
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.042208328,0.054730294,clobetasol
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,2.011833608,0.045956736,clobetasol
REACTOME_RRNA_PROCESSING,-2.145345986,0.080515488,clobetasol
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,-2.110526235,0.083423977,clobetasol
REACTOME_GPCR_LIGAND_BINDING,1.954346823,0.059952651,clobetasol
REACTOME_METABOLISM_OF_RNA,-2.10198955,0.071411681,clobetasol
REACTOME_GPCR_LIGAND_BINDING,3.127190343,0,zolpidem
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.890916112,0,zolpidem
REACTOME_SIGNALING_BY_GPCR,2.764771611,0,zolpidem
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,2.59050563,0,zolpidem
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,2.201422562,0.003795458,zolpidem
REACTOME_SIGNALING_BY_NTRKS,-2.175900618,0.180598399,zolpidem
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,-2.104005477,0.135944949,zolpidem
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,-2.096128546,0.093937629,zolpidem
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,-1.981631331,0.14388334,zolpidem
REACTOME_CELL_CYCLE_CHECKPOINTS,-1.945460441,0.139715685,zolpidem
REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT,-2.356655199,0.030482494,lansoprazole
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,-2.160482384,0.052836324,lansoprazole
REACTOME_MITOTIC_G2_G2_M_PHASES,-2.021500179,0.088060539,lansoprazole
REACTOME_S_PHASE,-1.987054404,0.083318818,lansoprazole
REACTOME_SIGNALING_BY_WNT,-1.804275566,0.190617198,lansoprazole
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,-1.723456482,0.25198862,lansoprazole
REACTOME_SIGNALING_BY_NOTCH,-1.713001344,0.225570458,lansoprazole
REACTOME_CELL_CELL_COMMUNICATION,1.764419494,0.522214018,lansoprazole
REACTOME_DEVELOPMENTAL_CELL_LINEAGES,1.750981823,0.286560837,lansoprazole
REACTOME_CELL_CYCLE,-1.612946189,0.331243105,lansoprazole
REACTOME_GPCR_LIGAND_BINDING,2.708757079,0,lorazepam
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.495015252,0,lorazepam
REACTOME_SIGNALING_BY_GPCR,2.481502529,0,lorazepam
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,-2.807851311,0.00678733,lorazepam
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,2.278361465,0.000707314,lorazepam
REACTOME_ECM_PROTEOGLYCANS,2.117037385,0.004413637,lorazepam
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,2.004725401,0.016315368,lorazepam
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,1.963897474,0.019885617,lorazepam
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,1.952494345,0.020087707,lorazepam
REACTOME_STIMULI_SENSING_CHANNELS,1.926742549,0.022382547,lorazepam
REACTOME_METABOLISM_OF_RNA,-4.176697073,0,irinotecan
REACTOME_RRNA_PROCESSING,-3.45125234,0,irinotecan
REACTOME_GPCR_LIGAND_BINDING,3.070060781,0,irinotecan
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,-3.021435254,0,irinotecan
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-3.006938089,0,irinotecan
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.95955708,0,irinotecan
REACTOME_MRNA_SPLICING,-2.92265726,0,irinotecan
REACTOME_SIGNALING_BY_GPCR,2.870568407,0,irinotecan
REACTOME_TRANSLATION,-2.828143039,0.000241019,irinotecan
REACTOME_TRNA_PROCESSING,-2.614454494,0.000619763,irinotecan
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,-2.167168614,0.097067948,glibenclamide
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.151569677,0.049861043,glibenclamide
REACTOME_GPCR_LIGAND_BINDING,2.132866632,0.029533079,glibenclamide
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,2.06831778,0.036564765,glibenclamide
REACTOME_FATTY_ACID_METABOLISM,-2.007895382,0.160162113,glibenclamide
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,2.023401582,0.044299619,glibenclamide
REACTOME_PROTEIN_LOCALIZATION,-1.977514726,0.134816594,glibenclamide
REACTOME_BIOLOGICAL_OXIDATIONS,-1.926857919,0.140344074,glibenclamide
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,-1.917008127,0.118422896,glibenclamide
REACTOME_MRNA_SPLICING,-1.892562012,0.114863738,glibenclamide
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-3.277892293,0,spironolactone
REACTOME_MRNA_SPLICING,-2.698333145,0.001657303,spironolactone
REACTOME_METABOLISM_OF_RNA,-2.545026944,0.002209738,spironolactone
REACTOME_METABOLISM_OF_NUCLEOTIDES,-2.312297311,0.009115169,spironolactone
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.262048483,0.010885486,spironolactone
REACTOME_RRNA_PROCESSING,-2.227539512,0.011269663,spironolactone
REACTOME_GPCR_LIGAND_BINDING,2.201150594,0.010159787,spironolactone
REACTOME_NEDDYLATION,-1.954596633,0.055243446,spironolactone
REACTOME_KEAP1_NFE2L2_PATHWAY,-1.861711247,0.071974318,spironolactone
REACTOME_ESR_MEDIATED_SIGNALING,-1.833003132,0.072507022,spironolactone
REACTOME_GPCR_LIGAND_BINDING,3.082717112,0,anagrelide
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.964673042,0,anagrelide
REACTOME_SIGNALING_BY_GPCR,2.742002274,0,anagrelide
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,2.629584547,0,anagrelide
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-2.081890352,0.150931692,anagrelide
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,2.122338474,0.012226753,anagrelide
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,2.118490532,0.010428702,anagrelide
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS,2.109173283,0.00934987,anagrelide
REACTOME_MRNA_SPLICING,-2.055288537,0.089794804,anagrelide
REACTOME_METABOLISM_OF_RNA,-2.016737878,0.088521119,anagrelide
REACTOME_GPCR_LIGAND_BINDING,2.459112307,0.00075838,chlortalidone
REACTOME_METABOLISM_OF_RNA,-2.496880696,0.007213272,chlortalidone
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.252179937,0.003791901,chlortalidone
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,2.212586547,0.003539107,chlortalidone
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,-2.217197994,0.042077422,chlortalidone
REACTOME_SIGNALING_BY_GPCR,2.17348469,0.005308661,chlortalidone
REACTOME_RRNA_PROCESSING,-2.192787264,0.037669312,chlortalidone
REACTOME_CELL_CYCLE_CHECKPOINTS,-1.962329863,0.103390238,chlortalidone
REACTOME_RHO_GTPASE_EFFECTORS,-1.905513976,0.115412359,chlortalidone
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,-1.870227831,0.113007935,chlortalidone
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,-2.494467787,0.015176296,clozapine
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,-2.385765605,0.015176296,clozapine
REACTOME_STRIATED_MUSCLE_CONTRACTION,2.154745026,0.054110409,clozapine
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-2.028178862,0.125963253,clozapine
REACTOME_SIGNALING_BY_NTRKS,-1.941016816,0.164662806,clozapine
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,1.894047423,0.240250216,clozapine
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,-1.840969849,0.237660788,clozapine
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,1.852116356,0.216922617,clozapine
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,1.834073222,0.183975391,clozapine
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,-1.748066578,0.331602057,clozapine
REACTOME_GPCR_LIGAND_BINDING,2.354945555,0.002554842,hexylresorcinol
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,2.291351795,0.002554842,hexylresorcinol
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.287194064,0.001703228,hexylresorcinol
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,-1.795436604,0.38058337,hexylresorcinol
REACTOME_SIGNALING_BY_GPCR,1.981451473,0.032148424,hexylresorcinol
REACTOME_DISEASES_OF_METABOLISM,-1.74135743,0.256421419,hexylresorcinol
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,-1.72390026,0.18714265,hexylresorcinol
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,1.945412532,0.036449074,hexylresorcinol
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,1.94348033,0.030941971,hexylresorcinol
REACTOME_METABOLISM_OF_RNA,-1.438084724,0.603939922,hexylresorcinol
REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES,1.378278232,1,dosulepin
REACTOME_APOPTOSIS,1.354679106,0.721494524,dosulepin
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,1.22823629,0.80738673,dosulepin
REACTOME_PROGRAMMED_CELL_DEATH,1.175189811,0.748228473,dosulepin
REACTOME_METABOLISM_OF_LIPIDS,1.155911427,0.635172858,dosulepin
REACTOME_NEUTROPHIL_DEGRANULATION,-1.567744652,1,dosulepin
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,1.017904258,0.855056904,dosulepin
REACTOME_NEURONAL_SYSTEM,-1.424735422,1,dosulepin
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,0.990277718,0.795116415,dosulepin
REACTOME_INNATE_IMMUNE_SYSTEM,-1.359773048,1,dosulepin
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-2.225964932,0.033572754,torasemide
REACTOME_GPCR_LIGAND_BINDING,2.149021271,0.02362888,torasemide
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.111769518,0.018565549,torasemide
REACTOME_METABOLISM_OF_RNA,-1.967306318,0.073601808,torasemide
REACTOME_STIMULI_SENSING_CHANNELS,2.016953774,0.033474247,torasemide
REACTOME_CELLULAR_RESPONSES_TO_STIMULI,-1.840470444,0.095553224,torasemide
REACTOME_HIV_INFECTION,-1.787979782,0.091033815,torasemide
REACTOME_SIGNALING_BY_GPCR,1.953382981,0.047046788,torasemide
REACTOME_DISEASES_OF_METABOLISM,-1.702554186,0.130158986,torasemide
REACTOME_MRNA_SPLICING,-1.657266515,0.137303957,torasemide
REACTOME_METABOLISM_OF_RNA,-3.257022224,0,pheniramine
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-2.829774697,0,pheniramine
REACTOME_MRNA_SPLICING,-2.702548743,0,pheniramine
REACTOME_RRNA_PROCESSING,-2.501386917,0.000274945,pheniramine
REACTOME_HIV_LIFE_CYCLE,-2.330389045,0.003079388,pheniramine
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,2.210744594,0.04066177,pheniramine
REACTOME_SIGNALING_BY_GPCR,2.163216961,0.030902945,pheniramine
REACTOME_HIV_INFECTION,-2.162876781,0.020162659,pheniramine
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,-2.153907563,0.018539172,pheniramine
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,-2.148664076,0.016221776,pheniramine
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.762127864,0,T-0901317
REACTOME_GPCR_LIGAND_BINDING,2.759148135,0,T-0901317
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,2.516760812,0,T-0901317
REACTOME_SIGNALING_BY_GPCR,2.40862773,0.000267836,T-0901317
REACTOME_STIMULI_SENSING_CHANNELS,1.950960922,0.03910405,T-0901317
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS,1.939699654,0.035711462,T-0901317
REACTOME_PLATELET_HOMEOSTASIS,1.84944138,0.064663254,T-0901317
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,1.832901221,0.063811918,T-0901317
REACTOME_TRANSLATION,-2.749779172,1,T-0901317
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,-2.616633723,1,T-0901317
REACTOME_MUSCLE_CONTRACTION,3.763456981,0,NU-1025
REACTOME_INFLUENZA_INFECTION,-2.437692347,0,NU-1025
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,-2.399044702,0.001075137,NU-1025
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,-2.325885073,0.000716758,NU-1025
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-2.323764193,0.000537568,NU-1025
REACTOME_SELENOAMINO_ACID_METABOLISM,-2.311969574,0.000430055,NU-1025
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,-2.304759656,0.000358379,NU-1025
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,-2.286485533,0.000307182,NU-1025
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-2.272383155,0.000268784,NU-1025
REACTOME_RRNA_PROCESSING,-2.210123556,0.000836218,NU-1025
REACTOME_SELENOAMINO_ACID_METABOLISM,2.581460863,0,meclofenamic-acid
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,2.526147671,0,meclofenamic-acid
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,2.50566852,0,meclofenamic-acid
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,2.503854066,0,meclofenamic-acid
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,2.482507062,0,meclofenamic-acid
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2.478709601,0,meclofenamic-acid
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,2.467380794,0,meclofenamic-acid
REACTOME_INFLUENZA_INFECTION,2.374413567,0.000309761,meclofenamic-acid
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.380281655,0.000340737,meclofenamic-acid
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,2.398597497,0.000378597,meclofenamic-acid
REACTOME_NEUTROPHIL_DEGRANULATION,-1.965904819,0.146022521,febuxostat
REACTOME_RHO_GTPASE_CYCLE,1.784776283,0.130713713,febuxostat
REACTOME_METABOLISM_OF_RNA,1.710454902,0.101844427,febuxostat
REACTOME_DISEASES_OF_METABOLISM,1.577338068,0.131782946,febuxostat
REACTOME_SIGNALING_BY_GPCR,-1.763102771,0.28496186,febuxostat
REACTOME_GPCR_LIGAND_BINDING,-1.726217739,0.244460588,febuxostat
REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,1.521747076,0.128708901,febuxostat
REACTOME_INNATE_IMMUNE_SYSTEM,-1.645707391,0.279240828,febuxostat
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,1.380171417,0.194707298,febuxostat
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,-1.589764792,0.291609154,febuxostat
REACTOME_NEUTROPHIL_DEGRANULATION,-1.767894658,0.357358961,GW-9662
REACTOME_SIGNALING_BY_GPCR,1.617855677,0.610491169,GW-9662
REACTOME_METABOLISM_OF_LIPIDS,1.540951758,0.477638169,GW-9662
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,-1.380598956,1,GW-9662
REACTOME_INNATE_IMMUNE_SYSTEM,-1.360168577,0.731328232,GW-9662
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,1.499485126,0.390651085,GW-9662
REACTOME_METABOLISM_OF_RNA,1.499262708,0.293186012,GW-9662
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,-1.3190349,0.643174942,GW-9662
REACTOME_VESICLE_MEDIATED_TRANSPORT,-1.308479365,0.529916355,GW-9662
REACTOME_MEMBRANE_TRAFFICKING,-1.169776698,0.715667082,GW-9662
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,-1.933442419,0.215906486,isocarboxazid
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,-1.90374641,0.128581251,isocarboxazid
REACTOME_M_PHASE,-1.860349677,0.114141646,isocarboxazid
REACTOME_CELL_CYCLE_MITOTIC,-1.807297527,0.112766445,isocarboxazid
REACTOME_DISEASES_OF_METABOLISM,1.645351284,0.449563476,isocarboxazid
REACTOME_CELL_CYCLE,-1.67751093,0.206830163,isocarboxazid
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT,-1.553866775,0.359614944,isocarboxazid
REACTOME_RHO_GTPASE_CYCLE,1.473334922,0.557560754,isocarboxazid
REACTOME_SIGNALING_BY_WNT,1.383315813,0.560867758,isocarboxazid
REACTOME_METABOLISM_OF_LIPIDS,1.381144909,0.42490268,isocarboxazid
REACTOME_APOPTOSIS,1.969287131,0.089717448,pargyline
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-2.867919082,0.243508381,pargyline
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,-2.856585509,0.154660729,pargyline
REACTOME_PROGRAMMED_CELL_DEATH,1.649247271,0.29542674,pargyline
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,1.557741146,0.327255073,pargyline
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,1.527700131,0.279726187,pargyline
REACTOME_SIGNALING_BY_NTRKS,-2.699848434,0.738673429,pargyline
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,-2.421752731,0.940656894,pargyline
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,-2.416498857,0.757414486,pargyline
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,1.249660741,0.764648995,pargyline
REACTOME_CHOLESTEROL_BIOSYNTHESIS,2.926629447,0,promazine
REACTOME_METABOLISM_OF_STEROIDS,2.700286988,0,promazine
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,2.443107491,0,promazine
REACTOME_CELL_CYCLE_CHECKPOINTS,-2.752291424,0.001552683,promazine
REACTOME_S_PHASE,-2.67045054,0.001552683,promazine
REACTOME_HIV_INFECTION,-2.648852752,0.001035122,promazine
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,2.401413946,0.00016055,promazine
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,-2.617625261,0.001164513,promazine
REACTOME_SYNTHESIS_OF_DNA,-2.593876303,0.001552683,promazine
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,-2.546876762,0.002329025,promazine
REACTOME_GPCR_LIGAND_BINDING,2.919610475,0,oxybutynin
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.871893561,0,oxybutynin
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,-2.344686014,0.081370098,oxybutynin
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,2.200993719,0.015113836,oxybutynin
REACTOME_L1CAM_INTERACTIONS,2.186364534,0.012549881,oxybutynin
REACTOME_SIGNALING_BY_GPCR,2.116720906,0.018622405,oxybutynin
