Term,NES,FDR q-val,Perturbation
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,3.447068801,0,dipyridamole
SIGNALING_BY_ROBO_RECEPTORS,2.784708087,0,dipyridamole
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,2.851400709,0,dipyridamole
INFLUENZA_INFECTION,2.967081327,0,dipyridamole
RRNA_PROCESSING,3.002539981,0,dipyridamole
TRANSLATION,3.031417088,0,dipyridamole
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,3.009627035,0,dipyridamole
NONSENSE_MEDIATED_DECAY_NMD,3.345900049,0,dipyridamole
SELENOAMINO_ACID_METABOLISM,3.349392915,0,dipyridamole
EUKARYOTIC_TRANSLATION_INITIATION,3.369220059,0,dipyridamole
EUKARYOTIC_TRANSLATION_ELONGATION,3.505011415,0,indometacin
SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,2.464696305,0,indometacin
SARS_COV_1_INFECTION,2.551026756,0,indometacin
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,2.740393927,0,indometacin
NERVOUS_SYSTEM_DEVELOPMENT,2.74723519,0,indometacin
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,2.757248645,0,indometacin
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,2.878629046,0,indometacin
RRNA_PROCESSING,3.018193632,0,indometacin
TRANSLATION,3.129678866,0,indometacin
SARS_COV_1_HOST_INTERACTIONS,2.858770163,0,indometacin
NONSENSE_MEDIATED_DECAY_NMD,3.939164545,0,lisinopril
METABOLISM_OF_RNA,2.402421525,0,lisinopril
VIRAL_INFECTION_PATHWAYS,2.551666674,0,lisinopril
SARS_COV_2_HOST_INTERACTIONS,2.744091128,0,lisinopril
NERVOUS_SYSTEM_DEVELOPMENT,2.953000954,0,lisinopril
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,3.074420231,0,lisinopril
SARS_COV_1_INFECTION,3.095390268,0,lisinopril
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,3.202086558,0,lisinopril
SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,3.226200567,0,lisinopril
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,3.342246691,0,lisinopril
EUKARYOTIC_TRANSLATION_ELONGATION,2.546535468,0.000822774,carbachol
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,2.545094816,0.000411387,carbachol
EUKARYOTIC_TRANSLATION_INITIATION,2.516287662,0.000274258,carbachol
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2.508954906,0.000205694,carbachol
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,2.495282993,0.000164555,carbachol
SELENOAMINO_ACID_METABOLISM,2.486128528,0.000137129,carbachol
NONSENSE_MEDIATED_DECAY_NMD,2.482476837,0.000117539,carbachol
SIGNALING_BY_ROBO_RECEPTORS,2.470196755,0.000102847,carbachol
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.446478449,0.000182839,carbachol
GPCR_LIGAND_BINDING,2.371386177,0.000164555,carbachol
EUKARYOTIC_TRANSLATION_ELONGATION,-2.40608687,0,genistein
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-2.360293022,0,genistein
SELENOAMINO_ACID_METABOLISM,-2.356742655,0,genistein
NONSENSE_MEDIATED_DECAY_NMD,-2.330039578,0,genistein
EUKARYOTIC_TRANSLATION_INITIATION,-2.304670001,0,genistein
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-2.257704048,0,genistein
TRANSLATION,-2.257687738,0,genistein
RRNA_PROCESSING,-2.254679802,0.000122952,genistein
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-2.237062713,0.000327872,genistein
INFLUENZA_INFECTION,-2.203862951,0.000491807,genistein
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-3.409218798,0,pelitinib
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,-2.68706704,0,pelitinib
SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,-2.830147149,0,pelitinib
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-2.865978594,0,pelitinib
TRANSLATION,-2.874309918,0,pelitinib
SARS_COV_1_INFECTION,-2.933440871,0,pelitinib
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,-2.936032078,0,pelitinib
SARS_COV_1_HOST_INTERACTIONS,-3.003295866,0,pelitinib
INFLUENZA_INFECTION,-3.148810171,0,pelitinib
CELLULAR_RESPONSE_TO_STARVATION,-3.186839083,0,pelitinib
CELL_CYCLE_CHECKPOINTS,-3.207611202,0,diminazene-aceturate
GPCR_LIGAND_BINDING,2.806929754,0,diminazene-aceturate
METABOLISM_OF_RNA,-2.792308535,0,diminazene-aceturate
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.790334754,0,diminazene-aceturate
CELL_CYCLE_MITOTIC,-2.678224718,0,diminazene-aceturate
SIGNALING_BY_GPCR,2.580981907,0,diminazene-aceturate
SEPARATION_OF_SISTER_CHROMATIDS,-2.558600895,0,diminazene-aceturate
CELL_CYCLE,-2.547576536,0,diminazene-aceturate
M_PHASE,-2.53570797,0.000918009,diminazene-aceturate
PEPTIDE_LIGAND_BINDING_RECEPTORS,2.263850229,0.000468194,diminazene-aceturate
EUKARYOTIC_TRANSLATION_ELONGATION,3.439680103,0,palbociclib
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,2.754495239,0,palbociclib
SIGNALING_BY_ROBO_RECEPTORS,2.807422525,0,palbociclib
INFLUENZA_INFECTION,2.870390339,0,palbociclib
TRANSLATION,2.935680269,0,palbociclib
CELLULAR_RESPONSE_TO_STARVATION,2.993023294,0,palbociclib
RRNA_PROCESSING,2.675044528,0,palbociclib
NONSENSE_MEDIATED_DECAY_NMD,3.079022986,0,palbociclib
EUKARYOTIC_TRANSLATION_INITIATION,3.224658397,0,palbociclib
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,3.269767326,0,palbociclib
ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,-2.8091552,0,melatonin
DNA_REPAIR,-2.661413193,0,melatonin
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-2.652035506,0,melatonin
EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,-2.61636216,0.000660319,melatonin
CHROMATIN_ORGANIZATION,-2.546893999,0.001584767,melatonin
METABOLISM_OF_RNA,-2.534671897,0.001320639,melatonin
RRNA_PROCESSING,-2.451574914,0.001886627,melatonin
PKR_MEDIATED_SIGNALING,-2.39220964,0.001650799,melatonin
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.22101189,0.013794807,melatonin
GPCR_LIGAND_BINDING,2.220447778,0.006897403,melatonin
CELL_CYCLE_MITOTIC,-2.898483938,0,quercetin
CELL_CYCLE,-2.813622671,0,quercetin
CELL_CYCLE_CHECKPOINTS,-2.742831381,0,quercetin
M_PHASE,-2.654992244,0,quercetin
GPCR_LIGAND_BINDING,2.646811456,0,quercetin
SIGNALING_BY_GPCR,2.536883306,0,quercetin
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.397288147,0,quercetin
MITOTIC_PROMETAPHASE,-2.403502245,0.002493105,quercetin
MITOTIC_SPINDLE_CHECKPOINT,-2.400626338,0.002077588,quercetin
G_ALPHA_S_SIGNALLING_EVENTS,2.215391927,0.001577011,quercetin
EUKARYOTIC_TRANSLATION_ELONGATION,-3.832041422,0,imiquimod
ADAPTIVE_IMMUNE_SYSTEM,2.663467791,0,imiquimod
SARS_COV_1_HOST_INTERACTIONS,-2.846428016,0,imiquimod
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,-2.921075877,0,imiquimod
SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,-3.000635969,0,imiquimod
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,-3.023241136,0,imiquimod
SIGNALING_BY_ROBO_RECEPTORS,-3.132932413,0,imiquimod
INFLUENZA_INFECTION,-3.151280469,0,imiquimod
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-3.16488325,0,imiquimod
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-3.087497738,0,imiquimod
EUKARYOTIC_TRANSLATION_ELONGATION,-3.350961264,0,tiludronate
SARS_COV_1_INFECTION,-2.713222268,0,tiludronate
SARS_COV_1_HOST_INTERACTIONS,-2.763483929,0,tiludronate
SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,-2.805972194,0,tiludronate
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-2.810848523,0,tiludronate
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,-2.830375428,0,tiludronate
TRANSLATION,-2.936560668,0,tiludronate
INFLUENZA_INFECTION,-3.000674701,0,tiludronate
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-3.136597208,0,tiludronate
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,-2.66984964,0,tiludronate
EUKARYOTIC_TRANSLATION_ELONGATION,-3.006635531,0,norfloxacin
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-2.500571715,0,norfloxacin
TRANSLATION,-2.513932286,0,norfloxacin
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,-2.572870218,0,norfloxacin
SARS_COV_1_INFECTION,-2.593348193,0,norfloxacin
SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,-2.704304389,0,norfloxacin
INFLUENZA_INFECTION,-2.721950769,0,norfloxacin
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-2.747556215,0,norfloxacin
RRNA_PROCESSING,-2.751537597,0,norfloxacin
SARS_COV_2_HOST_INTERACTIONS,-2.459676362,0,norfloxacin
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,3.268701897,0,vortioxetine
CELLULAR_RESPONSE_TO_STARVATION,2.848090079,0,vortioxetine
EUKARYOTIC_TRANSLATION_INITIATION,3.053425259,0,vortioxetine
NONSENSE_MEDIATED_DECAY_NMD,3.060927154,0,vortioxetine
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2.751409972,0,vortioxetine
SELENOAMINO_ACID_METABOLISM,3.163584089,0,vortioxetine
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,3.070661207,0,vortioxetine
EUKARYOTIC_TRANSLATION_ELONGATION,3.256478935,0,vortioxetine
TRANSLATION,2.648202791,6.90E-05,vortioxetine
INFLUENZA_INFECTION,2.694686088,7.66E-05,vortioxetine
EUKARYOTIC_TRANSLATION_ELONGATION,3.592706921,0,etoricoxib
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,2.488869065,0,etoricoxib
RRNA_PROCESSING,2.85721463,0,etoricoxib
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,2.936172045,0,etoricoxib
SIGNALING_BY_ROBO_RECEPTORS,3.061015836,0,etoricoxib
TRANSLATION,3.207120442,0,etoricoxib
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,3.255512003,0,etoricoxib
INFLUENZA_INFECTION,3.191354975,0,etoricoxib
CELLULAR_RESPONSE_TO_STARVATION,3.308843542,0,etoricoxib
NONSENSE_MEDIATED_DECAY_NMD,3.387273108,0,etoricoxib
EUKARYOTIC_TRANSLATION_INITIATION,2.809610093,0,levomequitazine
EUKARYOTIC_TRANSLATION_ELONGATION,2.798609554,0,levomequitazine
NONSENSE_MEDIATED_DECAY_NMD,2.749766055,0,levomequitazine
SELENOAMINO_ACID_METABOLISM,2.737007147,0,levomequitazine
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,2.707954947,0,levomequitazine
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2.66478469,0,levomequitazine
INFLUENZA_INFECTION,2.513860857,0.000110584,levomequitazine
SIGNALING_BY_ROBO_RECEPTORS,2.501389334,9.95E-05,levomequitazine
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,2.551562407,0.000142179,levomequitazine
SARS_COV_1_HOST_INTERACTIONS,2.54823268,0.000124407,levomequitazine
EUKARYOTIC_TRANSLATION_ELONGATION,-3.201236916,0,gemfibrozil
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-2.583475302,0,gemfibrozil
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,-2.676197461,0,gemfibrozil
TRANSLATION,-2.709529968,0,gemfibrozil
INFLUENZA_INFECTION,-2.798403068,0,gemfibrozil
SIGNALING_BY_ROBO_RECEPTORS,-2.910959191,0,gemfibrozil
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-2.932853143,0,gemfibrozil
SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,-2.627095539,0,gemfibrozil
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-2.969430517,0,gemfibrozil
EUKARYOTIC_TRANSLATION_INITIATION,-2.99755896,0,gemfibrozil
EUKARYOTIC_TRANSLATION_ELONGATION,4.213008346,0,SB-939
CELLULAR_RESPONSES_TO_STIMULI,2.511782083,0,SB-939
INFECTIOUS_DISEASE,2.578371988,0,SB-939
VIRAL_INFECTION_PATHWAYS,2.713640853,0,SB-939
SARS_COV_2_HOST_INTERACTIONS,2.7679127,0,SB-939
METABOLISM_OF_RNA,2.792348323,0,SB-939
SARS_COV_1_INFECTION,3.121210406,0,SB-939
NERVOUS_SYSTEM_DEVELOPMENT,3.179317696,0,SB-939
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,3.314554379,0,SB-939
SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,3.328541403,0,SB-939
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,4.5588911,0,mebendazole
SARS_COV_1_HOST_INTERACTIONS,2.735724576,0,mebendazole
SARS_COV_1_INFECTION,2.766468055,0,mebendazole
METABOLISM_OF_RNA,3.382221843,0,mebendazole
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,3.781257855,0,mebendazole
SIGNALING_BY_ROBO_RECEPTORS,3.90211332,0,mebendazole
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,4.114687477,0,mebendazole
RRNA_PROCESSING,4.200691539,0,mebendazole
TRANSLATION,4.163000744,0,mebendazole
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,4.335002991,0,mebendazole
EUKARYOTIC_TRANSLATION_ELONGATION,-2.835884841,0.000554862,ellagic-acid
CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,2.4907598,0.001764031,ellagic-acid
NONSENSE_MEDIATED_DECAY_NMD,-2.80231917,0.000832293,ellagic-acid
SELENOAMINO_ACID_METABOLISM,-2.781630705,0.00092477,ellagic-acid
MAPK_FAMILY_SIGNALING_CASCADES,2.41366201,0.004410078,ellagic-acid
PEPTIDE_LIGAND_BINDING_RECEPTORS,2.312689732,0.008232145,ellagic-acid
RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,-2.6921593,0.002358163,ellagic-acid
SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,2.288239965,0.007056124,ellagic-acid
MAPK1_MAPK3_SIGNALING,2.272486517,0.007056124,ellagic-acid
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-2.660063482,0.003218199,ellagic-acid
GPCR_LIGAND_BINDING,-2.846322071,0,doxazosin
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.767530471,0,doxazosin
PEPTIDE_LIGAND_BINDING_RECEPTORS,-2.451609826,0.0004224,doxazosin
SIGNALING_BY_GPCR,-2.436147181,0.0003168,doxazosin
CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,-2.382435395,0.00025344,doxazosin
CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,-2.378513028,0.0002112,doxazosin
ANTIGEN_PROCESSING_CROSS_PRESENTATION,-2.247096514,0.003258511,doxazosin
ADAPTIVE_IMMUNE_SYSTEM,-2.199563497,0.004276796,doxazosin
G_ALPHA_Q_SIGNALLING_EVENTS,-2.11232452,0.009855991,doxazosin
PROTEIN_LOCALIZATION,2.227167098,0.070296809,doxazosin
EUKARYOTIC_TRANSLATION_ELONGATION,-3.30854345,0,methocarbamol
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,-2.579862482,0,methocarbamol
TRANSLATION,-2.643350329,0,methocarbamol
SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,2.647478345,0,methocarbamol
SIGNALING_BY_ROBO_RECEPTORS,-2.721167892,0,methocarbamol
APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,2.730299098,0,methocarbamol
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-2.733420639,0,methocarbamol
APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,2.738210649,0,methocarbamol
DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,2.739198947,0,methocarbamol
FC_EPSILON_RECEPTOR_FCERI_SIGNALING,2.821225946,0,methocarbamol
EUKARYOTIC_TRANSLATION_ELONGATION,-3.174437823,0,propranolol
NERVOUS_SYSTEM_DEVELOPMENT,-2.404813441,0,propranolol
SARS_COV_1_INFECTION,-2.452735569,0,propranolol
SARS_COV_2_HOST_INTERACTIONS,-2.560977657,0,propranolol
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,-2.564284944,0,propranolol
SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,-2.635012231,0,propranolol
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,-2.64253363,0,propranolol
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-2.688914584,0,propranolol
SARS_COV_1_HOST_INTERACTIONS,-2.713668964,0,propranolol
TRANSLATION,-2.738934851,0,propranolol
CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,2.932853448,0,bosutinib
HOST_INTERACTIONS_OF_HIV_FACTORS,2.90995461,0.001481921,bosutinib
GASTRULATION,2.893184469,0.000987947,bosutinib
APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,2.803795591,0.00074096,bosutinib
MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,2.789342684,0.000592768,bosutinib
ANTIGEN_PROCESSING_CROSS_PRESENTATION,2.782936071,0.000493974,bosutinib
THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,2.782211996,0.000423406,bosutinib
G1_S_DNA_DAMAGE_CHECKPOINTS,2.756160027,0.00037048,bosutinib
SEPARATION_OF_SISTER_CHROMATIDS,2.752849727,0.000329316,bosutinib
MITOTIC_METAPHASE_AND_ANAPHASE,2.751245953,0.000296384,bosutinib
EUKARYOTIC_TRANSLATION_ELONGATION,4.424181249,0,oxiconazole
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,4.354521256,0,oxiconazole
TRANSLATION,4.352606483,0,oxiconazole
SELENOAMINO_ACID_METABOLISM,4.351570337,0,oxiconazole
EUKARYOTIC_TRANSLATION_INITIATION,4.209345321,0,oxiconazole
NONSENSE_MEDIATED_DECAY_NMD,4.190187535,0,oxiconazole
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,4.083429412,0,oxiconazole
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,4.077941704,0,oxiconazole
CELLULAR_RESPONSE_TO_STARVATION,4.051676154,0,oxiconazole
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,3.905072002,0,oxiconazole
EUKARYOTIC_TRANSLATION_ELONGATION,3.748513017,0,lomerizine
SARS_COV_1_INFECTION,2.705929008,0,lomerizine
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,2.722262029,0,lomerizine
NERVOUS_SYSTEM_DEVELOPMENT,2.775578662,0,lomerizine
RRNA_PROCESSING,3.043119339,0,lomerizine
SARS_COV_1_HOST_INTERACTIONS,3.14128909,0,lomerizine
TRANSLATION,3.253484287,0,lomerizine
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,3.265067658,0,lomerizine
INFLUENZA_INFECTION,3.342163623,0,lomerizine
EUKARYOTIC_TRANSLATION_INITIATION,3.495808463,0,lomerizine
METABOLISM_OF_RNA,-3.030685575,0,furosemide
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.485375466,0,furosemide
GPCR_LIGAND_BINDING,2.371149239,0,furosemide
RRNA_PROCESSING,-2.521561082,0.004127883,furosemide
SUMOYLATION,-2.482987355,0.002751922,furosemide
NEURONAL_SYSTEM,2.179636258,0.00629646,furosemide
MRNA_SPLICING,-2.124079528,0.025455281,furosemide
ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,-2.109988228,0.022015378,furosemide
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-2.069985096,0.022932686,furosemide
SENSORY_PERCEPTION,2.10422112,0.010897719,furosemide
RESOLUTION_OF_SISTER_CHROMATID_COHESION,-3.263988062,0,clofazimine
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,2.37275283,0,clofazimine
SARS_COV_1_HOST_INTERACTIONS,2.487707033,0,clofazimine
RRNA_PROCESSING,2.554978886,0,clofazimine
INFLUENZA_INFECTION,2.556682896,0,clofazimine
NUCLEAR_ENVELOPE_BREAKDOWN,-2.669584655,0,clofazimine
TRANSLATION,2.687169988,0,clofazimine
SIGNALING_BY_ROBO_RECEPTORS,2.690922678,0,clofazimine
CELLULAR_RESPONSE_TO_STARVATION,2.748795974,0,clofazimine
MITOTIC_PROPHASE,-2.751883789,0,clofazimine
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,4.21470227,0,amonafide
EUKARYOTIC_TRANSLATION_ELONGATION,4.20706246,0,amonafide
EUKARYOTIC_TRANSLATION_INITIATION,4.081119845,0,amonafide
SELENOAMINO_ACID_METABOLISM,4.064348174,0,amonafide
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,4.008767292,0,amonafide
NONSENSE_MEDIATED_DECAY_NMD,3.994547577,0,amonafide
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,3.955566439,0,amonafide
CELLULAR_RESPONSE_TO_STARVATION,3.947523071,0,amonafide
TRANSLATION,3.881389527,0,amonafide
INFLUENZA_INFECTION,3.784520689,0,amonafide
METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES,2.352711971,0.016409082,dalfampridine
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,2.318537531,0.012306812,dalfampridine
EUKARYOTIC_TRANSLATION_ELONGATION,-2.160156432,0.01494127,dalfampridine
SELENOAMINO_ACID_METABOLISM,-2.116239989,0.012304575,dalfampridine
RAB_REGULATION_OF_TRAFFICKING,1.923981908,0.053329517,dalfampridine
MRNA_SPLICING,1.884908928,0.058457355,dalfampridine
NONSENSE_MEDIATED_DECAY_NMD,-2.071923066,0.016406101,dalfampridine
EUKARYOTIC_TRANSLATION_INITIATION,-2.04907832,0.015160995,dalfampridine
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.037727236,0.013886592,dalfampridine
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-2.037332455,0.01157216,dalfampridine
EUKARYOTIC_TRANSLATION_ELONGATION,-3.165950983,0,simvastatin
SELENOAMINO_ACID_METABOLISM,-3.107205965,0,simvastatin
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-3.094274536,0,simvastatin
NONSENSE_MEDIATED_DECAY_NMD,-3.058070039,0,simvastatin
EUKARYOTIC_TRANSLATION_INITIATION,-2.986682404,0,simvastatin
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-2.949669738,0,simvastatin
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-2.946647044,0,simvastatin
CELLULAR_RESPONSE_TO_STARVATION,-2.934467369,0,simvastatin
SIGNALING_BY_ROBO_RECEPTORS,-2.866937465,0,simvastatin
CELL_CYCLE,2.856929332,0,simvastatin
EUKARYOTIC_TRANSLATION_ELONGATION,4.033058366,0,rucaparib
SARS_COV_1_INFECTION,2.981055856,0,rucaparib
SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,3.100168771,0,rucaparib
SARS_COV_1_HOST_INTERACTIONS,3.156885675,0,rucaparib
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,3.227582941,0,rucaparib
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,3.348958482,0,rucaparib
TRANSLATION,3.384124572,0,rucaparib
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,3.449772492,0,rucaparib
SIGNALING_BY_ROBO_RECEPTORS,3.505933168,0,rucaparib
RRNA_PROCESSING,3.537044952,0,rucaparib
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.355791298,0,BVD-523
GPCR_LIGAND_BINDING,-2.158953338,0.013821998,BVD-523
EUKARYOTIC_TRANSLATION_ELONGATION,-2.108598191,0.013376127,BVD-523
PEPTIDE_LIGAND_BINDING_RECEPTORS,-2.076149502,0.014490804,BVD-523
RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,1.904552668,0.205620461,BVD-523
EUKARYOTIC_TRANSLATION_INITIATION,-2.04198058,0.018904926,BVD-523
G_ALPHA_Q_SIGNALLING_EVENTS,-2.032950141,0.017537588,BVD-523
SIGNALING_BY_GPCR,-2.022854193,0.016433527,BVD-523
