Term,NES,FDR q-val,Perturbation
REGULATION_OF_TP53_ACTIVITY,2.148864088,0.016169154,albendazole
REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,2.140049269,0.014244255,albendazole
TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,2.118617461,0.015509189,albendazole
RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY,2.112668713,0.014436745,albendazole
MRNA_SPLICING,2.044851577,0.016425807,albendazole
INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,1.88999734,0.046890547,albendazole
PLATELET_HOMEOSTASIS,2.051909462,0.157895618,bosentan
METABOLISM_OF_RNA,-1.932136112,0.557015039,bosentan
MUSCLE_CONTRACTION,1.900321471,0.263319827,bosentan
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,1.690135616,0.776641048,bosentan
NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,1.688576338,0.586813288,bosentan
GASTRULATION,-1.676217559,1,bosentan
G_ALPHA_I_SIGNALLING_EVENTS,1.667433589,0.531260988,bosentan
APOPTOSIS,-1.630142618,1,bosentan
CARDIAC_CONDUCTION,1.635319386,0.46557201,bosentan
PI3K_AKT_SIGNALING_IN_CANCER,1.637709222,0.537551139,bosentan
REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY,2.255265091,0.038046925,oxybutynin
FC_EPSILON_RECEPTOR_FCERI_SIGNALING,1.976635598,0.175967026,oxybutynin
MYD88_INDEPENDENT_TLR4_CASCADE,1.807354947,0.360653139,oxybutynin
DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,1.781476382,0.317751268,oxybutynin
ADAPTIVE_IMMUNE_SYSTEM,1.764264257,0.285351934,oxybutynin
IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,1.749761801,0.260581801,oxybutynin
REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,1.74619618,0.229300661,oxybutynin
PHOSPHOLIPID_METABOLISM,-1.796884309,1,oxybutynin
TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,1.680507501,0.294863665,oxybutynin
TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,1.678732966,0.264214754,oxybutynin
CELL_CYCLE,-3.695137797,0,idelalisib
CELL_CYCLE_MITOTIC,-3.314497724,0,idelalisib
MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,-2.976316481,0,idelalisib
MITOTIC_METAPHASE_AND_ANAPHASE,-2.960362461,0,idelalisib
M_PHASE,-2.931008251,0,idelalisib
S_PHASE,-2.665975697,0,idelalisib
METABOLISM_OF_RNA,-2.57113882,0.000981499,idelalisib
CELL_CYCLE_CHECKPOINTS,-2.456250305,0.002576434,idelalisib
GPCR_LIGAND_BINDING,2.163357848,0.006425077,idelalisib
MITOTIC_G2_G2_M_PHASES,-2.356020367,0.005343715,idelalisib
METABOLISM_OF_STEROIDS,2.889988815,0,gefitinib
KERATINIZATION,-2.489712651,0.000562918,gefitinib
FORMATION_OF_THE_CORNIFIED_ENVELOPE,-2.489712651,0.000562918,gefitinib
SIGNALING_BY_GPCR,-2.359650384,0.00225167,gefitinib
GPCR_LIGAND_BINDING,-2.285235984,0.003940423,gefitinib
REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,2.295737041,0.009993895,gefitinib
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.208197437,0.007880846,gefitinib
G2_M_CHECKPOINTS,-2.154510312,0.011258351,gefitinib
MAPK1_MAPK3_SIGNALING,-2.140129577,0.010775851,gefitinib
MAPK_FAMILY_SIGNALING_CASCADES,-2.071766553,0.017872633,gefitinib
GPCR_LIGAND_BINDING,-2.56985458,0,papaverine
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.544233266,0,papaverine
SIGNALING_BY_GPCR,-2.410460803,0.000452181,papaverine
PEPTIDE_LIGAND_BINDING_RECEPTORS,-2.341604175,0.000678271,papaverine
SENSORY_PERCEPTION,-2.183417837,0.003933975,papaverine
SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,2.181506717,0.079904388,papaverine
G_ALPHA_Q_SIGNALLING_EVENTS,-2.098277049,0.008817529,papaverine
REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,1.973971743,0.172101759,papaverine
SUMOYLATION,1.961244431,0.130100734,papaverine
AUTOPHAGY,1.949590886,0.108331911,papaverine
EUKARYOTIC_TRANSLATION_ELONGATION,-2.966055028,0,physostigmine
EUKARYOTIC_TRANSLATION_INITIATION,-2.959312501,0,physostigmine
TRANSLATION,-2.89705478,0,physostigmine
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-2.891748519,0,physostigmine
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-2.856683624,0,physostigmine
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-2.823911111,0,physostigmine
SELENOAMINO_ACID_METABOLISM,-2.730855682,0,physostigmine
NONSENSE_MEDIATED_DECAY_NMD,-2.607486685,0.000218742,physostigmine
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-2.594369215,0.000194437,physostigmine
RRNA_PROCESSING,-2.544995903,0.000174993,physostigmine
METABOLISM_OF_RNA,-3.319605127,0,atorvastatin
S_PHASE,-2.90979224,0,atorvastatin
DNA_REPLICATION,-2.77627607,0,atorvastatin
SYNTHESIS_OF_DNA,-2.721482838,0,atorvastatin
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-2.596674521,0.000743697,atorvastatin
CELL_CYCLE_MITOTIC,-2.555849947,0.001032913,atorvastatin
CELL_CYCLE,-2.513241313,0.001593637,atorvastatin
MRNA_SPLICING,-2.476940981,0.002478991,atorvastatin
REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,2.300939968,0.010531445,atorvastatin
DNA_REPLICATION_PRE_INITIATION,-2.317743223,0.00729925,atorvastatin
REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,2.829887684,0,etodolac
REGULATION_OF_TP53_ACTIVITY,2.573181143,0.004854369,etodolac
GPCR_LIGAND_BINDING,-2.171602594,0.007881088,etodolac
SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES,2.281579783,0.019417476,etodolac
CLASS_B_2_SECRETIN_FAMILY_RECEPTORS,-2.107098768,0.011540164,etodolac
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,2.12267654,0.042071197,etodolac
TRANSCRIPTIONAL_REGULATION_BY_TP53,2.090574352,0.041423948,etodolac
CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,2.082470542,0.03613808,etodolac
SARS_COV_2_HOST_INTERACTIONS,2.020748549,0.040684235,etodolac
SARS_COV_2_INFECTION,1.956608015,0.051779935,etodolac
CELLULAR_RESPONSE_TO_STARVATION,2.84064322,0.010852713,phenprocoumon
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2.774037222,0.005426357,phenprocoumon
MRNA_SPLICING,2.68665152,0.003617571,phenprocoumon
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,2.624236201,0.005426357,phenprocoumon
HOST_INTERACTIONS_OF_HIV_FACTORS,2.333988435,0.015193798,phenprocoumon
REGULATION_OF_RAS_BY_GAPS,2.18783586,0.028940568,phenprocoumon
INFLUENZA_INFECTION,2.173456128,0.024806202,phenprocoumon
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.387864066,0.034025407,phenprocoumon
CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6,2.082956067,0.040697674,phenprocoumon
VIF_MEDIATED_DEGRADATION_OF_APOBEC3G,2.018931657,0.040999139,phenprocoumon
EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,3.140038085,0,ondansetron
TOLL_LIKE_RECEPTOR_CASCADES,2.699441358,0,ondansetron
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.650478416,0,ondansetron
GPCR_LIGAND_BINDING,-2.580952414,0,ondansetron
SIGNALING_BY_GPCR,-2.253680376,0,ondansetron
PEPTIDE_LIGAND_BINDING_RECEPTORS,-2.32759116,0,ondansetron
AMINE_LIGAND_BINDING_RECEPTORS,-2.233214096,0.000116321,ondansetron
HCMV_INFECTION,2.477969624,0.005161115,ondansetron
MITOTIC_PROPHASE,2.363141998,0.007741673,ondansetron
MITOTIC_PROMETAPHASE,2.34675455,0.006193338,ondansetron
INNATE_IMMUNE_SYSTEM,2.603374833,0.004649123,methocarbamol
NEUTROPHIL_DEGRANULATION,2.238977874,0.022083333,methocarbamol
SIGNALING_BY_NTRKS,2.147575113,0.023245614,methocarbamol
SENSORY_PERCEPTION,-2.14092111,0.05556719,methocarbamol
REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,1.929398187,0.063344298,methocarbamol
ECM_PROTEOGLYCANS,1.810790044,0.099026316,methocarbamol
MITOTIC_SPINDLE_CHECKPOINT,1.683886798,0.178603801,methocarbamol
MITF_M_DEPENDENT_GENE_EXPRESSION,1.68205528,0.154417293,methocarbamol
MITOTIC_PROMETAPHASE,1.672507045,0.142379386,methocarbamol
VISUAL_PHOTOTRANSDUCTION,-1.906924642,0.306053665,methocarbamol
MUSCLE_CONTRACTION,2.81577539,0,resatorvid
STRIATED_MUSCLE_CONTRACTION,2.49351503,0.001009342,resatorvid
REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,2.241193027,0.005383159,resatorvid
CARDIAC_CONDUCTION,2.048734574,0.026747571,resatorvid
RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,1.863214646,0.069442749,resatorvid
C_TYPE_LECTIN_RECEPTORS_CLRS,-1.876374573,0.789193525,resatorvid
RAB_REGULATION_OF_TRAFFICKING,1.806141348,0.082766067,resatorvid
ESTROGEN_DEPENDENT_GENE_EXPRESSION,1.706238939,0.123332014,resatorvid
TRANSPORT_OF_SMALL_MOLECULES,1.659822653,0.140550913,resatorvid
CELLULAR_RESPONSE_TO_STARVATION,1.638291556,0.140560259,resatorvid
CELLULAR_RESPONSE_TO_STARVATION,2.864023186,0,linifanib
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,2.773007605,0,linifanib
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,2.613941996,0,linifanib
EUKARYOTIC_TRANSLATION_ELONGATION,2.603858019,0,linifanib
EUKARYOTIC_TRANSLATION_INITIATION,2.570140979,0,linifanib
INFLUENZA_INFECTION,2.555516518,0,linifanib
SELENOAMINO_ACID_METABOLISM,2.341388834,0.001679845,linifanib
NONSENSE_MEDIATED_DECAY_NMD,2.299310895,0.002939728,linifanib
SARS_COV_1_HOST_INTERACTIONS,2.212187194,0.006794038,linifanib
SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,-2.120696398,0.095687021,linifanib
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,2.604568554,0,erlotinib
SELENOAMINO_ACID_METABOLISM,2.593341661,0,erlotinib
EUKARYOTIC_TRANSLATION_ELONGATION,2.56936052,0.000264008,erlotinib
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,2.461808192,0.000792023,erlotinib
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.217618619,0.009187464,erlotinib
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,2.168456892,0.012012345,erlotinib
CELLULAR_RESPONSE_TO_STARVATION,2.146453982,0.012559218,erlotinib
PEPTIDE_LIGAND_BINDING_RECEPTORS,2.122365199,0.013266381,erlotinib
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-2.098149194,0.197871942,erlotinib
ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE,-2.048688253,0.14931441,erlotinib
PEPTIDE_LIGAND_BINDING_RECEPTORS,-2.494762974,0.000989959,celecoxib
CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,-2.393181757,0.001979918,celecoxib
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.317423878,0.003959836,celecoxib
GPCR_LIGAND_BINDING,-2.260254948,0.004454815,celecoxib
TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.159151871,0.007919672,celecoxib
NEURONAL_SYSTEM,-2.125708349,0.009074624,celecoxib
SIGNALING_BY_GPCR,-2.042313311,0.019940602,celecoxib
ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,2.029700455,0.165744315,celecoxib
TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,1.870419386,0.245547133,celecoxib
INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,-1.844439332,0.103945694,celecoxib
GPCR_LIGAND_BINDING,-2.363705719,0.000799124,oxypurinol
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.226873613,0.001198686,oxypurinol
NEUTROPHIL_DEGRANULATION,2.294650138,0.033131413,oxypurinol
SIGNALING_BY_NTRKS,2.236940774,0.023468084,oxypurinol
SIGNALING_BY_GPCR,-2.12149352,0.005061117,oxypurinol
SENSORY_PERCEPTION,-2.110503214,0.004794743,oxypurinol
RHO_GTPASE_CYCLE,1.84712816,0.160135163,oxypurinol
SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,1.808328731,0.153232785,oxypurinol
SUMOYLATION,1.794167837,0.134734413,oxypurinol
G_ALPHA_Q_SIGNALLING_EVENTS,-1.932435387,0.053541294,oxypurinol
METABOLISM_OF_STEROIDS,2.615880729,0.012458776,nintedanib
PROTEIN_LOCALIZATION,2.461520576,0.01557347,nintedanib
FATTY_ACID_METABOLISM,2.401482051,0.010382313,nintedanib
NUCLEOTIDE_EXCISION_REPAIR,2.387819579,0.007786735,nintedanib
GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,2.12650574,0.013704654,nintedanib
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,2.070779835,0.01557347,nintedanib
NEUTROPHIL_DEGRANULATION,1.843421872,0.037376328,nintedanib
S_PHASE,1.834680198,0.038155002,nintedanib
MEMBRANE_TRAFFICKING,1.829994351,0.034607711,nintedanib
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-1.93651601,0.034487262,nintedanib
REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY,2.33797023,0.017997858,ketoprofen
GASTRULATION,-1.976377448,0.35692666,ketoprofen
REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,1.944774217,0.15440268,ketoprofen
NONSENSE_MEDIATED_DECAY_NMD,1.82313307,0.232077648,ketoprofen
NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,1.755610718,0.256469482,ketoprofen
DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,-1.786128526,0.860101207,ketoprofen
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-1.781925883,0.589423301,ketoprofen
IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,1.670000875,0.333055106,ketoprofen
SIGNALING_BY_ALK_IN_CANCER,1.608933833,0.381744049,ketoprofen
ORGANELLE_BIOGENESIS_AND_MAINTENANCE,1.606983302,0.33113353,ketoprofen
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-2.341403734,0.026889637,aminosalicylic-acid
NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,-1.8849836,0.322675647,aminosalicylic-acid
INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,1.866365255,0.866127762,aminosalicylic-acid
GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,-1.795406468,0.360679668,aminosalicylic-acid
GPCR_LIGAND_BINDING,-1.760728703,0.332624813,aminosalicylic-acid
MEMBRANE_TRAFFICKING,1.8001866,0.677380893,aminosalicylic-acid
EXTRACELLULAR_MATRIX_ORGANIZATION,-1.732492609,0.312565143,aminosalicylic-acid
REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,1.762513777,0.578695982,aminosalicylic-acid
CILIUM_ASSEMBLY,1.738171297,0.515221464,aminosalicylic-acid
INFLUENZA_INFECTION,-1.679194119,0.343111771,aminosalicylic-acid
REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,2.725652163,0.001769977,phenytoin
NEUTROPHIL_DEGRANULATION,2.175953126,0.031859582,phenytoin
PHOSPHOLIPID_METABOLISM,-1.94568086,0.524360956,phenytoin
EXTRACELLULAR_MATRIX_ORGANIZATION,1.68569997,0.556362698,phenytoin
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,1.568526885,0.779896014,phenytoin
C_TYPE_LECTIN_RECEPTORS_CLRS,-1.684444853,1,phenytoin
BACTERIAL_INFECTION_PATHWAYS,1.556797014,0.660732328,phenytoin
G_ALPHA_Q_SIGNALLING_EVENTS,-1.665595606,1,phenytoin
INNATE_IMMUNE_SYSTEM,1.517667525,0.671706184,phenytoin
GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,-1.635578939,1,phenytoin
CELL_CYCLE_MITOTIC,3.135572706,0,trimipramine
HIV_LIFE_CYCLE,2.856293987,0,trimipramine
SUMOYLATION,2.813092437,0,trimipramine
SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,2.801286493,0,trimipramine
VIRAL_INFECTION_PATHWAYS,2.753615475,0,trimipramine
M_PHASE,2.726303239,0,trimipramine
HIV_INFECTION,2.685464843,0,trimipramine
MITOTIC_PROMETAPHASE,2.599762441,0,trimipramine
CELL_CYCLE,2.475791927,0,trimipramine
RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS,2.353572754,0.000763871,trimipramine
METABOLISM_OF_RNA,5.033508613,0,rilmenidine
ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,3.066536358,0,rilmenidine
SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1,3.043014464,0,rilmenidine
UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D,3.021642538,0,rilmenidine
REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,3.021642538,0,rilmenidine
SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,3.021642538,0,rilmenidine
S_PHASE,2.984506802,0,rilmenidine
REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,2.979708082,0,rilmenidine
SIGNALING_BY_NOTCH4,2.927901273,0,rilmenidine
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2.906126996,0,rilmenidine
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,2.041726217,0.03736447,amodiaquine
MITF_M_DEPENDENT_GENE_EXPRESSION,1.83688268,0.10675563,amodiaquine
CELLULAR_RESPONSE_TO_HEAT_STRESS,1.770854457,0.10675563,amodiaquine
HOST_INTERACTIONS_OF_HIV_FACTORS,1.727908875,0.101417848,amodiaquine
INFLUENZA_INFECTION,1.705368137,0.09501251,amodiaquine
CELLULAR_RESPONSE_TO_STARVATION,1.701687293,0.082735613,amodiaquine
MRNA_SPLICING,1.503161732,0.21579888,amodiaquine
TRANSCRIPTIONAL_REGULATION_BY_RUNX2,1.483486667,0.212176814,amodiaquine
G2_M_CHECKPOINTS,1.481832204,0.190380873,amodiaquine
REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,1.450243828,0.200700584,amodiaquine
CELL_CYCLE_MITOTIC,3.45815395,0,benzthiazide
EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,2.346943529,0.00783162,benzthiazide
CELL_CYCLE_CHECKPOINTS,2.285967071,0.01827378,benzthiazide
METABOLISM_OF_RNA,2.26995996,0.01566324,benzthiazide
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.122514376,0.006955239,benzthiazide
TOLL_LIKE_RECEPTOR_CASCADES,2.232221799,0.01566324,benzthiazide
CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,2.21744542,0.01435797,benzthiazide
GPCR_LIGAND_BINDING,-2.107242709,0.004109914,benzthiazide
CELL_CYCLE,2.18667329,0.014544437,benzthiazide
M_PHASE,2.122977459,0.01566324,benzthiazide
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,2.492637238,0.000944793,hydroxyurea
EUKARYOTIC_TRANSLATION_ELONGATION,2.417592154,0.00141719,hydroxyurea
CELLULAR_RESPONSE_TO_STARVATION,2.263401092,0.005196364,hydroxyurea
SELENOAMINO_ACID_METABOLISM,2.273317302,0.006928485,hydroxyurea
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,2.230937723,0.005290843,hydroxyurea
INFLUENZA_INFECTION,2.135857028,0.012912177,hydroxyurea
COLLAGEN_FORMATION,-2.328882185,0.108517052,hydroxyurea
REGULATION_OF_INSULIN_SECRETION,-2.29876358,0.072344701,hydroxyurea
EXTRACELLULAR_MATRIX_ORGANIZATION,-2.272748172,0.057450204,hydroxyurea
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-2.272311302,0.043087653,hydroxyurea
METABOLISM_OF_RNA,-3.1525321,0,sonidegib
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.808277074,0,sonidegib
GPCR_LIGAND_BINDING,2.79095312,0,sonidegib
SIGNALING_BY_GPCR,2.594558764,0,sonidegib
PEPTIDE_LIGAND_BINDING_RECEPTORS,2.575644331,0,sonidegib
G_ALPHA_Q_SIGNALLING_EVENTS,2.460029173,0,sonidegib
G_ALPHA_I_SIGNALLING_EVENTS,2.385479577,0,sonidegib
INFLUENZA_INFECTION,-2.234714486,0.019104386,sonidegib
CELLULAR_RESPONSE_TO_STARVATION,-2.167982301,0.019104386,sonidegib
EUKARYOTIC_TRANSLATION_INITIATION,-2.12496764,0.021970044,sonidegib
CELLULAR_RESPONSE_TO_STARVATION,2.668136881,0,roscovitine
EUKARYOTIC_TRANSLATION_ELONGATION,2.650662592,0,roscovitine
NONSENSE_MEDIATED_DECAY_NMD,2.645664355,0,roscovitine
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,2.589689021,0,roscovitine
EUKARYOTIC_TRANSLATION_INITIATION,2.533981278,0,roscovitine
SELENOAMINO_ACID_METABOLISM,2.496457117,0,roscovitine
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,2.411356664,0.000749366,roscovitine
INFLUENZA_INFECTION,2.386996077,0.000786835,roscovitine
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2.30836845,0.001515385,roscovitine
SIGNALING_BY_ROBO_RECEPTORS,2.278090746,0.001678581,roscovitine
METABOLISM_OF_RNA,4.912987938,0,CCT-018159
FC_EPSILON_RECEPTOR_FCERI_SIGNALING,3.225420976,0,CCT-018159
G2_M_CHECKPOINTS,3.245885795,0,CCT-018159
C_TYPE_LECTIN_RECEPTORS_CLRS,3.246115422,0,CCT-018159
ANTIGEN_PROCESSING_CROSS_PRESENTATION,3.263358754,0,CCT-018159
KEAP1_NFE2L2_PATHWAY,3.269600218,0,CCT-018159
SOMITOGENESIS,3.276620366,0,CCT-018159
ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,3.290324171,0,CCT-018159
TRANSLATION,3.298220345,0,CCT-018159
RRNA_PROCESSING,3.302048485,0,CCT-018159
TRANSLATION,3.640194607,0,moxisylyte
METABOLISM_OF_RNA,3.462882181,0,moxisylyte
MRNA_SPLICING,2.911827408,0,moxisylyte
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2.806884233,0,moxisylyte
AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,2.781711137,0,moxisylyte
DNA_REPLICATION,2.598995293,0,moxisylyte
RRNA_PROCESSING,2.536289514,0,moxisylyte
MITOTIC_METAPHASE_AND_ANAPHASE,2.510888451,0.000661165,moxisylyte
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,2.496001862,0.001175404,moxisylyte
S_PHASE,2.471645705,0.001057864,moxisylyte
REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY,2.470004393,0.002159752,fenoterol
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.139434138,0.025557069,fenoterol
GPCR_LIGAND_BINDING,2.069287621,0.034796009,fenoterol
RRNA_PROCESSING,-1.979476121,0.437149585,fenoterol
REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,1.961645039,0.064972548,fenoterol
PI3K_AKT_SIGNALING_IN_CANCER,1.938512663,0.061336965,fenoterol
TRNA_PROCESSING,-1.880939142,0.450559081,fenoterol
NEURONAL_SYSTEM,1.84890217,0.098388715,fenoterol
PEPTIDE_LIGAND_BINDING_RECEPTORS,1.835243962,0.093177884,fenoterol
NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,1.80590551,0.100878429,fenoterol
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.464831994,0,chlortalidone
GPCR_LIGAND_BINDING,-2.46199268,0,chlortalidone
TOLL_LIKE_RECEPTOR_CASCADES,2.304514523,0.018574824,chlortalidone
PEPTIDE_LIGAND_BINDING_RECEPTORS,-2.211555907,0.001964266,chlortalidone
POTENTIAL_THERAPEUTICS_FOR_SARS,2.216631754,0.027862237,chlortalidone
SIGNALING_BY_GPCR,-2.168875614,0.002619021,chlortalidone
REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,2.042383863,0.051080767,chlortalidone
SENSORY_PERCEPTION,-2.102891724,0.005499945,chlortalidone
SARS_COV_1_HOST_INTERACTIONS,1.982038186,0.066172812,chlortalidone
SARS_COV_2_HOST_INTERACTIONS,1.905264173,0.086372934,chlortalidone
CELLULAR_RESPONSE_TO_STARVATION,4.970383581,0,carvedilol
TRANSLATION,4.593424288,0,carvedilol
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,4.572387108,0,carvedilol
INFLUENZA_INFECTION,3.942611765,0,carvedilol
EUKARYOTIC_TRANSLATION_ELONGATION,3.712429732,0,carvedilol
EUKARYOTIC_TRANSLATION_INITIATION,2.954394561,0,carvedilol
RRNA_PROCESSING,2.738116209,0,carvedilol
NUCLEOTIDE_EXCISION_REPAIR,2.598763421,0.001329626,carvedilol
