Term,NES,FDR q-val,Perturbation
NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,1.861005042,0.148949444,brimonidine
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,1.813328608,0.182160788,brimonidine
DEVELOPMENTAL_CELL_LINEAGES,1.773862729,0.206653494,brimonidine
GPCR_LIGAND_BINDING,2.988869328,0,idarubicin
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.920419342,0,idarubicin
SIGNALING_BY_GPCR,2.467742749,0.000745861,idarubicin
SENSORY_PERCEPTION,2.317772978,0.003356376,idarubicin
EXTRACELLULAR_MATRIX_ORGANIZATION,2.252856358,0.004176824,idarubicin
G_ALPHA_S_SIGNALLING_EVENTS,2.242636913,0.003729307,idarubicin
G_ALPHA_I_SIGNALLING_EVENTS,2.232656926,0.003516204,idarubicin
NEURONAL_SYSTEM,2.212468264,0.003729307,idarubicin
NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,2.150625166,0.005370202,idarubicin
TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,2.151268635,0.005966891,idarubicin
STRIATED_MUSCLE_CONTRACTION,2.794707476,0,ondansetron
PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,2.459035533,0.002354096,ondansetron
MUSCLE_CONTRACTION,2.440952294,0.001569397,ondansetron
GPCR_LIGAND_BINDING,2.301793329,0.003362994,ondansetron
SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,-2.232201163,0.061724315,ondansetron
PEPTIDE_LIGAND_BINDING_RECEPTORS,2.162319214,0.010088983,ondansetron
CHROMATIN_ORGANIZATION,-2.113662366,0.10374938,ondansetron
DEVELOPMENTAL_CELL_LINEAGES,2.05816423,0.021186864,ondansetron
TNF_SIGNALING,-1.966084028,0.199619061,ondansetron
BIOLOGICAL_OXIDATIONS,1.934077571,0.044487611,ondansetron
PROGRAMMED_CELL_DEATH,-1.905610075,0.44742096,quinapril
NEURONAL_SYSTEM,1.959540806,0.264048739,quinapril
APOPTOSIS,-1.84116685,0.347671266,quinapril
METABOLISM_OF_NUCLEOTIDES,-1.802482748,0.282139913,quinapril
SYNTHESIS_OF_DNA,-1.747599801,0.288596204,quinapril
TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,1.885882671,0.262852143,quinapril
G2_M_CHECKPOINTS,-1.683770896,0.320361155,quinapril
RHOA_GTPASE_CYCLE,-1.668534974,0.286013687,quinapril
METABOLISM_OF_RNA,-1.63921947,0.282508844,quinapril
DNA_REPLICATION,-1.621471989,0.270679996,quinapril
GPCR_LIGAND_BINDING,2.904972105,0,desipramine
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.702917955,0,desipramine
SIGNALING_BY_GPCR,2.531295011,0.000533891,desipramine
PEPTIDE_LIGAND_BINDING_RECEPTORS,1.998064572,0.063666456,desipramine
G_ALPHA_Q_SIGNALLING_EVENTS,1.917429843,0.090334292,desipramine
TCR_SIGNALING,-2.15879174,1,desipramine
IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,-1.929762091,1,desipramine
G_ALPHA_I_SIGNALLING_EVENTS,1.714003372,0.312993372,desipramine
MITOCHONDRIAL_PROTEIN_DEGRADATION,-1.900682177,1,desipramine
NEUTROPHIL_DEGRANULATION,-1.854176648,1,desipramine
GPCR_LIGAND_BINDING,2.218668825,0.01980379,MDL-29951
REGULATION_OF_INSULIN_SECRETION,2.147438936,0.019011639,MDL-29951
SIGNALING_BY_GPCR,2.077620096,0.030629862,MDL-29951
G_ALPHA_I_SIGNALLING_EVENTS,1.93907783,0.075650478,MDL-29951
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,1.927418407,0.067016026,MDL-29951
NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,1.90471067,0.067596937,MDL-29951
G_ALPHA_S_SIGNALLING_EVENTS,1.893767434,0.063824787,MDL-29951
NEURONAL_SYSTEM,1.887680753,0.058421181,MDL-29951
TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,1.823682313,0.087752795,MDL-29951
INTEGRATION_OF_ENERGY_METABOLISM,1.822347831,0.079769667,MDL-29951
EUKARYOTIC_TRANSLATION_ELONGATION,-3.127299405,0,clomipramine
NERVOUS_SYSTEM_DEVELOPMENT,-2.40125391,0,clomipramine
SARS_COV_2_HOST_INTERACTIONS,-2.438345647,0,clomipramine
SARS_COV_1_INFECTION,-2.514653307,0,clomipramine
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-2.53215532,0,clomipramine
TRANSLATION,-2.628412499,0,clomipramine
SIGNALING_BY_ROBO_RECEPTORS,-2.664571594,0,clomipramine
SARS_COV_1_HOST_INTERACTIONS,-2.66518514,0,clomipramine
SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,-2.693605979,0,clomipramine
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-2.770532683,0,clomipramine
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,-2.284407914,0.009742693,staurosporine
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,-2.141218704,0.030556628,staurosporine
SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,1.835499299,0.434108527,staurosporine
HCMV_EARLY_EVENTS,1.717981194,0.378833839,staurosporine
DEADENYLATION_DEPENDENT_MRNA_DECAY,1.689742157,0.301988541,staurosporine
SARS_COV_1_HOST_INTERACTIONS,-1.97887717,0.114550451,staurosporine
SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,-1.94135187,0.122226512,staurosporine
EUKARYOTIC_TRANSLATION_ELONGATION,-1.909375632,0.129134967,staurosporine
MITOCHONDRIAL_TRANSLATION,1.502269102,0.552746882,staurosporine
NONSENSE_MEDIATED_DECAY_NMD,-1.876267932,0.140973815,staurosporine
IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,2.356431944,0.008405648,milrinone
ADAPTIVE_IMMUNE_SYSTEM,1.959278979,0.215394718,milrinone
REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,1.893823743,0.217145895,milrinone
DRUG_ADME,-1.855190311,0.838588388,milrinone
REGULATION_OF_TP53_ACTIVITY,1.832940309,0.248754632,milrinone
CELL_CYCLE_CHECKPOINTS,1.600859446,0.802108917,milrinone
TRANSPORT_OF_SMALL_MOLECULES,-1.595473333,1,milrinone
PHOSPHOLIPID_METABOLISM,-1.541542509,1,milrinone
GPCR_LIGAND_BINDING,-1.531362654,1,milrinone
G2_M_CHECKPOINTS,1.502535507,1,milrinone
CELL_CYCLE_CHECKPOINTS,3.04820172,0,omeprazole
G2_M_CHECKPOINTS,2.78067772,0,omeprazole
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2.611292067,0.000727396,omeprazole
RESPIRATORY_ELECTRON_TRANSPORT,2.534311347,0.001091094,omeprazole
METABOLISM_OF_RNA,2.511754968,0.001309313,omeprazole
TRANSLATION,2.467564122,0.001454792,omeprazole
ECM_PROTEOGLYCANS,-2.287754841,0.00492847,omeprazole
ANTIGEN_PROCESSING_CROSS_PRESENTATION,2.409466266,0.00249393,omeprazole
G_ALPHA_Q_SIGNALLING_EVENTS,-2.225843014,0.004576437,omeprazole
INFLUENZA_INFECTION,2.239907713,0.006546565,omeprazole
GPCR_LIGAND_BINDING,2.654231692,0,riboflavin
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.521679425,0.00083208,riboflavin
SIGNALING_BY_GPCR,2.45938709,0.001109441,riboflavin
MUSCLE_CONTRACTION,2.287413834,0.004784463,riboflavin
CARDIAC_CONDUCTION,2.259618354,0.004493235,riboflavin
G_ALPHA_Q_SIGNALLING_EVENTS,2.052406992,0.025378455,riboflavin
STRIATED_MUSCLE_CONTRACTION,2.006737855,0.030311503,riboflavin
SENSORY_PERCEPTION,1.990402047,0.029746877,riboflavin
GLYCOSAMINOGLYCAN_METABOLISM,-2.272186267,0.391190598,riboflavin
NEUTROPHIL_DEGRANULATION,-2.265787685,0.206184853,riboflavin
RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,2.200181648,0.089685828,vinblastine
L1CAM_INTERACTIONS,2.133993382,0.069366383,vinblastine
MHC_CLASS_II_ANTIGEN_PRESENTATION,1.88265541,0.230287049,vinblastine
CHROMATIN_ORGANIZATION,-1.9237975,0.945540329,vinblastine
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,1.718138241,0.436167408,vinblastine
DNA_REPAIR,-1.867273595,0.708511146,vinblastine
INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,-1.851992445,0.528735388,vinblastine
NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,1.621517292,0.587161908,vinblastine
CELL_JUNCTION_ORGANIZATION,1.583023671,0.608649137,vinblastine
TCR_SIGNALING,1.580678934,0.5279052,vinblastine
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,-2.666931036,0,estriol
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-2.37652216,0,estriol
CELLULAR_RESPONSE_TO_STARVATION,-2.378316316,0,estriol
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-2.438586057,0,estriol
NONSENSE_MEDIATED_DECAY_NMD,-2.439380114,0,estriol
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-2.469856574,0,estriol
EUKARYOTIC_TRANSLATION_INITIATION,-2.484600561,0,estriol
SIGNALING_BY_ROBO_RECEPTORS,-2.448648196,0,estriol
SELENOAMINO_ACID_METABOLISM,-2.502643265,0,estriol
SARS_COV_1_INFECTION,-2.535668981,0,estriol
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-2.733676049,0,sumatriptan
EXTRACELLULAR_MATRIX_ORGANIZATION,-2.730082231,0,sumatriptan
NEDDYLATION,1.944111186,0.510275505,sumatriptan
CELL_CYCLE_CHECKPOINTS,1.789576947,0.775517722,sumatriptan
ADAPTIVE_IMMUNE_SYSTEM,1.780934331,0.548588269,sumatriptan
NEURONAL_SYSTEM,-1.816610447,0.350030003,sumatriptan
DEUBIQUITINATION,1.761618294,0.467647291,sumatriptan
FCERI_MEDIATED_NF_KB_ACTIVATION,1.754688833,0.390032366,sumatriptan
FC_EPSILON_RECEPTOR_FCERI_SIGNALING,1.718125252,0.414283083,sumatriptan
INTERFERON_ALPHA_BETA_SIGNALING,1.703725739,0.387758861,sumatriptan
GPCR_LIGAND_BINDING,-2.835618602,0,dazoxiben
CELLULAR_RESPONSE_TO_STARVATION,2.621640604,0,dazoxiben
SELENOAMINO_ACID_METABOLISM,2.588400645,0,dazoxiben
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,2.544804245,0,dazoxiben
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,2.494568838,0.000293117,dazoxiben
EUKARYOTIC_TRANSLATION_ELONGATION,2.479848292,0.000234493,dazoxiben
NONSENSE_MEDIATED_DECAY_NMD,2.386367899,0.000586234,dazoxiben
EXTRACELLULAR_MATRIX_ORGANIZATION,-2.416768541,0.002104173,dazoxiben
INFLUENZA_INFECTION,2.339844683,0.002009944,dazoxiben
EUKARYOTIC_TRANSLATION_INITIATION,2.335525143,0.001758701,dazoxiben
NUCLEOTIDE_EXCISION_REPAIR,-2.263048315,0.033947104,diazoxide
UCH_PROTEINASES,-2.016915636,0.199112822,diazoxide
METABOLISM_OF_STEROIDS,-2.007564336,0.140140609,diazoxide
ASPARAGINE_N_LINKED_GLYCOSYLATION,-1.988270073,0.126648812,diazoxide
GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,-1.974087418,0.114114496,diazoxide
SIGNALING_BY_NOTCH,-1.891358244,0.171476398,diazoxide
GLUCOSE_METABOLISM,-1.866312953,0.172906404,diazoxide
REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,-1.855466282,0.162227988,diazoxide
PROTEIN_FOLDING,-1.853378903,0.146959045,diazoxide
DEATH_RECEPTOR_SIGNALING,1.823240623,0.776330395,diazoxide
PEPTIDE_LIGAND_BINDING_RECEPTORS,2.396951424,0.00458573,BRD-K55591206
GPCR_LIGAND_BINDING,2.288346736,0.008598243,BRD-K55591206
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.254337309,0.008025027,BRD-K55591206
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-2.109958631,0.164053196,BRD-K55591206
EUKARYOTIC_TRANSLATION_ELONGATION,-1.963106019,0.210462981,BRD-K55591206
SIGNALING_BY_GPCR,1.828824379,0.285461682,BRD-K55591206
AUTOPHAGY,1.810375338,0.262533033,BRD-K55591206
SELENOAMINO_ACID_METABOLISM,-1.785195728,0.41516971,BRD-K55591206
ANTIGEN_PROCESSING_CROSS_PRESENTATION,1.744556375,0.360361936,BRD-K55591206
UNFOLDED_PROTEIN_RESPONSE_UPR,1.68646324,0.462176056,BRD-K55591206
RESPIRATORY_ELECTRON_TRANSPORT,2.776955612,0,rizatriptan
EXTRACELLULAR_MATRIX_ORGANIZATION,-2.497402613,0.000723019,rizatriptan
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-2.335787706,0.00036151,rizatriptan
INTEGRIN_CELL_SURFACE_INTERACTIONS,-2.237103548,0.003615096,rizatriptan
COLLAGEN_DEGRADATION,-2.228119543,0.003072831,rizatriptan
PROTEIN_LOCALIZATION,2.337157134,0.015500825,rizatriptan
NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,-2.199622612,0.003759699,rizatriptan
ECM_PROTEOGLYCANS,-2.186548039,0.003615096,rizatriptan
ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,-2.184331129,0.003201942,rizatriptan
MITOCHONDRIAL_BIOGENESIS,2.224111831,0.023707145,rizatriptan
GPCR_LIGAND_BINDING,-2.764519537,0,tolfenamic-acid
SIGNALING_BY_GPCR,-2.483400912,0,tolfenamic-acid
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.442522196,0,tolfenamic-acid
G_ALPHA_S_SIGNALLING_EVENTS,-2.240159799,0.001207538,tolfenamic-acid
PEPTIDE_LIGAND_BINDING_RECEPTORS,-2.239546029,0.00096603,tolfenamic-acid
REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,2.297913157,0.056938451,tolfenamic-acid
CLASS_B_2_SECRETIN_FAMILY_RECEPTORS,-2.124353641,0.003622614,tolfenamic-acid
EXTRACELLULAR_MATRIX_ORGANIZATION,-2.080136688,0.005347668,tolfenamic-acid
NEURONAL_SYSTEM,-2.064033652,0.005811276,tolfenamic-acid
INFLUENZA_INFECTION,2.091666187,0.110163525,tolfenamic-acid
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-2.323180301,0.000781326,clenbuterol
EXTRACELLULAR_MATRIX_ORGANIZATION,-2.156925307,0.008203926,clenbuterol
COLLAGEN_DEGRADATION,-2.082112917,0.016928737,clenbuterol
MYD88_INDEPENDENT_TLR4_CASCADE,1.895241007,0.4170196,clenbuterol
HIV_LIFE_CYCLE,1.815555657,0.341524673,clenbuterol
FATTY_ACID_METABOLISM,1.793474701,0.262035304,clenbuterol
MITF_M_DEPENDENT_GENE_EXPRESSION,1.749808925,0.243261433,clenbuterol
TCR_SIGNALING,1.732248033,0.215699793,clenbuterol
SENSORY_PERCEPTION,-1.877843443,0.108018361,clenbuterol
MITOCHONDRIAL_TRANSLATION,1.687272503,0.230079779,clenbuterol
CILIUM_ASSEMBLY,2.114674055,0.073555368,amuvatinib
ORGANELLE_BIOGENESIS_AND_MAINTENANCE,1.898958703,0.273565511,amuvatinib
SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,1.837553671,0.306648633,amuvatinib
GPCR_LIGAND_BINDING,-1.848411924,1,amuvatinib
MEMBRANE_TRAFFICKING,1.776289581,0.371303466,amuvatinib
SENSORY_PERCEPTION,-1.782569929,1,amuvatinib
MHC_CLASS_II_ANTIGEN_PRESENTATION,1.732720559,0.405662891,amuvatinib
UB_SPECIFIC_PROCESSING_PROTEASES,1.70509338,0.412111581,amuvatinib
SIGNALING_BY_TGFB_FAMILY_MEMBERS,1.700242045,0.366913175,amuvatinib
VESICLE_MEDIATED_TRANSPORT,1.667030072,0.404806424,amuvatinib
ADIPOGENESIS,-2.197210467,0.098807686,topotecan
REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,-2.197098594,0.049403843,topotecan
TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,-2.130116441,0.04999907,topotecan
INTERFERON_ALPHA_BETA_SIGNALING,2.091458065,0.126269484,topotecan
MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT,2.086674127,0.064764025,topotecan
RHOA_GTPASE_CYCLE,-2.030072957,0.078272354,topotecan
CHROMATIN_ORGANIZATION,-2.006544283,0.073808151,topotecan
RRNA_PROCESSING,-2.001097844,0.064284519,topotecan
MITF_M_DEPENDENT_GENE_EXPRESSION,1.956677529,0.11866616,topotecan
TNFR2_NON_CANONICAL_NF_KB_PATHWAY,1.93164025,0.106107098,topotecan
MITF_M_DEPENDENT_GENE_EXPRESSION,2.366674177,0.009743896,CTS-1027
MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT,1.849425346,0.130459942,CTS-1027
MITOCHONDRIAL_PROTEIN_DEGRADATION,1.704361303,0.177916324,CTS-1027
GPCR_LIGAND_BINDING,-1.86107051,0.791064203,CTS-1027
SIGNALING_BY_GPCR,-1.805284546,0.628401627,CTS-1027
REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,1.495433793,0.387861196,CTS-1027
CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,-1.778878693,0.524739255,CTS-1027
REGULATION_OF_INSULIN_SECRETION,-1.75614617,0.468952748,CTS-1027
CLASS_B_2_SECRETIN_FAMILY_RECEPTORS,-1.707457628,0.545636534,CTS-1027
PI3K_AKT_SIGNALING_IN_CANCER,-1.693627889,0.505457065,CTS-1027
INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,-2.643657887,0,dacomitinib
COLLAGEN_DEGRADATION,-2.623919819,0,dacomitinib
ECM_PROTEOGLYCANS,-2.521489571,0.000332802,dacomitinib
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-2.452209651,0.000249602,dacomitinib
INTEGRIN_CELL_SURFACE_INTERACTIONS,-2.373814874,0.000998406,dacomitinib
NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,-2.364743959,0.000998406,dacomitinib
DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,-2.307893357,0.001854183,dacomitinib
SIGNALING_BY_MET,-2.238946424,0.003494422,dacomitinib
DEVELOPMENTAL_CELL_LINEAGES,-2.217912529,0.003771757,dacomitinib
EXTRACELLULAR_MATRIX_ORGANIZATION,-2.171059999,0.006889003,dacomitinib
CELL_CYCLE,-2.958873557,0,linsitinib
DNA_REPAIR,-2.503805757,0,linsitinib
METABOLISM_OF_RNA,-2.608432062,0,linsitinib
CELL_CYCLE_CHECKPOINTS,-2.675746009,0,linsitinib
SYNTHESIS_OF_DNA,-2.740828075,0,linsitinib
DNA_REPLICATION_PRE_INITIATION,-2.513728637,0,linsitinib
INTERFERON_ALPHA_BETA_SIGNALING,2.798904539,0,linsitinib
DNA_REPLICATION,-2.832829487,0,linsitinib
CELL_CYCLE_MITOTIC,-2.927645711,0,linsitinib
S_PHASE,-2.766814878,0,linsitinib
GPCR_LIGAND_BINDING,-2.712532904,0,lorazepam
SIGNALING_BY_GPCR,-2.591580516,0,lorazepam
SENSORY_PERCEPTION,-2.442623331,0.000371007,lorazepam
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.304784965,0.00166953,lorazepam
G_ALPHA_I_SIGNALLING_EVENTS,-2.047306691,0.034058409,lorazepam
CILIUM_ASSEMBLY,2.024500922,0.141573708,lorazepam
GASTRULATION,-2.012270684,0.03969771,lorazepam
NEURONAL_SYSTEM,-2.001930556,0.03688866,lorazepam
G_ALPHA_Q_SIGNALLING_EVENTS,-1.970562812,0.041042609,lorazepam
PEPTIDE_LIGAND_BINDING_RECEPTORS,-1.922445667,0.054166969,lorazepam
MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,2.625291686,0.003398657,epothilone
MUSCLE_CONTRACTION,-3.152048113,0.290648269,epothilone
CELL_CYCLE_CHECKPOINTS,1.836039156,0.258297931,epothilone
S_PHASE,1.793227918,0.223744918,epothilone
TRANSCRIPTIONAL_REGULATION_BY_RUNX1,1.784157255,0.178004659,epothilone
TRANSLATION,1.696471326,0.248441825,epothilone
CELL_CYCLE_MITOTIC,1.688028317,0.217230825,epothilone
CELL_CYCLE,1.620894387,0.265823528,epothilone
INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,1.531814276,0.371303275,epothilone
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,1.518533665,0.352705069,epothilone
MUSCLE_CONTRACTION,2.285252481,0.026726058,probenecid
GPCR_LIGAND_BINDING,2.227646926,0.025241277,probenecid
IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,2.19498691,0.025241277,probenecid
SIGNALING_BY_HEDGEHOG,2.176412206,0.022271715,probenecid
INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,-2.113602779,0.062196258,probenecid
CARDIAC_CONDUCTION,2.071419464,0.037713437,probenecid
TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,-2.068425433,0.047792914,probenecid
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.056170151,0.035634744,probenecid
RESPIRATORY_ELECTRON_TRANSPORT,2.035966635,0.038816417,probenecid
PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,2.006825966,0.041573868,probenecid
SENSORY_PERCEPTION,2.204164761,0.020846238,flurbiprofen
GPCR_LIGAND_BINDING,2.164653625,0.016892641,flurbiprofen
DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,2.058337933,0.037858685,flurbiprofen
HIV_LIFE_CYCLE,-2.018782129,0.466874166,flurbiprofen
SIGNALING_BY_GPCR,2.014524247,0.041872185,flurbiprofen
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,1.951795145,0.055925425,flurbiprofen
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,1.945844895,0.049120446,flurbiprofen
NCAM1_INTERACTIONS,1.934284587,0.046827017,flurbiprofen
TCR_SIGNALING,-1.855815326,0.53160882,flurbiprofen
INNATE_IMMUNE_SYSTEM,-1.851469875,0.360944734,flurbiprofen
KERATINIZATION,-2.480431279,0.000505886,cyclophosphamide
PROGRAMMED_CELL_DEATH,2.253474084,0.0327068,cyclophosphamide
FORMATION_OF_THE_CORNIFIED_ENVELOPE,-2.257909212,0.010623612,cyclophosphamide
APOPTOSIS,2.112024365,0.069307266,cyclophosphamide
GASTRULATION,2.079157729,0.060741199,cyclophosphamide
DEUBIQUITINATION,2.017084836,0.075537133,cyclophosphamide
RAC1_GTPASE_CYCLE,-2.016888833,0.04502388,cyclophosphamide
MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,1.979592185,0.089710079,cyclophosphamide
C_TYPE_LECTIN_RECEPTORS_CLRS,1.962636733,0.08514151,cyclophosphamide
DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,1.958301993,0.074758399,cyclophosphamide
EUKARYOTIC_TRANSLATION_ELONGATION,-3.193777243,0,tolazamide
SARS_COV_2_INFECTION,-2.488761403,0,tolazamide
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-2.705689784,0,tolazamide
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,-2.763780155,0,tolazamide
SIGNALING_BY_ROBO_RECEPTORS,-2.781099558,0,tolazamide
TRANSLATION,-2.827683495,0,tolazamide
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-2.852786796,0,tolazamide
SARS_COV_1_INFECTION,-2.859196247,0,tolazamide
INFLUENZA_INFECTION,-2.888349698,0,tolazamide
SARS_COV_1_HOST_INTERACTIONS,-2.898886706,0,tolazamide
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,2.496997883,0.000792219,imipramine
TOLL_LIKE_RECEPTOR_CASCADES,-2.112927241,0.029987738,imipramine
PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,-2.074840117,0.027845757,imipramine
TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,-1.961770054,0.057833495,imipramine
CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,-1.954856915,0.049801065,imipramine
EXTRACELLULAR_MATRIX_ORGANIZATION,1.813661823,0.036442058,imipramine
RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,-1.922807293,0.055477315,imipramine
TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,-1.917964252,0.048551576,imipramine
REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,-1.883922928,0.060281473,imipramine
COLLAGEN_FORMATION,1.644779684,0.065358039,imipramine
GPCR_LIGAND_BINDING,2.294492514,0.016827806,calcipotriol
SIGNALING_BY_GPCR,2.232534368,0.016062905,calcipotriol
MUSCLE_CONTRACTION,2.136083938,0.024221841,calcipotriol
CARDIAC_CONDUCTION,1.959899769,0.073812875,calcipotriol
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,1.925100057,0.076948966,calcipotriol
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-1.965624281,0.689970915,calcipotriol
INNATE_IMMUNE_SYSTEM,-1.949195948,0.375383766,calcipotriol
NEUTROPHIL_DEGRANULATION,-1.934107669,0.275234299,calcipotriol
TCR_SIGNALING,-1.912399175,0.232935877,calcipotriol
MITF_M_DEPENDENT_GENE_EXPRESSION,-1.860424399,0.252235269,calcipotriol
ADAPTIVE_IMMUNE_SYSTEM,2.701936034,0.002107057,meclizine
CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,2.48726712,0.004214114,meclizine
SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES,2.397725606,0.006321171,meclizine
METABOLISM_OF_RNA,2.375551675,0.005267643,meclizine
SARS_COV_2_HOST_INTERACTIONS,2.302550859,0.009692463,meclizine
IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,2.28632442,0.008779405,meclizine
SENSORY_PERCEPTION,-2.206028992,0.013312144,meclizine
ANTIGEN_PROCESSING_CROSS_PRESENTATION,2.24579575,0.010836294,meclizine
GPCR_LIGAND_BINDING,-2.149813977,0.01358948,meclizine
CELL_CYCLE_CHECKPOINTS,2.155989617,0.019226896,meclizine
