Term,NES,FDR q-val,Perturbation
METABOLISM_OF_STEROIDS,1.880031955,0.07409578,pyrimethamine
COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,1.720833861,0.156354655,pyrimethamine
TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,1.695787672,0.134848041,pyrimethamine
TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,1.695787672,0.134848041,pyrimethamine
PROTEASOME_ASSEMBLY,-1.88016582,0.435282089,pyrimethamine
CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,-2.349832679,0.004805526,moclobemide
TOLL_LIKE_RECEPTOR_CASCADES,-2.234483158,0.021624869,moclobemide
RNA_POLYMERASE_II_TRANSCRIPTION,-2.129227375,0.035240527,moclobemide
MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,-2.089818136,0.038143865,moclobemide
S_PHASE,-2.083193165,0.035560895,moclobemide
EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,-2.042285991,0.042048356,moclobemide
CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,-2.040103201,0.037071203,moclobemide
COLLAGEN_FORMATION,2.036975323,0.113500346,moclobemide
INFLUENZA_INFECTION,-2.037969889,0.032887821,moclobemide
GLYCOSAMINOGLYCAN_METABOLISM,2.03211151,0.05897567,moclobemide
ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,-2.197475022,0.04226761,BRD-K14965640
CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,-2.084665248,0.074887178,BRD-K14965640
REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,1.958006632,0.401085789,BRD-K14965640
SIGNALING_BY_ROBO_RECEPTORS,-1.992027808,0.112101051,BRD-K14965640
DISEASES_OF_METABOLISM,1.921455427,0.250074573,BRD-K14965640
GLYCOSAMINOGLYCAN_METABOLISM,1.887280959,0.200945591,BRD-K14965640
ADAPTIVE_IMMUNE_SYSTEM,-1.878404448,0.220756374,BRD-K14965640
GOLGI_TO_ER_RETROGRADE_TRANSPORT,1.752650816,0.323164002,BRD-K14965640
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-1.861848723,0.201230576,BRD-K14965640
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-1.856264158,0.175043035,BRD-K14965640
PEPTIDE_LIGAND_BINDING_RECEPTORS,2.600560422,0,BRD-K85767870
GPCR_LIGAND_BINDING,2.493086951,0,BRD-K85767870
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.448794515,0.000463415,BRD-K85767870
G_ALPHA_I_SIGNALLING_EVENTS,2.301752765,0.001737807,BRD-K85767870
SIGNALING_BY_GPCR,2.182237996,0.006673178,BRD-K85767870
REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,-1.999561557,0.415549668,BRD-K85767870
NEUTROPHIL_DEGRANULATION,-1.952088906,0.259134905,BRD-K85767870
PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,-1.776583759,0.470022471,BRD-K85767870
NEURONAL_SYSTEM,1.887104534,0.085731806,BRD-K85767870
HOST_INTERACTIONS_OF_HIV_FACTORS,-1.683605962,0.594142644,BRD-K85767870
TRANSLATION,3.076034587,0,venlafaxine
RESPIRATORY_ELECTRON_TRANSPORT,2.619198586,0.001281556,venlafaxine
RRNA_PROCESSING,2.439056643,0.004271854,venlafaxine
DEVELOPMENTAL_CELL_LINEAGES,-2.333675625,0.009997841,venlafaxine
DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,-2.235554493,0.012270078,venlafaxine
CELLULAR_RESPONSE_TO_STARVATION,2.240902227,0.014417506,venlafaxine
COLLAGEN_DEGRADATION,-2.156569681,0.023631261,venlafaxine
AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,2.005421308,0.055363225,venlafaxine
NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,-2.027765033,0.059759825,venlafaxine
PROTEIN_LOCALIZATION,1.911247292,0.083941926,venlafaxine
PEPTIDE_LIGAND_BINDING_RECEPTORS,-2.322893239,0.001214853,doconexent
CELL_CYCLE_CHECKPOINTS,2.459089039,0.022883295,doconexent
MITOCHONDRIAL_PROTEIN_DEGRADATION,2.30467546,0.03051106,doconexent
MITOTIC_SPINDLE_CHECKPOINT,2.150714113,0.048309179,doconexent
SEPARATION_OF_SISTER_CHROMATIDS,2.095205651,0.051487414,doconexent
ANTIGEN_PROCESSING_CROSS_PRESENTATION,2.049146553,0.056445461,doconexent
GPCR_LIGAND_BINDING,-2.072012186,0.014274527,doconexent
DNA_REPLICATION,2.004561763,0.059750826,doconexent
DNA_REPLICATION_PRE_INITIATION,2.003864721,0.051214994,doconexent
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.067777109,0.010123778,doconexent
TRANSLATION,2.164341383,0.030672823,BRD-K33396764
RHO_GTPASE_EFFECTORS,2.036993337,0.042175132,BRD-K33396764
CELL_CYCLE_MITOTIC,2.013518707,0.034080915,BRD-K33396764
CELL_CYCLE_CHECKPOINTS,1.879741758,0.056233509,BRD-K33396764
METABOLISM_OF_VITAMINS_AND_COFACTORS,-1.98577293,0.076629059,BRD-K33396764
SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,1.722375455,0.104798813,BRD-K33396764
RRNA_PROCESSING,1.690669501,0.103520778,BRD-K33396764
MITOTIC_METAPHASE_AND_ANAPHASE,1.674714531,0.097860912,BRD-K33396764
MITOTIC_PROMETAPHASE,1.588374658,0.130679007,BRD-K33396764
CELL_CYCLE,1.437761599,0.251914761,BRD-K33396764
GPCR_LIGAND_BINDING,2.675977989,0,methotrexate
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.364201336,0.000930278,methotrexate
SIGNALING_BY_GPCR,2.332703995,0.00124037,methotrexate
SENSORY_PERCEPTION,2.32507834,0.000930278,methotrexate
MHC_CLASS_II_ANTIGEN_PRESENTATION,-2.329471322,0.407291576,methotrexate
NEUTROPHIL_DEGRANULATION,-2.259485174,0.316002085,methotrexate
PEPTIDE_LIGAND_BINDING_RECEPTORS,2.00824455,0.025675667,methotrexate
RESOLUTION_OF_SISTER_CHROMATID_COHESION,-2.201724986,0.279018137,methotrexate
CLASS_B_2_SECRETIN_FAMILY_RECEPTORS,1.947676871,0.03814139,methotrexate
G_ALPHA_I_SIGNALLING_EVENTS,1.83945651,0.076459976,methotrexate
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-3.234800185,0,fexofenadine
EXTRACELLULAR_MATRIX_ORGANIZATION,-2.98904726,0,fexofenadine
ECM_PROTEOGLYCANS,-2.543348173,0.000457376,fexofenadine
SIGNALING_BY_PDGF,-2.383754868,0.002058193,fexofenadine
NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,-2.184413691,0.011800308,fexofenadine
UCH_PROTEINASES,-2.095255024,0.02218275,fexofenadine
SYNTHESIS_OF_DNA,-1.895460793,0.058658509,fexofenadine
DNA_REPLICATION,-1.895460793,0.058658509,fexofenadine
DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,-1.867186495,0.062965469,fexofenadine
SIGNALING_BY_NOTCH4,-1.861113576,0.058727116,fexofenadine
TCR_SIGNALING,-2.370001886,0.008644283,zonisamide
FC_EPSILON_RECEPTOR_FCERI_SIGNALING,-2.358413172,0.00493959,zonisamide
HIV_INFECTION,-2.3288684,0.003704693,zonisamide
CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,-2.279607221,0.004322141,zonisamide
NEDDYLATION,-2.256023776,0.00518657,zonisamide
GASTRULATION,-2.248208626,0.005145406,zonisamide
KEAP1_NFE2L2_PATHWAY,-2.239605215,0.00493959,zonisamide
MAPK_FAMILY_SIGNALING_CASCADES,-2.223155879,0.00493959,zonisamide
HOST_INTERACTIONS_OF_HIV_FACTORS,-2.206550809,0.005076801,zonisamide
PROGRAMMED_CELL_DEATH,-2.201241329,0.00506308,zonisamide
GPCR_LIGAND_BINDING,2.653725458,0,carbidopa
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.552001104,0,carbidopa
SIGNALING_BY_GPCR,2.382817196,0.000926327,carbidopa
PEPTIDE_LIGAND_BINDING_RECEPTORS,2.368131879,0.000694745,carbidopa
SENSORY_PERCEPTION,2.194855526,0.00694745,carbidopa
NEUTROPHIL_DEGRANULATION,-2.130841204,0.169331656,carbidopa
G_ALPHA_I_SIGNALLING_EVENTS,2.03276236,0.024779238,carbidopa
MITF_M_DEPENDENT_GENE_EXPRESSION,-1.849313091,0.507994969,carbidopa
HOST_INTERACTIONS_OF_HIV_FACTORS,-1.844312423,0.34647862,carbidopa
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-1.726827002,0.483246497,carbidopa
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.298245039,0.00708387,raloxifene
GPCR_LIGAND_BINDING,-2.257873259,0.004329031,raloxifene
IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,-2.251582351,0.003410752,raloxifene
RESPIRATORY_ELECTRON_TRANSPORT,2.150179474,0.072424199,raloxifene
SIGNALING_BY_GPCR,-2.103912432,0.009051611,raloxifene
MRNA_SPLICING,1.991767941,0.098289984,raloxifene
AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,1.800690328,0.167840207,raloxifene
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,1.724759704,0.189682426,raloxifene
PEPTIDE_LIGAND_BINDING_RECEPTORS,-1.887375355,0.066903212,raloxifene
SENSORY_PERCEPTION,-1.872935448,0.062836546,raloxifene
GPCR_LIGAND_BINDING,2.122473592,0.108673507,tolazoline
NEUTROPHIL_DEGRANULATION,-1.849637192,1,tolazoline
FC_EPSILON_RECEPTOR_FCERI_SIGNALING,-1.812618238,1,tolazoline
CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,-1.733755105,1,tolazoline
SENSORY_PERCEPTION,1.598843823,1,tolazoline
MITF_M_DEPENDENT_GENE_EXPRESSION,-1.724900583,0.947817731,tolazoline
INNATE_IMMUNE_SYSTEM,-1.670252966,0.924564205,tolazoline
ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,-1.616150371,0.954207887,tolazoline
MITOTIC_G2_G2_M_PHASES,1.506317055,1,tolazoline
MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT,-1.59569511,0.895285674,tolazoline
GPCR_LIGAND_BINDING,2.486994243,0.001409292,levodopa
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.373670384,0.001761615,levodopa
SIGNALING_BY_GPCR,1.980035713,0.079624994,levodopa
CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,-3.533924057,0.932504953,levodopa
LEISHMANIA_INFECTION,-3.296630098,1,levodopa
CLASS_B_2_SECRETIN_FAMILY_RECEPTORS,1.828451191,0.203995007,levodopa
PEPTIDE_LIGAND_BINDING_RECEPTORS,1.808048771,0.190959057,levodopa
EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,-2.18794602,1,levodopa
CELLULAR_RESPONSES_TO_STIMULI,-2.123354011,1,levodopa
INNATE_IMMUNE_SYSTEM,-2.110549848,1,levodopa
CELLULAR_RESPONSE_TO_STARVATION,3.421385409,0,nimodipine
EUKARYOTIC_TRANSLATION_INITIATION,3.415423367,0,nimodipine
TRANSLATION,3.335434701,0,nimodipine
INFLUENZA_INFECTION,3.308067629,0,nimodipine
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2.852511029,0,nimodipine
RRNA_PROCESSING,2.83012511,0,nimodipine
METABOLISM_OF_RNA,2.510180854,0.001521579,nimodipine
NEUTROPHIL_DEGRANULATION,2.438793204,0.002662763,nimodipine
SIGNALING_BY_ROBO_RECEPTORS,2.109973316,0.018540719,nimodipine
CELLULAR_RESPONSE_TO_HEAT_STRESS,2.068836515,0.021302103,nimodipine
GLYCOSAMINOGLYCAN_METABOLISM,2.111426834,0.125891501,phenazopyridine
REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,2.010567203,0.114491877,phenazopyridine
DISEASES_OF_METABOLISM,1.851036689,0.224357819,phenazopyridine
NEDDYLATION,-1.901026388,0.71625922,phenazopyridine
ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,-1.86218637,0.467627864,phenazopyridine
EXTRACELLULAR_MATRIX_ORGANIZATION,1.727829038,0.352149257,phenazopyridine
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-1.75495035,0.67540666,phenazopyridine
AURKA_ACTIVATION_BY_TPX2,1.638341337,0.443098432,phenazopyridine
DEUBIQUITINATION,-1.752719584,0.51333585,phenazopyridine
RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES,1.631169065,0.329668632,phenazopyridine
GPCR_LIGAND_BINDING,2.23706022,0.023352155,synephrine
SIGNALING_BY_VEGF,-2.167680745,0.166104278,synephrine
RESPIRATORY_ELECTRON_TRANSPORT,1.901673172,0.233521548,synephrine
NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,1.888209155,0.172393849,synephrine
NEUTROPHIL_DEGRANULATION,-1.736375776,1,synephrine
PEPTIDE_LIGAND_BINDING_RECEPTORS,1.7675334,0.298770216,synephrine
NEURONAL_SYSTEM,1.766091255,0.24066456,synephrine
REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,-1.702248047,0.957512427,synephrine
SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,-1.70012709,0.728420594,synephrine
ANTIGEN_PROCESSING_CROSS_PRESENTATION,-1.657053101,0.727811037,synephrine
NEUTROPHIL_DEGRANULATION,-2.312880201,0.109295199,guaifenesin
CELL_JUNCTION_ORGANIZATION,2.02334295,0.194952994,guaifenesin
INNATE_IMMUNE_SYSTEM,-2.104011332,0.194586313,guaifenesin
ANTIGEN_PROCESSING_CROSS_PRESENTATION,-1.776385222,0.683690841,guaifenesin
MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT,-1.701326212,0.687691522,guaifenesin
MITOTIC_G2_G2_M_PHASES,1.706512312,1,guaifenesin
CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,-1.641440676,0.68886619,guaifenesin
CELL_CELL_COMMUNICATION,1.659604465,1,guaifenesin
REGULATED_NECROSIS,-1.537167521,0.830949949,guaifenesin
MITF_M_DEPENDENT_GENE_EXPRESSION,-1.525963992,0.740697505,guaifenesin
PEROXISOMAL_PROTEIN_IMPORT,-2.08623762,0.393063378,alprenolol
INNATE_IMMUNE_SYSTEM,-1.856295746,0.667503047,alprenolol
GPCR_LIGAND_BINDING,1.79028594,1,alprenolol
FORMATION_OF_PARAXIAL_MESODERM,1.779380032,1,alprenolol
NEUTROPHIL_DEGRANULATION,-1.801260847,0.585419095,alprenolol
PCP_CE_PATHWAY,1.738340254,0.879019442,alprenolol
IRE1ALPHA_ACTIVATES_CHAPERONES,1.644275205,1,alprenolol
METABOLISM_OF_RNA,1.626190171,1,alprenolol
GASTRULATION,1.622027765,0.879413621,alprenolol
MITOTIC_G2_G2_M_PHASES,1.601742458,0.842980208,alprenolol
GPCR_LIGAND_BINDING,-2.599442556,0,moxonidine
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.568590751,0,moxonidine
SIGNALING_BY_GPCR,-2.440107264,0,moxonidine
G_ALPHA_Q_SIGNALLING_EVENTS,-2.335025392,0.00042825,moxonidine
PEPTIDE_LIGAND_BINDING_RECEPTORS,-2.306314393,0.0003426,moxonidine
MRNA_SPLICING,2.154428101,0.042147612,moxonidine
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,2.05338552,0.037932851,moxonidine
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-2.022922282,0.011848238,moxonidine
ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,1.906931455,0.069543561,moxonidine
CLASS_B_2_SECRETIN_FAMILY_RECEPTORS,-1.998258175,0.013336915,moxonidine
SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,2.826153006,0,linifanib
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,2.496147298,0.005816003,linifanib
SIGNALING_BY_ALK_IN_CANCER,2.44450581,0.005428269,linifanib
VESICLE_MEDIATED_TRANSPORT,2.39272477,0.006397603,linifanib
ADAPTIVE_IMMUNE_SYSTEM,2.369716085,0.006048643,linifanib
MEMBRANE_TRAFFICKING,2.317721781,0.008142404,linifanib
SIGNALING_BY_NTRKS,2.300370342,0.007311546,linifanib
SIGNALING_BY_TGFB_FAMILY_MEMBERS,2.277392674,0.008724004,linifanib
CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,2.221680961,0.01318294,linifanib
DEVELOPMENTAL_CELL_LINEAGES,2.203907891,0.013027846,linifanib
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,-2.144105356,0.046549092,perampanel
SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,-2.10689456,0.036429725,perampanel
SELENOAMINO_ACID_METABOLISM,-2.084038692,0.030695416,perampanel
EUKARYOTIC_TRANSLATION_INITIATION,-2.066987855,0.026563341,perampanel
EUKARYOTIC_TRANSLATION_ELONGATION,-2.060207096,0.022667384,perampanel
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,-2.049300306,0.021419329,perampanel
NONSENSE_MEDIATED_DECAY_NMD,-2.041799348,0.020238736,perampanel
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-2.041646189,0.017708894,perampanel
RRNA_PROCESSING,-2.011303341,0.020800923,perampanel
INFLUENZA_INFECTION,-1.966743852,0.031572428,perampanel
CELLULAR_RESPONSE_TO_STARVATION,3.098210867,0,carglumic-acid
NEUTROPHIL_DEGRANULATION,2.955678693,0.001239349,carglumic-acid
INFLUENZA_INFECTION,2.625964303,0.000826233,carglumic-acid
EUKARYOTIC_TRANSLATION_INITIATION,2.560954066,0.000619675,carglumic-acid
PROTEIN_LOCALIZATION,2.29216436,0.004461658,carglumic-acid
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2.134687817,0.016111541,carglumic-acid
TRANSLATION,2.114460685,0.015226292,carglumic-acid
RRNA_PROCESSING,2.083151097,0.016421379,carglumic-acid
ASPARAGINE_N_LINKED_GLYCOSYLATION,2.04446368,0.019003357,carglumic-acid
G_ALPHA_Q_SIGNALLING_EVENTS,-2.076451045,0.072959702,carglumic-acid
IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,2.386619429,0.023181066,bisoprolol
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,1.954728909,0.184084932,bisoprolol
TOLL_LIKE_RECEPTOR_CASCADES,-1.746357708,1,bisoprolol
G_ALPHA_Q_SIGNALLING_EVENTS,1.425944661,1,bisoprolol
INFLUENZA_INFECTION,1.411912464,1,bisoprolol
RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,-1.562014089,1,bisoprolol
SIGNALING_BY_MET,-1.540361689,1,bisoprolol
EUKARYOTIC_TRANSLATION_INITIATION,1.323753953,1,bisoprolol
PHOSPHOLIPID_METABOLISM,-1.526105119,1,bisoprolol
NEURONAL_SYSTEM,1.315583996,1,bisoprolol
SIGNALING_BY_PDGF,-2.734839802,0,aripiprazole
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-2.572755151,0,aripiprazole
EXTRACELLULAR_MATRIX_ORGANIZATION,-2.484497407,0.001482566,aripiprazole
NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,-2.434718632,0.001111924,aripiprazole
NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,-2.366302495,0.002668618,aripiprazole
SYNTHESIS_OF_DNA,-2.305633913,0.004659492,aripiprazole
DNA_REPLICATION,-2.305633913,0.004659492,aripiprazole
NEUTROPHIL_DEGRANULATION,2.186593693,0.02071236,aripiprazole
VISUAL_PHOTOTRANSDUCTION,-2.183857936,0.009636678,aripiprazole
METABOLISM_OF_VITAMINS_AND_COFACTORS,-1.996791304,0.030145504,aripiprazole
CELL_CYCLE,-4.17260999,0,MK-1775
DNA_DOUBLE_STRAND_BREAK_REPAIR,-2.942570174,0,MK-1775
MITOTIC_PROPHASE,-2.939951883,0,MK-1775
RESOLUTION_OF_SISTER_CHROMATID_COHESION,-2.905729457,0,MK-1775
HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA,-2.885085933,0,MK-1775
SEPARATION_OF_SISTER_CHROMATIDS,-2.779565649,0,MK-1775
RHO_GTPASES_ACTIVATE_FORMINS,-2.774802593,0,MK-1775
CHROMOSOME_MAINTENANCE,-2.739259977,0,MK-1775
MITOTIC_PROMETAPHASE,-2.712902864,0,MK-1775
G2_M_DNA_DAMAGE_CHECKPOINT,-2.664917266,0,MK-1775
EUKARYOTIC_TRANSLATION_ELONGATION,-2.545919104,0,ampalex
SELENOAMINO_ACID_METABOLISM,-2.521452942,0,ampalex
NONSENSE_MEDIATED_DECAY_NMD,-2.516317133,0,ampalex
EUKARYOTIC_TRANSLATION_INITIATION,-2.502299071,0,ampalex
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-2.462122496,0,ampalex
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-2.45154398,0,ampalex
CELLULAR_RESPONSE_TO_STARVATION,-2.333921646,0.000147363,ampalex
TRANSLATION,-2.33191714,0.000128942,ampalex
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,-2.301831396,0.000229231,ampalex
RRNA_PROCESSING,-2.287756935,0.000309462,ampalex
SIGNALING_BY_ALK_IN_CANCER,2.475582997,0.005099928,BRD-K47869605
EXTENSION_OF_TELOMERES,-2.078710276,0.795256596,BRD-K47869605
NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,1.83625083,0.495203038,BRD-K47869605
CELL_JUNCTION_ORGANIZATION,1.768734075,0.505232897,BRD-K47869605
TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,1.764005377,0.387339554,BRD-K47869605
RHO_GTPASE_CYCLE,1.756972607,0.321091486,BRD-K47869605
SIGNALING_BY_INTERLEUKINS,1.75011582,0.279306073,BRD-K47869605
CHROMOSOME_MAINTENANCE,-1.917031681,1,BRD-K47869605
TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,1.731506723,0.266216257,BRD-K47869605
TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS,-1.902169058,0.769869051,BRD-K47869605
CELL_CYCLE,-4.351808475,0,valrubicin
ORC1_REMOVAL_FROM_CHROMATIN,-2.818700092,0,valrubicin
RHO_GTPASES_ACTIVATE_FORMINS,-2.835657801,0,valrubicin
EXTENSION_OF_TELOMERES,-2.863609989,0,valrubicin
ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,-2.869157662,0,valrubicin
HOMOLOGY_DIRECTED_REPAIR,-2.891799223,0,valrubicin
SEPARATION_OF_SISTER_CHROMATIDS,-2.897952115,0,valrubicin
MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,-2.961603056,0,valrubicin
DNA_REPLICATION_PRE_INITIATION,-2.968362097,0,valrubicin
DNA_DOUBLE_STRAND_BREAK_REPAIR,-2.981262269,0,valrubicin
SIGNALING_BY_ALK_IN_CANCER,2.684355301,0,escitalopram
INFLUENZA_INFECTION,2.671934567,0,escitalopram
NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,2.657210237,0,escitalopram
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.549252925,0,escitalopram
GPCR_LIGAND_BINDING,-2.381760111,0.000755197,escitalopram
MEMBRANE_TRAFFICKING,2.389500822,0.007839445,escitalopram
PEPTIDE_LIGAND_BINDING_RECEPTORS,-2.234837401,0.001342573,escitalopram
MITOTIC_PROPHASE,2.336434063,0.008959366,escitalopram
SIGNALING_BY_NTRKS,2.312870287,0.00970598,escitalopram
M_PHASE,2.303460544,0.00959932,escitalopram
EUKARYOTIC_TRANSLATION_ELONGATION,-3.870530705,0,quercetin
VIRAL_INFECTION_PATHWAYS,-2.514335452,0,quercetin
SARS_COV_2_INFECTION,-2.625156644,0,quercetin
SARS_COV_2_HOST_INTERACTIONS,-2.802910565,0,quercetin
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-3.003368654,0,quercetin
SARS_COV_1_INFECTION,-3.134726339,0,quercetin
IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,3.150119805,0,quercetin
TRANSLATION,-3.155891083,0,quercetin
NERVOUS_SYSTEM_DEVELOPMENT,-3.164531227,0,quercetin
RRNA_PROCESSING,-3.264862488,0,quercetin
NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2,3.156047555,0,nocodazole
SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,3.078264929,0,nocodazole
FC_EPSILON_RECEPTOR_FCERI_SIGNALING,3.048890733,0,nocodazole
DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,2.819337887,0,nocodazole
KEAP1_NFE2L2_PATHWAY,2.813998277,0,nocodazole
DOWNSTREAM_TCR_SIGNALING,2.793067149,0,nocodazole
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.361140882,0,nocodazole
GPCR_LIGAND_BINDING,-2.398269623,0,nocodazole
INTERLEUKIN_1_FAMILY_SIGNALING,2.645979753,0.00105959,nocodazole
PCP_CE_PATHWAY,2.639831283,0.000927141,nocodazole
M_PHASE,3.203072555,0,anagrelide
MITOTIC_PROMETAPHASE,2.998566612,0,anagrelide
CELL_CYCLE_MITOTIC,2.959615011,0,anagrelide
CELL_CYCLE,2.454444323,0.005393844,anagrelide
MITOTIC_METAPHASE_AND_ANAPHASE,2.238325741,0.014023993,anagrelide
RESOLUTION_OF_SISTER_CHROMATID_COHESION,2.217904299,0.013484609,anagrelide
PEPTIDE_LIGAND_BINDING_RECEPTORS,-2.131403146,0.015139569,anagrelide
SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,2.123492822,0.01695208,anagrelide
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.104696429,0.008557148,anagrelide
VESICLE_MEDIATED_TRANSPORT,2.094972325,0.017529992,anagrelide
KEAP1_NFE2L2_PATHWAY,3.762573754,0,floxuridine
GPCR_LIGAND_BINDING,-2.19335637,0,floxuridine
CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,2.911691686,0,floxuridine
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.291098561,0,floxuridine
SIGNALING_BY_NTRKS,3.036481954,0,floxuridine
SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,3.629628589,0,floxuridine
