,names,pvals,logfoldchanges,condition,cellline
13948645,GMPS,9.18536502330028e-17,-0.2588655948638916,midostaurin,A375
13948646,NSD2,1.2610606842614828e-16,-0.303479790687561,midostaurin,A375
13948647,FAS,1.2713268256919483e-16,0.2421416044235229,midostaurin,A375
13948648,CAVIN1,1.3079114757905342e-16,-0.2777539491653442,midostaurin,A375
13948649,CDC25A,3.604779278386827e-16,-0.1999547630548477,midostaurin,A375
13948650,INTS7,3.983027937100336e-16,-0.2621700465679168,midostaurin,A375
13948651,POLD2,5.057802460088054e-16,-0.2697342038154602,midostaurin,A375
13948652,NUP188,6.74287211279713e-16,-0.2820493578910827,midostaurin,A375
13948653,RPA1,7.728366350355585e-16,-0.0831603407859802,midostaurin,A375
13948654,SESN1,1.383190779826092e-15,0.4560659527778625,midostaurin,A375
13948655,MR1,1.4077778949213493e-15,0.3338395059108734,midostaurin,A375
13948656,TRPS1,1.630131564378692e-15,0.244248479604721,midostaurin,A375
13948657,GCC2,1.9657989748070082e-15,0.4138092994689941,midostaurin,A375
13950638,RAI14,6.24322835253923e-10,0.2961713373661041,lorazepam,A375
13950639,GFI1,6.497247729661001e-10,-0.3152144253253937,lorazepam,A375
13950640,CAPRIN2,1.982366287460229e-09,0.2008416503667831,lorazepam,A375
13950641,THAP11,6.718985122891778e-09,0.1239736303687095,lorazepam,A375
13950642,TRIM2,1.0035419243103485e-08,0.1920817643404007,lorazepam,A375
13950643,POLR3E,1.901285632337944e-08,0.2467894852161407,lorazepam,A375
13950644,SAMD4A,2.5647494583378282e-08,0.1406619995832443,lorazepam,A375
13950645,NOLC1,5.241580884321261e-08,0.1329613327980041,lorazepam,A375
13950646,ROM1,5.5024696801535274e-08,-0.3088926374912262,lorazepam,A375
13950647,SRRM1,5.8014256448055867e-08,0.1906318962574005,lorazepam,A375
13950648,OGFOD1,6.009410602160722e-08,0.198284313082695,lorazepam,A375
13950649,GDF15,6.022646813012691e-08,0.1694838404655456,lorazepam,A375
13950650,WRN,7.353025412275354e-08,0.108625017106533,lorazepam,A375
13950651,EML3,7.885295778195158e-08,-0.2047550529241562,lorazepam,A375
13950652,MINDY2,8.83074407138054e-08,0.2994421422481537,lorazepam,A375
13950653,SMC3,9.673646530868305e-08,0.2148455679416656,lorazepam,A375
13950654,C2CD5,1.0594196442342053e-07,0.1356361657381057,lorazepam,A375
13950655,KLHL3,1.5593918998011225e-07,0.3731545507907867,lorazepam,A375
13950656,FAIM,1.64828010760667e-07,0.2749850153923034,lorazepam,A375
13950657,COBLL1,1.8804620332270458e-07,0.2561409175395965,lorazepam,A375
13952638,PROM1,3.8789047781196306e-11,0.1834975332021713,avanafil,A375
13952639,BLMH,1.5716300666957367e-10,0.1226168498396873,avanafil,A375
13952640,HSD17B10,1.8225509593019995e-10,0.1151245310902595,avanafil,A375
13952641,ANXA7,1.9505776715913288e-10,0.19898521900177,avanafil,A375
13952642,POP4,2.607628029693053e-10,0.1008002460002899,avanafil,A375
13952643,DYNLT3,4.2341413510802736e-10,0.2638056576251983,avanafil,A375
13952644,NDUFB3,5.854122491501816e-10,0.1705544888973236,avanafil,A375
13952645,CYB561,6.157426635456054e-10,0.179294928908348,avanafil,A375
13952646,NDUFA4L2,7.134603066029515e-10,-0.1975330710411071,avanafil,A375
13952647,PARP2,1.007231340188634e-09,0.1266360878944397,avanafil,A375
13952648,TAS2R10,2.0430778552701303e-09,-0.3949934840202331,avanafil,A375
13952649,CLC,3.023013462163315e-09,-0.3853907287120819,avanafil,A375
13952650,NCF4,3.281263185056775e-09,-0.2469889223575592,avanafil,A375
13952651,SMC3,6.882471866379174e-09,0.1701262891292572,avanafil,A375
13952652,NFKB1,8.813069470500362e-09,0.147274300456047,avanafil,A375
13952653,WWTR1,1.0616111933678741e-08,0.0607547648251056,avanafil,A375
13952654,TMEM248,1.2193352271408633e-08,0.1455315798521042,avanafil,A375
13952655,CEBPE,1.4224408359106938e-08,-0.4344112277030945,avanafil,A375
13952656,MS4A2,1.4480899473036081e-08,-0.4367832541465759,avanafil,A375
13952657,DCC,1.987393540964185e-08,-0.3147372603416443,avanafil,A375
13954638,IER3,4.551910965597672e-12,-0.2245744615793228,axitinib,A375
13954639,TIPARP,5.2167174001246894e-11,-0.3580330312252044,axitinib,A375
13954640,CEMIP2,1.8941889856506406e-10,-0.2770257890224457,axitinib,A375
13954641,PPARG,1.165141552222179e-09,-0.2332322299480438,axitinib,A375
13954642,BIN3,2.643720245322982e-09,-0.2586285769939422,axitinib,A375
13954643,NCAPD2,4.134705964222192e-09,-0.1763918697834015,axitinib,A375
13954644,SPAG7,4.903849535155927e-09,-0.2197920531034469,axitinib,A375
13954645,ABCB6,6.248775815711257e-09,-0.2308194637298584,axitinib,A375
13954646,AACS,1.1647313716157832e-08,-0.2927547991275787,axitinib,A375
13954647,MMP2,1.7236114523647788e-08,-0.3053185641765594,axitinib,A375
13954648,CYTH1,1.997743570465977e-08,-0.2830484509468078,axitinib,A375
13954649,VGLL4,3.29025579501246e-08,-0.1773719042539596,axitinib,A375
13954650,POLE,3.623989624819072e-08,-0.3253307044506073,axitinib,A375
13954651,ERBB3,3.86447755226924e-08,-0.1443124115467071,axitinib,A375
13954652,ASPH,5.1287825112502694e-08,-0.2761590778827667,axitinib,A375
13954653,PTPA,6.232243140393832e-08,-0.2337497323751449,axitinib,A375
13954654,S100A13,7.102845319703648e-08,-0.0761017575860023,axitinib,A375
13954655,DAG1,9.170094690044193e-08,-0.1704106777906417,axitinib,A375
13954656,ICMT,1.1054693863092877e-07,-0.2291239649057388,axitinib,A375
13954657,GOLGA2,1.4283776980321742e-07,-0.4433101415634155,axitinib,A375
13956638,COG2,5.860786817633262e-17,0.1947263330221176,tipifarnib-P2,A375
13956639,LTK,6.093357818501533e-17,-0.3464005887508392,tipifarnib-P2,A375
13956640,HLA-G,1.5313203773108924e-15,0.2283539623022079,tipifarnib-P2,A375
13956641,CDKN1A,2.141570016312099e-15,0.2316181063652038,tipifarnib-P2,A375
13956642,CERK,4.704127041111874e-15,0.187129944562912,tipifarnib-P2,A375
13956643,SESN1,1.2002142995157667e-14,0.2367046475410461,tipifarnib-P2,A375
13956644,GGA3,2.9865235146358275e-14,0.2019765973091125,tipifarnib-P2,A375
13956645,GTPBP8,7.847394821478735e-14,0.1346410363912582,tipifarnib-P2,A375
13956646,ITGAE,1.129497189601591e-13,0.1156300753355026,tipifarnib-P2,A375
13956647,FIS1,1.2761829137254341e-13,0.1492665559053421,tipifarnib-P2,A375
13956648,SLC25A4,2.7423278962080453e-13,0.0937458425760269,tipifarnib-P2,A375
13956649,SFMBT1,3.718564317429113e-13,-0.1896641701459884,tipifarnib-P2,A375
13956650,C2CD5,6.85170438534427e-13,0.1240080371499061,tipifarnib-P2,A375
13956651,HSD17B10,7.199017710607967e-13,0.0958595499396324,tipifarnib-P2,A375
13956652,LMOD1,7.752621910230127e-13,0.2286206930875778,tipifarnib-P2,A375
13956653,PRKD1,8.526139592353559e-13,0.220401257276535,tipifarnib-P2,A375
13956654,HOXA3,2.5942226427292704e-12,-0.4867889583110809,tipifarnib-P2,A375
13956655,LRCH3,2.764891911152141e-12,0.2497991621494293,tipifarnib-P2,A375
13956656,PYCR1,3.726918619526854e-12,0.0811669453978538,tipifarnib-P2,A375
13956657,COL6A2,4.7572489212759294e-12,-0.132924422621727,tipifarnib-P2,A375
13958638,EBNA1BP2,1.710078638746268e-15,-0.0965624004602432,vandetanib,A375
13958639,TOMM34,4.044156030896988e-14,-0.1272740662097931,vandetanib,A375
13958640,CCNF,7.951388515261419e-13,-0.176539808511734,vandetanib,A375
13958641,DELE1,8.589129126212534e-13,0.1985085606575012,vandetanib,A375
13958642,ZNF124,1.6381731314918888e-12,0.2278281897306442,vandetanib,A375
13958643,MYEF2,3.002417624730099e-12,0.2953696250915527,vandetanib,A375
13958644,FAM120A,4.1585759494552575e-12,0.1909202337265014,vandetanib,A375
13958645,SMG1,1.0761394426364531e-11,0.2215812653303146,vandetanib,A375
13958646,SERPINI1,1.1154833904821084e-11,0.2735147178173065,vandetanib,A375
13958647,ZKSCAN8,1.4533597453874447e-11,0.2534098327159881,vandetanib,A375
13958648,ZMYM6,2.5137450153481183e-11,0.2506793737411499,vandetanib,A375
13958649,SCYL2,2.556529621537652e-11,0.2314548194408416,vandetanib,A375
13958650,USP22,2.8459851059492496e-11,-0.094158686697483,vandetanib,A375
13958651,TREM1,3.41333646114545e-11,0.6563013195991516,vandetanib,A375
13958652,RFX7,4.103356430145071e-11,0.2550059258937835,vandetanib,A375
13958653,IKZF2,4.3337922986782797e-11,0.2835820019245147,vandetanib,A375
13958654,MAPK1,4.346958995430688e-11,0.2199864983558654,vandetanib,A375
13958655,MTHFD2,4.5354542205864e-11,-0.0715102553367614,vandetanib,A375
13958656,USP34,4.563026741390323e-11,0.2414333075284958,vandetanib,A375
13958657,TPM1,5.1269151297922e-11,-0.1226405948400497,vandetanib,A375
13960638,STK24,4.2305268758404006e-08,-0.5185651779174805,BRD-K92073408,A375
13960639,FBXO7,6.146029374168988e-08,-0.5266110301017761,BRD-K92073408,A375
13960640,DCTN5,6.47522129665428e-08,-0.681053876876831,BRD-K92073408,A375
13960641,ADAM10,6.665420913658365e-08,-0.518929660320282,BRD-K92073408,A375
13960642,FOXO4,7.395986884820318e-08,-0.521294116973877,BRD-K92073408,A375
13960643,GLRX,7.97124682282048e-08,-0.3377593159675598,BRD-K92073408,A375
13960644,S100A4,8.156804818280025e-08,-0.3664290904998779,BRD-K92073408,A375
13960645,MRPS33,8.251145580820424e-08,-0.5156788229942322,BRD-K92073408,A375
13960646,ZNF106,8.298711324211141e-08,-0.4965039193630218,BRD-K92073408,A375
13960647,MTMR2,8.346542536430174e-08,-0.4954268634319305,BRD-K92073408,A375
13960648,TASOR,8.589730931275454e-08,-0.7873353958129883,BRD-K92073408,A375
13960649,PPARG,8.589730931275454e-08,-0.3032862544059753,BRD-K92073408,A375
13960650,NPC2,8.738922246407655e-08,-0.6568429470062256,BRD-K92073408,A375
13960651,SSR1,8.789207913037405e-08,-0.4938739538192749,BRD-K92073408,A375
13960652,KHDC4,9.122959944772944e-08,-0.2661455571651459,BRD-K92073408,A375
13960653,TRIP12,9.149135339106425e-08,-0.9860410690307616,BRD-K92073408,A375
13960654,CCNG1,9.149135339106425e-08,-0.5920922160148621,BRD-K92073408,A375
13960655,ABL1,9.201704427162325e-08,-0.4043458104133606,BRD-K92073408,A375
13960656,PARP4,9.201704427162325e-08,-0.5683934688568115,BRD-K92073408,A375
13960657,DDX24,9.307721273751428e-08,-0.7239788770675659,BRD-K92073408,A375
13962638,ZNF208,7.509902351258309e-38,-0.7537609338760376,amitriptyline,A375
13962639,SEC22A,1.7202083488181516e-37,-0.5628652572631836,amitriptyline,A375
13962640,GDAP2,3.423695606693041e-37,-0.5399332642555237,amitriptyline,A375
13962641,PRKG2,3.9155417793099e-37,-0.5176295638084412,amitriptyline,A375
13962642,TRDMT1,3.6276846676426587e-36,-0.5362406969070435,amitriptyline,A375
13962643,ZNF484,8.885083099207293e-36,-0.721561849117279,amitriptyline,A375
13962644,CDKL2,1.2983335764465375e-35,-0.506452202796936,amitriptyline,A375
13962645,TBC1D22B,2.3897965701329105e-35,-0.559831440448761,amitriptyline,A375
13962646,ZNF10,4.0289833134229775e-35,-0.5058432817459106,amitriptyline,A375
13962647,TNR,2.1416540369324252e-34,-0.6533207893371582,amitriptyline,A375
13962648,TCF21,2.9089715829082897e-34,-0.5600894093513489,amitriptyline,A375
13962649,ZNF253,3.3013505628858584e-34,-0.5500931143760681,amitriptyline,A375
13962650,RASAL2,3.4507546374520693e-34,-0.4599372744560241,amitriptyline,A375
13962651,LAMA1,8.624640111575365e-34,-0.5631996989250183,amitriptyline,A375
13962652,SCNN1G,9.657057258335804e-34,-0.4821560382843017,amitriptyline,A375
13962653,TMLHE,1.0456277774167216e-33,-0.7329000234603882,amitriptyline,A375
13962654,AGMAT,1.2003575079778208e-33,-0.6334590911865234,amitriptyline,A375
13962655,GPR63,1.2359948354957677e-33,-0.6483991742134094,amitriptyline,A375
13962656,APAF1,1.2726828901806393e-33,-0.5858107209205627,amitriptyline,A375
13962657,GPD2,7.164684597533833e-33,-0.6041677594184875,amitriptyline,A375
13964638,GPD2,3.20676013448282e-38,-0.6778789758682251,imipramine,A375
13964639,WASHC4,1.292237992645996e-35,-0.4093275666236877,imipramine,A375
13964640,RSU1,4.842091310118993e-35,-0.4223312735557556,imipramine,A375
13964641,STAM2,1.1045681660375194e-34,-0.64849853515625,imipramine,A375
13964642,DHX57,3.0826756934741282e-34,-0.477324366569519,imipramine,A375
13964643,EML4,3.3829907234734633e-34,-0.5090382695198059,imipramine,A375
13964644,ATP2C1,7.324538403084987e-34,-0.4912005960941314,imipramine,A375
13964645,NOSIP,8.432169112431737e-34,0.482106864452362,imipramine,A375
13964646,KLHL12,9.965316143655356e-34,-0.6016851663589478,imipramine,A375
13964647,ZNF202,1.151942662185963e-33,-0.2942230999469757,imipramine,A375
13964648,FAM20B,4.3867753201968027e-33,-0.320190966129303,imipramine,A375
13964649,PAF1,1.520653911680415e-32,0.5552414059638977,imipramine,A375
13964650,NT5C2,1.527226464206465e-32,-0.4484768211841583,imipramine,A375
13964651,TTC17,2.4106244646803967e-32,-0.3950402438640594,imipramine,A375
13964652,SLC30A4,2.4736090786273967e-32,-0.6129928827285767,imipramine,A375
13964653,RAB5B,1.3150562043625803e-31,-0.5008184313774109,imipramine,A375
13964654,ZDHHC6,2.552544622311215e-31,-0.141677588224411,imipramine,A375
13964655,PRKG2,2.6910368465776e-31,-0.526644229888916,imipramine,A375
13964656,VANGL1,3.193048369357996e-31,-0.3529098927974701,imipramine,A375
13964657,KRCC1,3.639185130456212e-31,-0.5809969902038574,imipramine,A375
13966638,PAF1,7.897974965441584e-38,0.6291683316230774,benzonatate,A375
13966639,NOSIP,1.79930583459531e-37,0.5357890725135803,benzonatate,A375
13966640,EML4,3.707673758514365e-37,-0.6274217963218689,benzonatate,A375
13966641,VANGL1,8.175946445786465e-36,-0.4564041793346405,benzonatate,A375
13966642,PEX7,1.7896660368577068e-35,-0.6757906079292297,benzonatate,A375
13966643,DHX57,2.1598750499494183e-35,-0.5630522966384888,benzonatate,A375
13966644,RSU1,9.061916352928375e-35,-0.4715167582035064,benzonatate,A375
13966645,FBL,5.2351831983434994e-34,0.4001044034957886,benzonatate,A375
13966646,TTC17,5.918342871813482e-34,-0.4143859148025512,benzonatate,A375
13966647,MFSD6,1.1846061999725732e-33,-0.692890465259552,benzonatate,A375
13966648,CSNK1E,1.4157610815065801e-33,0.2498873770236969,benzonatate,A375
13966649,STAM2,1.8664006285394298e-33,-0.7019369602203369,benzonatate,A375
13966650,RAB5B,1.919540446982565e-33,-0.5348508358001709,benzonatate,A375
13966651,PUF60,2.112696895314565e-33,0.1446962654590606,benzonatate,A375
13966652,LRPAP1,2.137535762706397e-33,0.3459450304508209,benzonatate,A375
13966653,SETDB1,7.040333687977578e-33,-0.4776929020881653,benzonatate,A375
13966654,JAK2,1.0197790286540107e-32,-0.5382161140441895,benzonatate,A375
13966655,MAGEA1,1.2819329405754043e-32,0.1571828126907348,benzonatate,A375
13966656,AMT,1.3580981806685044e-32,-0.5870633721351624,benzonatate,A375
13966657,PGAM1,2.173171706440785e-32,0.1746198385953903,benzonatate,A375
13968638,NAA15,6.784497139630024e-10,-0.1517223566770553,indometacin,A375
13968639,NDUFB2,6.923554299385354e-10,0.1645891964435577,indometacin,A375
13968640,TIPIN,3.1658092077554155e-09,0.1202795952558517,indometacin,A375
13968641,C1R,7.519899960700805e-09,-0.1784107387065887,indometacin,A375
13968642,C9orf40,7.653387154773741e-09,0.1282352954149246,indometacin,A375
13968643,FADS2,8.210754183878633e-09,-0.1448199301958084,indometacin,A375
13968644,HAS2,1.1345120160011772e-08,0.1431951075792312,indometacin,A375
13968645,MMP2,2.305333925051318e-08,-0.1255415230989456,indometacin,A375
13968646,PPP2R5E,2.7403927486121584e-08,-0.1233821064233779,indometacin,A375
13968647,CHD4,3.050631405797118e-08,-0.1356869041919708,indometacin,A375
13968648,NDUFA1,4.312595987454219e-08,0.1503081023693084,indometacin,A375
13968649,SERPINA1,4.6171994162047094e-08,0.6101949214935303,indometacin,A375
13968650,SMAD1,1.564321440822726e-07,-0.1120428591966629,indometacin,A375
13968651,MYOZ3,2.0693549873427362e-07,0.1654388755559921,indometacin,A375
13968652,NCAPD2,2.4509980215235975e-07,-0.0863898918032646,indometacin,A375
13968653,MRPL17,2.6946765205552925e-07,0.1283728331327438,indometacin,A375
13968654,TDP2,2.961675479393567e-07,0.1946147829294204,indometacin,A375
13968655,TMEM38B,3.228734874970332e-07,0.1461638659238815,indometacin,A375
13968656,DNM1L,3.7021449380057533e-07,-0.0941398367285728,indometacin,A375
13968657,MBD5,3.735982037497462e-07,0.2446213662624359,indometacin,A375
13970638,CLTC,4.6653197186293526e-21,-0.2542162239551544,warfarin,A375
13970639,UFC1,4.0497736315893885e-20,-0.6467474699020386,warfarin,A375
13970640,KPNA4,5.761400717630579e-20,-0.5187003016471863,warfarin,A375
13970641,PABPC1,8.269517832550089e-20,-0.8540414571762085,warfarin,A375
13970642,SP1,8.706593108340478e-20,-1.0292208194732666,warfarin,A375
13970643,NRAS,9.072626603755416e-20,-0.6683705449104309,warfarin,A375
13970644,LASP1,1.1143668473412046e-19,-0.5085746645927429,warfarin,A375
13970645,HNRNPC,1.2159441287570283e-19,-0.4435499906539917,warfarin,A375
13970646,SF3B1,1.5001160952437986e-19,-0.4331577122211456,warfarin,A375
13970647,PIK3C3,1.6363569083427377e-19,-0.6876842379570007,warfarin,A375
13970648,VPS33A,1.6787055564998186e-19,-0.9215084314346312,warfarin,A375
13970649,DDX17,2.0379723416684896e-19,-0.7155988216400146,warfarin,A375
13970650,ATF6,2.101256488041688e-19,-0.4627174139022827,warfarin,A375
13970651,KRT4,3.294653246651972e-19,-0.8464688658714294,warfarin,A375
13970652,FZD7,3.387772469402118e-19,-0.8439498543739319,warfarin,A375
13970653,GABPA,3.983456422660146e-19,-0.76800137758255,warfarin,A375
13970654,ETV1,5.933874386079369e-19,-0.3082480430603027,warfarin,A375
13970655,RHOA,6.177583084052821e-19,-0.4693765342235565,warfarin,A375
13970656,SNX3,7.075401137261961e-19,-0.6204344034194946,warfarin,A375
13970657,EIF4H,7.552506312867418e-19,-0.4434004127979278,warfarin,A375
13972638,NUP88,2.3174490195448503e-14,-0.0884025990962982,rizatriptan,A375
13972639,S100A4,3.800584067923957e-12,-0.1122282221913337,rizatriptan,A375
13972640,MMP1,7.316341230492247e-12,-0.306969404220581,rizatriptan,A375
13972641,ZMYM2,8.996283922662214e-12,-0.1617363542318344,rizatriptan,A375
13972642,CTNNAL1,1.7954948672302308e-10,-0.2923308312892914,rizatriptan,A375
13972643,ISOC1,4.3185866071710445e-10,0.2095009982585907,rizatriptan,A375
13972644,FAM117A,4.50776432349382e-10,0.3073430955410003,rizatriptan,A375
13972645,CEBPD,6.879730573518185e-10,0.1830464601516723,rizatriptan,A375
13972646,SLC16A10,9.511197279242882e-10,0.185512438416481,rizatriptan,A375
13972647,CEMIP2,1.1017377687094371e-09,-0.119761474430561,rizatriptan,A375
13972648,CCNA1,1.1290053924000006e-09,0.2119195312261581,rizatriptan,A375
13972649,INTS3,1.1855287551041814e-09,0.1373361051082611,rizatriptan,A375
13972650,KIF14,1.42559059763618e-09,0.0741847828030586,rizatriptan,A375
13972651,MINDY2,1.6892832620893803e-09,0.2526828348636627,rizatriptan,A375
13972652,TFAP2A,1.7486616228561463e-09,-0.7370240092277527,rizatriptan,A375
13972653,THAP11,1.8607084903928847e-09,0.0839276984333992,rizatriptan,A375
13972654,CPSF4,2.407698622382516e-09,-0.127619668841362,rizatriptan,A375
13972655,CLCN5,2.6048107877766223e-09,0.2425673753023147,rizatriptan,A375
13972656,ADGRL3,3.7930084360294785e-09,0.1719780415296554,rizatriptan,A375
13972657,FAM124B,4.628759056977531e-09,0.2644834816455841,rizatriptan,A375
13974638,RALGAPB,0.0007494627865267,-0.7482027411460876,buphenine,A375
13974639,XAF1,0.0007684836699839,-0.9665812253952026,buphenine,A375
13974640,GEMIN2,0.0008028524535206,-0.6572615504264832,buphenine,A375
13974641,USPL1,0.0008438751631353,-0.556576669216156,buphenine,A375
13974642,ZBTB14,0.0008868348596301,-0.2971591651439667,buphenine,A375
13974643,TSPAN7,0.0009090668532711,-2.1483545303344727,buphenine,A375
13974644,IRAK4,0.000937583120606,-0.8064820766448975,buphenine,A375
13974645,CSRP1,0.0009550883703864,0.0875840708613395,buphenine,A375
13974646,ZC4H2,0.0009609904015812,-0.5383599400520325,buphenine,A375
13974647,CCR10,0.0009849379258187,-0.8064152002334595,buphenine,A375
13974648,ZNF587,0.0010094369920793,-0.7606725692749023,buphenine,A375
13974649,PSMD2,0.0010156492808183,0.1128424182534217,buphenine,A375
13974650,TMEM140,0.0010218969408304,-0.6449519395828247,buphenine,A375
13974651,ZSCAN18,0.0010344991060588,-0.7253100872039795,buphenine,A375
13974652,ASF1B,0.0010344991060588,0.3223862051963806,buphenine,A375
13974653,ARMCX5,0.0010408539790368,-0.7714523077011108,buphenine,A375
13974654,AGPAT3,0.0010536722313649,-0.8065025806427002,buphenine,A375
13974655,BYSL,0.0010601359834816,0.437965840101242,buphenine,A375
13974656,N6AMT1,0.0010601359834816,-0.748109757900238,buphenine,A375
13974657,SYT11,0.0010601359834816,-0.5325497984886169,buphenine,A375
13976638,RPS15A,3.003642785263575e-17,-0.7033229470252991,riluzole,A375
13976639,PIK3C3,4.363708025841754e-17,-0.7318970561027527,riluzole,A375
13976640,CHCHD2,8.098034564861201e-17,-0.8230294585227966,riluzole,A375
13976641,DCTN2,1.1247271658481094e-16,-0.9569249749183656,riluzole,A375
13976642,RPL39,1.183115676986228e-16,-1.0692907571792605,riluzole,A375
13976643,FZD7,1.3300521662539035e-16,-0.9221730828285216,riluzole,A375
13976644,COL9A2,1.4557882273482506e-16,0.463049978017807,riluzole,A375
13976645,ATF1,1.463538910193801e-16,-0.7475559115409851,riluzole,A375
13976646,NRAS,1.5189446395634074e-16,-0.6935346722602844,riluzole,A375
13976647,RPL31,2.1315491327023395e-16,-0.8493772149085999,riluzole,A375
13976648,CLTC,2.2709529332783353e-16,-0.2687219679355621,riluzole,A375
13976649,TP53,2.702343295252989e-16,-0.715097188949585,riluzole,A375
13976650,CLIC1,2.9396445931081087e-16,-0.5051688551902771,riluzole,A375
13976651,RPS27,3.0820328726100227e-16,-0.7667186856269836,riluzole,A375
13976652,RPL34,3.1309897740116853e-16,-0.7307902574539185,riluzole,A375
13976653,RPL27A,3.4593415567460153e-16,-1.0805598497390747,riluzole,A375
13976654,TBP,3.5512476632755964e-16,-1.0184211730957031,riluzole,A375
13976655,LASP1,3.626501633583303e-16,-0.5107744932174683,riluzole,A375
13976656,PFDN5,3.742338696944143e-16,-0.608176052570343,riluzole,A375
13976657,PABPC1,3.821581487942585e-16,-0.8350606560707092,riluzole,A375
13978638,ICMT,9.64159123203887e-07,0.1810907274484634,pramipexole,A375
13978639,NUP88,3.014615963058722e-06,-0.0846140533685684,pramipexole,A375
13978640,ZMYM2,3.229359420860087e-06,-0.1674712896347046,pramipexole,A375
13978641,FKBP15,5.240853612413666e-06,0.2096965461969375,pramipexole,A375
13978642,ELOVL6,6.985813736030669e-06,-0.1564855426549911,pramipexole,A375
13978643,ERAL1,1.2048489404358789e-05,0.2020705640316009,pramipexole,A375
13978644,SRPRA,1.4516102054139278e-05,0.1399181336164474,pramipexole,A375
13978645,TOPBP1,1.6411085070477317e-05,0.1151214018464088,pramipexole,A375
13978646,CPSF4,2.7567781669640265e-05,-0.1667446494102478,pramipexole,A375
13978647,FBXL12,2.8181544896860207e-05,0.215280994772911,pramipexole,A375
13978648,CLOCK,3.407294315614733e-05,0.1716139763593673,pramipexole,A375
13978649,UBA52,3.552528162730852e-05,0.1743534654378891,pramipexole,A375
13978650,HSPA4L,3.784865158598011e-05,-0.2271387428045272,pramipexole,A375
13978651,TBC1D31,4.217065734707109e-05,0.1626760214567184,pramipexole,A375
13978652,KRT8,5.097303525904843e-05,-0.231115236878395,pramipexole,A375
13978653,GMNN,5.73053076442195e-05,-0.0841337814927101,pramipexole,A375
13978654,FOXJ2,6.021087253842151e-05,0.2436797022819519,pramipexole,A375
13978655,LSM6,6.106631961006017e-05,-0.1577473133802414,pramipexole,A375
13978656,DDX5,6.506023292589773e-05,0.1896877288818359,pramipexole,A375
13978657,TFAP2A,7.003216946615549e-05,-0.7128188014030457,pramipexole,A375
13980332,HTR1D,3.710109345499505e-17,-0.5443276762962341,sotalol,A375
13980333,SMURF1,5.370401966152156e-17,-0.4653567969799042,sotalol,A375
13980334,HNF4A,1.660212870502922e-16,-0.6573967933654785,sotalol,A375
13980335,PHEX,3.4862419118062724e-16,-0.4182511866092682,sotalol,A375
13980336,SLC22A14,4.533177922321835e-16,-0.4421689212322235,sotalol,A375
13980337,KRT34,6.183175416378818e-16,-0.5265271663665771,sotalol,A375
13980338,FCGR2A,7.577406327149465e-16,0.2030263394117355,sotalol,A375
13980339,IGF2BP2,7.80507249340002e-16,0.1970368474721908,sotalol,A375
13980340,PRMT7,8.859559501870534e-16,-0.497812807559967,sotalol,A375
13980341,DUSP4,9.144391946473295e-16,0.1437452584505081,sotalol,A375
13980342,ANKHD1,9.803160661439945e-16,-0.3942186236381531,sotalol,A375
13980343,IARS2,1.3465057645159412e-15,0.0820741355419159,sotalol,A375
13980344,MCM3,1.7564534803970565e-15,-0.1719822883605957,sotalol,A375
13980345,RFX5,2.246320212708204e-15,0.1558106541633606,sotalol,A375
13980346,PPCDC,2.7880539925302604e-15,-0.331845760345459,sotalol,A375
13980347,UQCRFS1,3.236524370518982e-15,-0.2658053040504455,sotalol,A375
13980348,S100A4,3.7326598061550646e-15,0.1502675116062164,sotalol,A375
13980349,BNIP3L,4.393063945245595e-15,0.3684749007225036,sotalol,A375
13980350,CPNE3,4.493704540924838e-15,0.1792456209659576,sotalol,A375
13980351,PRDM11,4.7504547424672765e-15,-0.3972863256931305,sotalol,A375
13982332,PHGDH,4.113101009944263e-05,0.1304207146167755,alimemazine,A375
13982333,SQSTM1,4.451315114451073e-05,0.4612643122673034,alimemazine,A375
13982334,NHP2,4.5330272947633294e-05,0.4033138453960418,alimemazine,A375
13982335,RPL36,4.71497684840731e-05,0.3002758920192718,alimemazine,A375
13982336,ABCF1,5.053970274596397e-05,-0.3146019279956817,alimemazine,A375
13982337,CBX5,5.146130680696385e-05,-0.4905878007411957,alimemazine,A375
13982338,FDPS,5.564213342775221e-05,0.3785037398338318,alimemazine,A375
13982339,TNF,5.767845587424925e-05,-0.6608249545097351,alimemazine,A375
13982340,MYO15A,5.837277339886114e-05,-0.7096447944641113,alimemazine,A375
13982341,FAM50A,6.233520358643214e-05,0.3144844770431518,alimemazine,A375
13982342,RBM15B,6.421929167691366e-05,-0.2806067168712616,alimemazine,A375
13982343,MMP8,6.537548463083842e-05,-0.5127614736557007,alimemazine,A375
13982344,PDLIM4,7.316825686317121e-05,0.1493280827999115,alimemazine,A375
13982345,EBP,7.536051665097332e-05,0.3859109282493591,alimemazine,A375
13982346,COX4I1,7.647979995816239e-05,0.4030911326408386,alimemazine,A375
13982347,COX5B,7.946395755102402e-05,0.4191820621490478,alimemazine,A375
13982348,AR,8.040408512092147e-05,-0.8480905294418335,alimemazine,A375
13982349,EIF4EBP1,8.255795587982985e-05,0.3379508554935455,alimemazine,A375
13982350,RSU1,8.728539805538824e-05,-0.6114658117294312,alimemazine,A375
13982351,TGOLN2,8.831271593225001e-05,-0.3919331431388855,alimemazine,A375
