Term,NES,FDR q-val,Perturbation
REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,2.967112189,0,BRD-K47869605
GPCR_LIGAND_BINDING,2.787828177,0.000485501,BRD-K47869605
SIGNALING_BY_GPCR,2.508932424,0.000971001,BRD-K47869605
HEMOSTASIS,2.475036219,0.001213751,BRD-K47869605
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.341191281,0.001747802,BRD-K47869605
NEURONAL_SYSTEM,2.27638986,0.002913004,BRD-K47869605
G_ALPHA_Q_SIGNALLING_EVENTS,2.177374375,0.004577577,BRD-K47869605
CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,2.102938356,0.006675633,BRD-K47869605
PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,1.827741176,0.036034933,BRD-K47869605
SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,1.763602647,0.046608057,BRD-K47869605
TRANSLATION,3.392314846,0,tioconazole
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,2.691410149,0,tioconazole
METABOLISM_OF_RNA,2.694912232,0,tioconazole
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,2.707506523,0,tioconazole
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2.797284095,0,tioconazole
SELENOAMINO_ACID_METABOLISM,2.868178024,0,tioconazole
NONSENSE_MEDIATED_DECAY_NMD,2.628444477,0,tioconazole
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,3.099131869,0,tioconazole
RRNA_PROCESSING,3.150277019,0,tioconazole
CELLULAR_RESPONSE_TO_STARVATION,3.186510746,0,tioconazole
GPCR_LIGAND_BINDING,2.249194614,0.013907211,pyrazolanthrone
G_ALPHA_S_SIGNALLING_EVENTS,2.09290108,0.031125663,pyrazolanthrone
CELL_CELL_COMMUNICATION,-3.594057028,1,pyrazolanthrone
SIGNALING_BY_GPCR,1.918900844,0.118542418,pyrazolanthrone
CELL_JUNCTION_ORGANIZATION,-3.507970778,1,pyrazolanthrone
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,1.878749955,0.12764833,pyrazolanthrone
TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,1.84964044,0.13231718,pyrazolanthrone
CLASS_B_2_SECRETIN_FAMILY_RECEPTORS,1.827447238,0.131014758,pyrazolanthrone
METABOLISM_OF_NUCLEOTIDES,-2.152409192,1,pyrazolanthrone
REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,-1.990849314,1,pyrazolanthrone
CELL_CYCLE_CHECKPOINTS,-2.79851212,0,selumetinib
SENSORY_PERCEPTION,2.680361552,0,selumetinib
G2_M_CHECKPOINTS,-2.568164218,0.003422146,selumetinib
CELL_CYCLE,-2.469864168,0.002281431,selumetinib
VISUAL_PHOTOTRANSDUCTION,2.354418592,0.00329327,selumetinib
METABOLISM_OF_RNA,-2.308483094,0.005988756,selumetinib
RRNA_PROCESSING,-2.274741491,0.005475434,selumetinib
NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,-2.19667147,0.01226269,selumetinib
REGULATION_OF_TP53_ACTIVITY,-2.195725591,0.010510878,selumetinib
SEPARATION_OF_SISTER_CHROMATIDS,-2.128047153,0.013046932,selumetinib
METABOLISM_OF_RNA,-3.437808707,0,foretinib
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-3.221838301,0,foretinib
MRNA_SPLICING,-3.171701981,0,foretinib
COLLAGEN_DEGRADATION,2.491194189,0,foretinib
CELL_CYCLE_CHECKPOINTS,-2.542191563,0.001046572,foretinib
G2_M_CHECKPOINTS,-2.488608506,0.000837258,foretinib
CELL_CYCLE,-2.430549421,0.00139543,foretinib
ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,2.289826173,0.00288428,foretinib
COLLAGEN_FORMATION,2.253158025,0.004669787,foretinib
GPCR_LIGAND_BINDING,2.237089035,0.00370836,foretinib
EUKARYOTIC_TRANSLATION_ELONGATION,-2.41914428,0,quinapril
NONSENSE_MEDIATED_DECAY_NMD,-2.375892323,0.000517047,quinapril
INFLUENZA_INFECTION,-2.306484841,0.001378791,quinapril
REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,2.583498784,0.012196194,quinapril
EUKARYOTIC_TRANSLATION_INITIATION,-2.297723374,0.001292616,quinapril
RRNA_PROCESSING,-2.253599605,0.002688642,quinapril
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-2.240494458,0.003102279,quinapril
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-2.238253354,0.002659096,quinapril
CELLULAR_RESPONSE_TO_STARVATION,-2.226119244,0.002455971,quinapril
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-2.219297585,0.002527783,quinapril
SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,2.81442818,0.007256309,tizanidine
SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,2.761033022,0.003628154,tizanidine
TRNA_PROCESSING_IN_THE_NUCLEUS,1.998532912,0.06772555,tizanidine
HOST_INTERACTIONS_OF_HIV_FACTORS,1.943775892,0.076191244,tizanidine
DNA_REPLICATION,1.798363565,0.16979763,tizanidine
SIGNALING_BY_FGFR,1.792184398,0.145126179,tizanidine
SIGNALING_BY_FGFR2,1.755156375,0.158602181,tizanidine
ISG15_ANTIVIRAL_MECHANISM,1.752081764,0.143312102,tizanidine
REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,1.739072423,0.122631621,tizanidine
MITOTIC_PROPHASE,1.741429838,0.136257357,tizanidine
METABOLISM_OF_RNA,-3.812113604,0,nilotinib
CELL_CYCLE_CHECKPOINTS,-3.154437796,0,nilotinib
RESPIRATORY_ELECTRON_TRANSPORT,-3.084469963,0,nilotinib
RRNA_PROCESSING,-3.044373684,0,nilotinib
CELL_CYCLE,-3.034950985,0,nilotinib
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.540409037,0,nilotinib
SIGNALING_BY_GPCR,2.572396078,0,nilotinib
GPCR_LIGAND_BINDING,2.70687414,0,nilotinib
TRANSLATION,-2.585130537,0.000213356,nilotinib
MRNA_SPLICING,-2.637382521,0.000232752,nilotinib
SELENOAMINO_ACID_METABOLISM,3.302572743,0,pentoxifylline
SIGNALING_BY_ROBO_RECEPTORS,2.682427171,0,pentoxifylline
RRNA_PROCESSING,2.810912521,0,pentoxifylline
METABOLISM_OF_RNA,2.9418303,0,pentoxifylline
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2.978452838,0,pentoxifylline
EUKARYOTIC_TRANSLATION_ELONGATION,3.009601325,0,pentoxifylline
INFLUENZA_INFECTION,3.014133044,0,pentoxifylline
SIGNALING_BY_GPCR,-2.741357978,0,pentoxifylline
GPCR_LIGAND_BINDING,-3.040809307,0,pentoxifylline
EUKARYOTIC_TRANSLATION_INITIATION,3.084450049,0,pentoxifylline
NEUTROPHIL_DEGRANULATION,3.488879568,0,doxofylline
GOLGI_TO_ER_RETROGRADE_TRANSPORT,2.912759714,0,doxofylline
INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,2.82882438,0,doxofylline
MEMBRANE_TRAFFICKING,2.667110073,0,doxofylline
VESICLE_MEDIATED_TRANSPORT,2.658091862,0,doxofylline
MHC_CLASS_II_ANTIGEN_PRESENTATION,2.543993194,0,doxofylline
RESPIRATORY_ELECTRON_TRANSPORT,2.3910317,0.001067898,doxofylline
TCR_SIGNALING,2.308308205,0.001868821,doxofylline
RAB_REGULATION_OF_TRAFFICKING,2.23905173,0.003322348,doxofylline
MITF_M_DEPENDENT_GENE_EXPRESSION,2.208359875,0.003737642,doxofylline
LATE_SARS_COV_2_INFECTION_EVENTS,-2.908779658,1,lamotrigine
ION_CHANNEL_TRANSPORT,-2.873440196,1,lamotrigine
SARS_COV_2_INFECTION,-2.654993018,1,lamotrigine
SARS_COV_INFECTIONS,-2.502975028,1,lamotrigine
TRANSPORT_OF_SMALL_MOLECULES,-2.390807953,0.941308945,lamotrigine
METABOLISM_OF_STEROIDS,1.323702931,1,lamotrigine
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,-2.16259822,0.913658746,lamotrigine
SARS_COV_1_HOST_INTERACTIONS,-2.116782044,0.816911673,lamotrigine
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,-2.049321893,0.768520247,lamotrigine
EUKARYOTIC_TRANSLATION_ELONGATION,-2.032149891,0.6957075,lamotrigine
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,3.608010817,0,enalapril
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,2.843117784,0,enalapril
SARS_COV_1_HOST_INTERACTIONS,2.843367226,0,enalapril
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.850010344,0,enalapril
SIGNALING_BY_GPCR,-2.890349781,0,enalapril
NONSENSE_MEDIATED_DECAY_NMD,3.098916726,0,enalapril
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,3.108613048,0,enalapril
GPCR_LIGAND_BINDING,-3.157870683,0,enalapril
PEPTIDE_LIGAND_BINDING_RECEPTORS,-2.669350903,0,enalapril
METABOLISM_OF_RNA,3.20625863,0,enalapril
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,5.462039364,0,probucol
CELL_CYCLE_CHECKPOINTS,2.608867402,0,probucol
AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,2.680282221,0,probucol
SARS_COV_2_HOST_INTERACTIONS,2.714510369,0,probucol
SARS_COV_1_INFECTION,2.747542318,0,probucol
SARS_COV_1_HOST_INTERACTIONS,2.825082036,0,probucol
CELLULAR_RESPONSES_TO_STIMULI,2.917353282,0,probucol
DOWNSTREAM_TCR_SIGNALING,3.02917416,0,probucol
RESPIRATORY_ELECTRON_TRANSPORT,3.23705292,0,probucol
VIRAL_INFECTION_PATHWAYS,3.329192129,0,probucol
METABOLISM_OF_RNA,-2.134625348,0.111831774,ruxolitinib
CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,-2.10631401,0.068819553,ruxolitinib
GPCR_LIGAND_BINDING,2.116890202,0.064295948,ruxolitinib
TCR_SIGNALING,-2.007100463,0.075988257,ruxolitinib
INFLUENZA_INFECTION,-1.95429159,0.07795965,ruxolitinib
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,1.97833236,0.106088314,ruxolitinib
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-1.772303044,0.161295828,ruxolitinib
NONSENSE_MEDIATED_DECAY_NMD,-1.768809784,0.137639107,ruxolitinib
G_ALPHA_Q_SIGNALLING_EVENTS,1.937921549,0.109303111,ruxolitinib
CELLULAR_RESPONSE_TO_STARVATION,-1.724128354,0.148699392,ruxolitinib
ECM_PROTEOGLYCANS,-2.737510129,0.802940588,darifenacin
EXTRACELLULAR_MATRIX_ORGANIZATION,-2.711149698,0.506593438,darifenacin
ESTROGEN_DEPENDENT_GENE_EXPRESSION,1.442238649,0.989255234,darifenacin
EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,1.385543556,0.698471173,darifenacin
SELENOAMINO_ACID_METABOLISM,-1.872079311,1,darifenacin
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,-1.834875644,1,darifenacin
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-1.8343011,0.973540433,darifenacin
EUKARYOTIC_TRANSLATION_ELONGATION,-1.828593878,0.819126215,darifenacin
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-1.818630468,0.717983924,darifenacin
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-1.805153261,0.649385709,darifenacin
EXTRACELLULAR_MATRIX_ORGANIZATION,-2.772711925,0,rilmenidine
GPCR_LIGAND_BINDING,-2.730151832,0,rilmenidine
METABOLISM_OF_RNA,2.520834698,0.001419969,rilmenidine
REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,-2.555127903,0.000484979,rilmenidine
RESPIRATORY_ELECTRON_TRANSPORT,2.396447626,0.004969892,rilmenidine
ECM_PROTEOGLYCANS,-2.516477681,0.001636806,rilmenidine
INTEGRIN_CELL_SURFACE_INTERACTIONS,-2.459300299,0.002182408,rilmenidine
HEMOSTASIS,-2.454877006,0.001818673,rilmenidine
RRNA_PROCESSING,2.35154032,0.006626523,rilmenidine
COLLAGEN_FORMATION,-2.430874416,0.001616598,rilmenidine
NEURONAL_SYSTEM,2.157626316,0.039802834,macitentan
EUKARYOTIC_TRANSLATION_ELONGATION,-2.09567282,0.122566247,macitentan
SIGNALING_BY_GPCR,1.815963177,0.169747381,macitentan
FATTY_ACID_METABOLISM,1.726988436,0.190039022,macitentan
SELENOAMINO_ACID_METABOLISM,-1.942292934,0.291217404,macitentan
GPCR_LIGAND_BINDING,1.684974991,0.183210105,macitentan
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-1.923491936,0.231731918,macitentan
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-1.914369566,0.188752021,macitentan
SIGNALING_BY_ROBO_RECEPTORS,-1.903164491,0.166690096,macitentan
G_ALPHA_Q_SIGNALLING_EVENTS,1.62470285,0.195033888,macitentan
TRANSLATION,3.255023555,0,felodipine
METABOLISM_OF_RNA,3.212619047,0,felodipine
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,3.052951379,0,felodipine
EUKARYOTIC_TRANSLATION_INITIATION,2.934776912,0,felodipine
CELLULAR_RESPONSE_TO_STARVATION,2.898382349,0,felodipine
DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,-2.863843706,0,felodipine
EUKARYOTIC_TRANSLATION_ELONGATION,2.806619759,0,felodipine
SELENOAMINO_ACID_METABOLISM,2.670157587,0.000203294,felodipine
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,2.718183245,0.000261378,felodipine
NONSENSE_MEDIATED_DECAY_NMD,2.693779776,0.000228705,felodipine
EXTRACELLULAR_MATRIX_ORGANIZATION,-3.189339886,0,glipizide
INTEGRIN_CELL_SURFACE_INTERACTIONS,-2.872616578,0.000333509,glipizide
ECM_PROTEOGLYCANS,-2.872099161,0.00022234,glipizide
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-2.823536427,0.000166755,glipizide
COLLAGEN_FORMATION,-2.805173809,0.000133404,glipizide
ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,-2.724021946,0.00011117,glipizide
RESPIRATORY_ELECTRON_TRANSPORT,2.678884412,0.001412867,glipizide
CELLULAR_RESPONSE_TO_STARVATION,2.668712556,0.000706434,glipizide
RRNA_PROCESSING,2.633637502,0.000941912,glipizide
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2.614358849,0.000706434,glipizide
METABOLISM_OF_RNA,2.772541679,0,emedastine
TRANSLATION,2.533887183,0,emedastine
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,2.524138411,0,emedastine
RESPIRATORY_ELECTRON_TRANSPORT,2.487804876,0.000422864,emedastine
GPCR_LIGAND_BINDING,-2.748724488,0.001110451,emedastine
NEURONAL_SYSTEM,-2.726180441,0.000555225,emedastine
EXTRACELLULAR_MATRIX_ORGANIZATION,-2.694262198,0.00037015,emedastine
ECM_PROTEOGLYCANS,-2.635697232,0.000277613,emedastine
DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,-2.629713845,0.00022209,emedastine
SIGNALING_BY_GPCR,-2.61896751,0.000277613,emedastine
METABOLISM_OF_RNA,-4.03261418,0,mitoxantrone
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-2.822338269,0.004079327,mitoxantrone
NEURONAL_SYSTEM,2.262325308,0.006599653,mitoxantrone
MRNA_SPLICING,-2.321438942,0.01903686,mitoxantrone
CELL_CYCLE_CHECKPOINTS,-2.248427661,0.020396636,mitoxantrone
HOMOLOGY_DIRECTED_REPAIR,-2.056671639,0.035354169,mitoxantrone
DNA_REPAIR,-2.042159748,0.031728101,mitoxantrone
G_ALPHA_Q_SIGNALLING_EVENTS,2.104638546,0.026031966,mitoxantrone
C_TYPE_LECTIN_RECEPTORS_CLRS,-1.988609593,0.034577155,mitoxantrone
CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,-1.951739221,0.036713945,mitoxantrone
RESPIRATORY_ELECTRON_TRANSPORT,2.856317041,0,PCI-24781
CHROMATIN_ORGANIZATION,-2.797018698,0,PCI-24781
MITOTIC_SPINDLE_CHECKPOINT,-2.51431261,0.001222075,PCI-24781
CELL_CYCLE_CHECKPOINTS,-2.467470632,0.001222075,PCI-24781
AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,2.383447954,0.003888795,PCI-24781
CELL_CYCLE,-2.364245147,0.003971742,PCI-24781
CELL_CYCLE_MITOTIC,-2.359398299,0.003177394,PCI-24781
PKMTS_METHYLATE_HISTONE_LYSINES,-2.341985843,0.003666224,PCI-24781
INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,-2.305946018,0.004364552,PCI-24781
RESOLUTION_OF_SISTER_CHROMATID_COHESION,-2.273949042,0.005346576,PCI-24781
METABOLISM_OF_RNA,3.303802018,0,aliskiren
TRANSLATION,3.109143588,0,aliskiren
EUKARYOTIC_TRANSLATION_ELONGATION,2.954875087,0,aliskiren
DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,-2.925581025,0,aliskiren
GPCR_LIGAND_BINDING,-2.899837851,0,aliskiren
DEVELOPMENTAL_CELL_LINEAGES,-2.886748102,0,aliskiren
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.707212146,0,aliskiren
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,2.589520693,0.000401245,aliskiren
SIGNALING_BY_GPCR,-2.634196496,0.000102377,aliskiren
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,2.657776053,0.000222914,aliskiren
GPCR_LIGAND_BINDING,-2.720750514,0,vortioxetine
NEURONAL_SYSTEM,-2.684087585,0,vortioxetine
RESPIRATORY_ELECTRON_TRANSPORT,2.559777078,0,vortioxetine
SIGNALING_BY_GPCR,-2.514502506,0,vortioxetine
AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,2.459768125,0.001546826,vortioxetine
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.461031856,0.000549718,vortioxetine
MRNA_SPLICING,2.23284012,0.018046303,vortioxetine
METABOLISM_OF_RNA,2.179702021,0.025522628,vortioxetine
POTASSIUM_CHANNELS,-2.173977523,0.012460267,vortioxetine
TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.124112362,0.01649153,vortioxetine
SIGNALING_BY_VEGF,1.84205163,0.176756326,buspirone
TP53_REGULATES_METABOLIC_GENES,-1.915006141,0.325411497,buspirone
REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,-1.769223768,0.699442168,buspirone
REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,1.375459609,0.966323497,buspirone
SIGNALING_BY_NTRKS,1.353499022,0.71425119,buspirone
PROTEIN_FOLDING,1.35009675,0.545693468,buspirone
FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,1.318694755,0.510925832,buspirone
MUSCLE_CONTRACTION,1.307079768,0.452451727,buspirone
ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,1.289123724,0.423548177,buspirone
TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,1.282287145,0.385820706,buspirone
EXTRACELLULAR_MATRIX_ORGANIZATION,2.694464453,0,dantrolene
EUKARYOTIC_TRANSLATION_ELONGATION,-2.540174121,0,dantrolene
SELENOAMINO_ACID_METABOLISM,-2.39629264,0.001976196,dantrolene
NONSENSE_MEDIATED_DECAY_NMD,-2.384313903,0.001317464,dantrolene
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-2.337203135,0.001235122,dantrolene
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-2.334687522,0.000988098,dantrolene
EUKARYOTIC_TRANSLATION_INITIATION,-2.330405232,0.000823415,dantrolene
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-2.315764236,0.000846941,dantrolene
RRNA_PROCESSING,-2.277596866,0.001358635,dantrolene
CELLULAR_RESPONSE_TO_STARVATION,-2.272152481,0.001317464,dantrolene
EUKARYOTIC_TRANSLATION_ELONGATION,-2.758867589,0,bezafibrate
SELENOAMINO_ACID_METABOLISM,-2.654797731,0,bezafibrate
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-2.625305543,0,bezafibrate
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-2.527374108,0,bezafibrate
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,-2.525893639,0,bezafibrate
NONSENSE_MEDIATED_DECAY_NMD,-2.497383207,0,bezafibrate
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-2.47935409,0,bezafibrate
EUKARYOTIC_TRANSLATION_INITIATION,-2.446699659,0,bezafibrate
CELLULAR_RESPONSE_TO_STARVATION,-2.405095304,0.000114565,bezafibrate
SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,-2.358228067,0.000309325,bezafibrate
METABOLISM_OF_RNA,3.757306266,0,nateglinide
AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,3.653303594,0,nateglinide
RESPIRATORY_ELECTRON_TRANSPORT,3.641381465,0,nateglinide
TRANSLATION,3.071518117,0,nateglinide
G2_M_CHECKPOINTS,2.985566892,0,nateglinide
S_PHASE,2.80614912,0,nateglinide
DNA_REPLICATION,2.803739069,0,nateglinide
COMPLEX_I_BIOGENESIS,2.737789302,0,nateglinide
RRNA_PROCESSING,2.672402995,0,nateglinide
GPCR_LIGAND_BINDING,-2.608598773,0,nateglinide
GPCR_LIGAND_BINDING,2.622470334,0,sasapyrine
EUKARYOTIC_TRANSLATION_ELONGATION,-2.466768369,0.003143134,sasapyrine
SIGNALING_BY_GPCR,2.398553615,0.001921901,sasapyrine
SELENOAMINO_ACID_METABOLISM,-2.283846731,0.014667961,sasapyrine
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.258256255,0.004057346,sasapyrine
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,-2.254111843,0.014667961,sasapyrine
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-2.202629778,0.016239528,sasapyrine
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-2.153034342,0.021582856,sasapyrine
EUKARYOTIC_TRANSLATION_INITIATION,-2.151364811,0.018334951,sasapyrine
SARS_COV_1_HOST_INTERACTIONS,-2.146335769,0.016464037,sasapyrine
EUKARYOTIC_TRANSLATION_ELONGATION,-2.171714034,0.069249758,clenbuterol
NONSENSE_MEDIATED_DECAY_NMD,-2.125652986,0.058189033,clenbuterol
SELENOAMINO_ACID_METABOLISM,-2.062200903,0.06604375,clenbuterol
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-1.970430994,0.10555779,clenbuterol
TRANSLATION,-1.951275983,0.095987859,clenbuterol
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-1.941302703,0.087363699,clenbuterol
EUKARYOTIC_TRANSLATION_INITIATION,-1.918990775,0.088485802,clenbuterol
INFLUENZA_INFECTION,-1.891437094,0.096300444,clenbuterol
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-1.881154409,0.093936014,clenbuterol
MUSCLE_CONTRACTION,1.544299671,1,clenbuterol
CELLULAR_RESPONSE_TO_STARVATION,3.415750947,0,cytarabine
ECM_PROTEOGLYCANS,-2.706066393,0,cytarabine
EXTRACELLULAR_MATRIX_ORGANIZATION,-2.758579849,0,cytarabine
SIGNALING_BY_ROBO_RECEPTORS,2.777779558,0,cytarabine
DEVELOPMENTAL_CELL_LINEAGES,-2.789260811,0,cytarabine
DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,-2.821395723,0,cytarabine
NONSENSE_MEDIATED_DECAY_NMD,2.862236969,0,cytarabine
INFLUENZA_INFECTION,3.000778431,0,cytarabine
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,2.965821349,0,cytarabine
RRNA_PROCESSING,3.169238696,0,cytarabine
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,3.18655454,0,BRD-K31342827
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2.693973724,0,BRD-K31342827
RRNA_PROCESSING,2.707595327,0,BRD-K31342827
NONSENSE_MEDIATED_DECAY_NMD,2.804520206,0,BRD-K31342827
EXTRACELLULAR_MATRIX_ORGANIZATION,-2.938436381,0,BRD-K31342827
EUKARYOTIC_TRANSLATION_INITIATION,3.02176509,0,BRD-K31342827
ECM_PROTEOGLYCANS,-2.907164414,0,BRD-K31342827
TRANSLATION,3.079374271,0,BRD-K31342827
EUKARYOTIC_TRANSLATION_ELONGATION,3.081538014,0,BRD-K31342827
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,3.102896743,0,BRD-K31342827
REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,2.658391389,0.002187821,agomelatine
EUKARYOTIC_TRANSLATION_ELONGATION,-2.310580936,0.017810313,agomelatine
GPCR_LIGAND_BINDING,2.185124096,0.014220837,agomelatine
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.111331899,0.017502569,agomelatine
INFLUENZA_INFECTION,-2.130721507,0.073220178,agomelatine
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-2.118010203,0.056069505,agomelatine
EUKARYOTIC_TRANSLATION_INITIATION,-2.081502999,0.064067655,agomelatine
