names,logfoldchanges,condition
MLANA,0.266832829,PPP1CA
MSRA,0.198981792,PPP1CA
CHEK1,-0.181267157,PPP1CA
TYRP1,0.222838521,PPP1CA
MAPK13,-0.276031166,DCLRE1C
NDN,-0.471934795,DCLRE1C
UMPS,-0.221023977,DCLRE1C
CTNND1,0.220438689,DCLRE1C
SF3A1,-0.259988934,DCLRE1C
KLHL1,0.467788905,DCLRE1C
SDHA,0.318819255,DCLRE1C
CELF1,0.438175172,DCLRE1C
ST8SIA3,0.538667142,DCLRE1C
ME2,-0.504050195,DCLRE1C
TEC,0.544965923,DCLRE1C
RPS28,0.331562817,DCLRE1C
TCEA2,0.296948165,DCLRE1C
MCM10,-0.315364867,DCLRE1C
SHB,0.476517886,DCLRE1C
RAC3,0.518914342,DCLRE1C
PRKCH,-0.318814337,DCLRE1C
DUSP21,0.647071481,DCLRE1C
CAPN7,-0.339872122,DCLRE1C
DLAT,-0.50700736,DCLRE1C
GLOD4,-0.226287797,P2RX1
RPA1,-0.134828538,P2RX1
ZNF134,-0.239702195,P2RX1
FIP1L1,-0.300880939,P2RX1
KDM5B,-0.261401236,P2RX1
PAFAH1B1,-0.11365319,P2RX1
GCC1,-0.245905057,P2RX1
MAD2L1,-0.363806874,P2RX1
SYNE2,-0.18277204,P2RX1
CTSL,-0.21462585,P2RX1
TMEM30A,-0.354430079,P2RX1
DLD,-0.149701282,P2RX1
CLTC,-0.099135421,P2RX1
NCBP3,-0.330521733,P2RX1
ACTR6,-0.27911669,P2RX1
TGM4,0.396269202,P2RX1
UBP1,-0.469768256,P2RX1
CBLL1,-0.221435323,P2RX1
NCKAP1,-0.158458635,P2RX1
NDUFA5,-0.279446095,P2RX1
HTATSF1,-0.118468188,PTGIR
CUL1,-0.420618206,PTGIR
IPP,0.363565475,PTGIR
RRAD,-0.264435589,PTGIR
NFE2L2,-0.174795553,PTGIR
UQCRH,0.217645288,PTGIR
PRELID3A,0.370313525,PTGIR
KDM4A,0.315702975,PTGIR
TRIOBP,0.25907439,PTGIR
CERK,-0.222474962,PTGIR
AIDA,-0.27490437,PTGIR
HAT1,-0.155182093,PTGIR
CNBP,-0.311781138,PTGIR
TBC1D9,-0.354227334,PTGIR
TNFRSF21,-0.075168952,PTGIR
NUP155,-0.240117356,PTGIR
AGK,-0.248755515,PTGIR
PLSCR4,0.228371039,PTGIR
LAP3,-0.1581745,PTGIR
CYREN,-0.300109029,PTGIR
CHIC2,0.466992348,GTF2H1
SNRK,0.583894849,GTF2H1
FLRT1,-1.096249223,GTF2H1
NUP54,0.394364506,GTF2H1
SEC61G,0.330455601,GTF2H1
STK17A,0.277872473,GTF2H1
NPM1,0.434745044,GTF2H1
PTPN7,-1.094910264,GTF2H1
DNAJA2,0.415617198,GTF2H1
PPP1R2,0.555390418,GTF2H1
MAP1LC3B,0.512657464,GTF2H1
ISCU,0.344177514,GTF2H1
SEC24B,0.279103756,GTF2H1
CHRNA3,-0.621531129,GTF2H1
TXNDC9,0.190269738,GTF2H1
NDUFA4,0.440548539,GTF2H1
CMC2,0.2234869,GTF2H1
TMX2,0.260354429,GTF2H1
CAMK1D,-0.672577381,GTF2H1
CNOT2,0.309629887,GTF2H1
IGFBP7,0.355828643,NDUFA7
RAP1GAP,0.419613212,NDUFA7
SOS1,0.497404188,NDUFA7
HSPA9,0.349419862,NDUFA7
LITAF,0.305518508,NDUFA7
PEX1,0.534853458,NDUFA7
DGKB,0.511289656,NDUFA7
GPATCH2,0.309089839,NDUFA7
IDH1,0.398631483,NDUFA7
MRPS14,0.367176861,NDUFA7
DCTN6,0.332089394,NDUFA7
MYL12A,0.503725946,NDUFA7
PHF14,0.413045377,NDUFA7
LEPROTL1,0.427527308,NDUFA7
MXI1,0.407945991,NDUFA7
CHMP1B,0.724360466,NDUFA7
NFE2L2,0.392013848,NDUFA7
XBP1,0.51768595,NDUFA7
PGGHG,0.342228055,NDUFA7
C11orf58,0.767668903,NDUFA7
LITAF,0.329757065,BMPR2
VPS13B,0.43485561,BMPR2
CYTH3,0.457042247,BMPR2
TFRC,0.46512267,BMPR2
ZNF711,0.476736367,BMPR2
PHF14,0.449618995,BMPR2
MBNL3,0.512043953,BMPR2
RNF19A,0.470544875,BMPR2
HS6ST1,0.451004148,BMPR2
DDI2,0.585983217,BMPR2
PAPSS1,0.733977735,BMPR2
NF1,0.645654261,BMPR2
MDM4,0.531133592,BMPR2
AP1AR,0.628559172,BMPR2
KRT8,0.296333641,BMPR2
YAP1,0.462615401,BMPR2
PAICS,0.531861007,BMPR2
RHOA,0.54261446,BMPR2
TRAM1,0.449121296,BMPR2
RPS6KB1,0.465803355,BMPR2
ENPP2,-0.49832949,ZBTB38
SNRPF,0.098009698,ZBTB38
EBP,0.23496744,ZBTB38
PSMB8,0.095957056,ZBTB38
LIMK1,0.535672545,ZBTB38
LDLRAP1,0.283703893,ZBTB38
TNFRSF25,0.231821001,ZBTB38
AQP3,0.140681788,ZBTB38
TPM1,-0.169711456,ZBTB38
FXR1,-0.225119725,ZBTB38
OAZ3,0.367211819,ZBTB38
MIPEP,0.208903804,ZBTB38
CPSF4,0.2729505,ZBTB38
MTUS2,0.368804872,ZBTB38
RPN1,0.132428557,ZBTB38
TP53TG1,0.441002905,ZBTB38
CDK5RAP3,-0.390895724,ZBTB38
ZNF140,0.193820998,ZBTB38
GATAD2A,0.34460941,ZBTB38
LGR4,-0.297330081,ZBTB38
EIF6,0.227620497,LSR
PSMD2,0.054168798,LSR
NSFL1C,0.24024041,LSR
HIRIP3,0.221971229,LSR
ZNF711,-0.450983793,LSR
POLR3K,0.228872195,LSR
SNX17,0.229920685,LSR
CD320,0.389839798,LSR
CCDC186,-0.592451632,LSR
PRKG2,-0.553362668,LSR
SORBS3,0.301777244,LSR
SF3B4,0.29289344,LSR
JMJD6,0.15764834,LSR
ZNF277,-0.41443184,LSR
TPRA1,0.310831755,LSR
TIMM13,0.229694128,LSR
VKORC1,0.250757396,LSR
MVP,0.217280105,LSR
COG4,0.232109591,LSR
TWF2,0.496832043,LSR
NNT,-0.455464184,NNT
IFI44,0.236383915,NNT
RGL2,0.165611371,NNT
TKTL1,0.339680523,NNT
IFIT2,0.187415257,NNT
EBLN2,0.141552746,NNT
CREB3L1,-0.178775713,NNT
WDR70,-0.13776812,NNT
ASB1,-0.219951078,NNT
IFIT3,0.177150577,NNT
SF3A3,-0.114395708,NNT
TRIM68,0.095941126,NNT
OASL,0.164095938,NNT
RPL23AP32,0.106933057,NNT
SNRPA,-0.102779977,NNT
OAS2,0.168810964,NNT
HTATIP2,0.092414893,NNT
CPSF1,-0.11343734,NNT
CABYR,0.146414056,NNT
FXYD7,0.144784525,NNT
MANBA,0.244055092,ZEB2
CALY,0.360930204,ZEB2
MT3,0.330881417,ZEB2
SMARCD3,0.271394759,ZEB2
FSTL1,-0.286540091,ZEB2
YARS2,0.129414245,ZEB2
TPM1,-0.172535062,ZEB2
SHB,0.414217651,ZEB2
MDH2,0.192534417,ZEB2
THEMIS2,0.32797426,ZEB2
LDLRAP1,0.284236103,ZEB2
CDC34,0.36583975,ZEB2
CCN1,-0.243738875,ZEB2
POP7,0.329239935,ZEB2
MFAP3,-0.435654938,ZEB2
KLHL18,0.21573554,ZEB2
MRPL9,0.142397836,ZEB2
YBX1,-0.36366865,ZEB2
STX4,0.131820098,ZEB2
ALOX5AP,0.219102412,ZEB2
MLEC,0.151682243,SZT2
PUS1,0.232980773,SZT2
STRN4,0.320040762,SZT2
SACM1L,0.129080281,SZT2
TARBP1,0.191676989,SZT2
MARK4,0.252391875,SZT2
CIC,0.293887109,SZT2
MINDY1,0.140164852,SZT2
ATXN7,0.185664937,SZT2
HAUS4,0.192113936,SZT2
NCOR1,0.214844063,SZT2
FBXO46,0.280145615,SZT2
PLA2G15,0.198387563,SZT2
GPR162,0.358472705,SZT2
C7orf26,0.233572468,SZT2
STX1A,0.12445426,SZT2
LMNB2,0.301715076,SZT2
CDK4,0.121162742,SZT2
FXN,0.143243834,SZT2
FOXO3,0.266344309,SZT2
POLG2,-0.955875933,UNC93B1
SIRPA,0.288746715,UNC93B1
ADGRL1,0.490277797,UNC93B1
FOLR3,0.30967766,UNC93B1
POP7,0.356323719,UNC93B1
CFLAR,-0.423858106,UNC93B1
COL5A1,-0.38121289,UNC93B1
ATG101,0.354216576,UNC93B1
DHX29,-0.404304266,UNC93B1
SPRY4,0.264821947,UNC93B1
EDEM1,0.311309099,UNC93B1
CPSF4,0.285080254,UNC93B1
DERL2,0.28953442,UNC93B1
KLHL18,0.19412455,UNC93B1
FHIT,0.339773834,UNC93B1
HMG20A,-0.974053442,UNC93B1
ALPI,-0.367377818,UNC93B1
TP53TG1,0.438140243,UNC93B1
DPM3,0.424468756,UNC93B1
DCAF1,0.373441756,UNC93B1
PMPCA,0.261850804,MAG
HIRIP3,0.230634212,MAG
CCDC186,-0.735451877,MAG
TIMM13,0.265110105,MAG
RNF146,-0.610246778,MAG
PSMD2,0.058240946,MAG
SMG5,0.329303235,MAG
GLUD2,-0.468639284,MAG
SYDE1,0.321517825,MAG
SNRNP25,0.234337851,MAG
TACC3,0.288626105,MAG
TUBG2,0.349964917,MAG
MMP3,0.212298647,MAG
RRP12,0.271123081,MAG
AURKAIP1,0.233787164,MAG
TWF2,0.500699878,MAG
OGFR,0.253556699,MAG
TMED1,0.323451608,MAG
COG4,0.238025412,MAG
TTC33,-0.542517304,MAG
KHNYN,-0.317982644,RBBP6
ICMT,0.32758826,RBBP6
SFRP4,-1.099154472,RBBP6
NUDCD3,0.256543189,RBBP6
AP2B1,-0.750103235,RBBP6
IGF1R,-0.441656172,RBBP6
BIRC5,0.192159444,RBBP6
HSD17B10,0.174963355,RBBP6
PITPNM1,0.313265532,RBBP6
PIN1,0.207706019,RBBP6
LNPEP,-0.526890159,RBBP6
PIMREG,0.264410436,RBBP6
SNU13,0.281484395,RBBP6
KMT2B,0.319448709,RBBP6
HEY2,-0.485033363,RBBP6
TNFAIP2,0.173549667,RBBP6
CTSW,0.157045707,RBBP6
CREBBP,-0.226932451,RBBP6
NT5DC2,0.289639682,RBBP6
PTTG1,0.171114415,RBBP6
DRD1,-0.741812587,LGR4
DDX1,-0.326587468,LGR4
ZDHHC7,0.296185225,LGR4
BUB1B,-0.185489446,LGR4
ZNF235,-0.558329344,LGR4
DCAF13,-0.840626776,LGR4
PIBF1,-0.521247983,LGR4
KNTC1,-0.304707855,LGR4
EMSY,-0.626007497,LGR4
EFHC2,-0.362426728,LGR4
ZKSCAN4,-0.720454335,LGR4
GNAI3,-0.406048477,LGR4
UTP25,-0.286332369,LGR4
ZEB1,-0.620721161,LGR4
IVNS1ABP,-0.420496821,LGR4
ICE2,-0.314884126,LGR4
CD2AP,-0.360721231,LGR4
TRIM24,-0.467101514,LGR4
ADARB1,-0.565910935,LGR4
INTS7,-0.32152164,LGR4
RPN1,0.156288356,LITAF
RAB3GAP2,-0.315223485,LITAF
CEP68,-0.357155681,LITAF
CD320,0.401460379,LITAF
ZDHHC13,-0.250564396,LITAF
BEX4,-0.179298162,LITAF
AKT1,0.221469849,LITAF
PIK3C3,-0.188326269,LITAF
DNAJB9,-0.342511475,LITAF
PMAIP1,-0.290289432,LITAF
SUMO1,-0.38104257,LITAF
E2F5,-0.539958596,LITAF
SYF2,-0.313069075,LITAF
ATF3,-0.20842801,LITAF
IVNS1ABP,-0.397447735,LITAF
MTRF1,-0.342672944,LITAF
ZNF277,-0.473097175,LITAF
CRYZL1,-0.516121447,LITAF
STAM2,-0.358793199,LITAF
SMNDC1,-0.08154536,LITAF
SH3GL1,0.357505977,STC1
ADGRL1,0.548719585,STC1
SCAP,0.406257123,STC1
ARHGEF18,0.257746607,STC1
LONP1,0.317967385,STC1
C12orf43,0.204339445,STC1
CDC34,0.399014205,STC1
STRN4,0.322309762,STC1
BCKDK,0.450615078,STC1
POLR2E,0.260134965,STC1
MEGF8,0.321196586,STC1
SMG9,0.402548224,STC1
THOP1,0.298817515,STC1
GTF2F1,0.264195293,STC1
GTF3C1,0.258225262,STC1
CCDC22,0.435732514,STC1
TMEM106B,-0.44729495,STC1
NDUFS7,0.286994368,STC1
PLOD1,0.304736078,STC1
STAMBP,-0.252670586,STC1
INCENP,0.317699403,UBA7
RPL27A,-0.53376627,UBA7
PRDM10,0.307928324,UBA7
CFL1,-0.423290431,UBA7
RPS15,-0.422279626,UBA7
ORC1,0.307377011,UBA7
CHMP2A,-0.340545207,UBA7
RAB5A,-0.457326442,UBA7
INPP1,0.180739552,UBA7
CDH7,0.349857211,UBA7
RHOBTB2,0.362630486,UBA7
EIF3F,-0.218602076,UBA7
TMEM9B,-0.278412163,UBA7
RPL9,-0.380915731,UBA7
RPL31,-0.365032136,UBA7
TAF10,-0.326589763,UBA7
PSMB1,-0.478406668,UBA7
EHD1,-0.298112869,UBA7
RPL29,-0.622984707,UBA7
RPL30,-0.451810777,UBA7
TFE3,0.509142041,SYNCRIP
TARBP1,0.21328558,SYNCRIP
ASB6,0.334150106,SYNCRIP
STRN4,0.31627956,SYNCRIP
PCBD1,0.126543701,SYNCRIP
MLEC,0.147746846,SYNCRIP
ARHGAP1,0.144084245,SYNCRIP
STIM1,0.356886327,SYNCRIP
MARK4,0.252511889,SYNCRIP
PRKACA,0.497375727,SYNCRIP
ACIN1,0.273093164,SYNCRIP
DNAJB2,0.307502776,SYNCRIP
PTBP1,0.30990687,SYNCRIP
HNRNPAB,0.317799419,SYNCRIP
RBCK1,0.360132784,SYNCRIP
BANP,-0.383107126,SYNCRIP
IRGQ,0.261917293,SYNCRIP
MLXIP,0.336652815,SYNCRIP
PUF60,0.142966822,SYNCRIP
DDX23,0.215204418,SYNCRIP
ZNF33B,-0.692628026,MADCAM1
MMP3,0.247550189,MADCAM1
RNF146,-0.58367312,MADCAM1
SORBS3,0.332903415,MADCAM1
TACC3,0.316648126,MADCAM1
TWF2,0.561014414,MADCAM1
CLEC11A,0.308548778,MADCAM1
TAF5,-0.447831541,MADCAM1
TSPAN4,0.264742464,MADCAM1
KMT2B,0.305139929,MADCAM1
PPP1R14B,0.299881279,MADCAM1
SNX17,0.26730296,MADCAM1
PLK1,0.284106195,MADCAM1
PLOD3,0.182848647,MADCAM1
ZNF277,-0.490299702,MADCAM1
HIC2,-0.47093907,MADCAM1
WDTC1,0.2952075,MADCAM1
TEX264,0.435405016,MADCAM1
TUBG2,0.340496331,MADCAM1
PSMA2,-0.316327959,MADCAM1
ELP1,0.1822512,SDS
P2RY2,0.177347332,SDS
PSMD5,0.168630376,SDS
MRPS2,0.157966822,SDS
CDK12,0.23397474,SDS
LARP4B,0.298050791,SDS
BAZ1B,0.301815301,SDS
FBXW2,0.130025491,SDS
TM4SF4,-0.244777501,SDS
CD2,0.271006197,SDS
ABL1,0.145028412,SDS
TNPO2,0.273680001,SDS
CTPS1,0.246857747,SDS
HOXD10,0.27836594,SDS
EDEM1,0.316581726,SDS
DNM1,0.412763327,SDS
CTCF,0.103147604,SDS
ICMT,0.18765682,SDS
HEATR3,0.189384803,SDS
BTBD2,0.243148342,SDS
PSMD8,0.29139185,RAB27A
LSM4,0.334829599,RAB27A
COX6B1,0.263454407,RAB27A
PAFAH1B3,0.225656047,RAB27A
LAGE3,0.129658818,RAB27A
SEC24D,-0.617881358,RAB27A
TEX264,0.397471756,RAB27A
ATP6V1F,0.215383947,RAB27A
SFRP4,-0.792760193,RAB27A
PSMD9,0.197348177,RAB27A
RNASEH2A,0.310565859,RAB27A
PLK1,0.250880122,RAB27A
TMEM147,0.27805081,RAB27A
UNC119,0.367979318,RAB27A
NUDCD3,0.213516727,RAB27A
FBXL14,-0.269090265,RAB27A
PTTG1,0.14163968,RAB27A
EIF4EBP1,0.324353248,RAB27A
CLTB,0.292248964,RAB27A
NEDD8,0.283386886,RAB27A
DEXI,0.38440448,SOX17
AIMP1,-0.383910805,SOX17
DNAJB2,0.398218751,SOX17
LRP2,-0.306392252,SOX17
PARPBP,-0.480587602,SOX17
SPC25,-0.327905566,SOX17
PBLD,-0.521911025,SOX17
MRPL19,-0.198246285,SOX17
MS4A4A,0.286872745,SOX17
ZFAND1,-0.213241056,SOX17
ANKMY2,-0.28188929,SOX17
A1CF,-0.702573001,SOX17
EREG,-0.363112837,SOX17
KIF18B,-0.315509021,SOX17
FH,0.251739919,SOX17
ACVR1,-0.611520529,SOX17
GCC1,0.236127943,SOX17
EHHADH,-0.249891058,SOX17
RIDA,-0.447906941,SOX17
LGR4,-0.331726581,SOX17
RPL27A,-0.578550875,TM6SF1
EEF1A1,-0.479825109,TM6SF1
RPS15,-0.502245724,TM6SF1
RPS10,-0.485520571,TM6SF1
RPL39,-0.514540076,TM6SF1
RPS19,-0.460046858,TM6SF1
RPLP1,-0.528381109,TM6SF1
PPIA,-0.428653389,TM6SF1
RPS4X,-0.435508728,TM6SF1
RPL7A,-0.469922602,TM6SF1
RPL13,-0.279735327,TM6SF1
RPL9,-0.42535463,TM6SF1
CXCL3,-0.300768614,TM6SF1
PROS1,-0.597386479,TM6SF1
RPS13,-0.572550356,TM6SF1
RPS14,-0.532806337,TM6SF1
VWF,-0.267910182,TM6SF1
RPL31,-0.401670128,TM6SF1
RPS23,-0.496819854,TM6SF1
RPL6,-0.452751249,TM6SF1
SSNA1,0.283251792,PRDX4
CD320,0.41093877,PRDX4
PAFAH1B3,0.238169655,PRDX4
R3HCC1,0.327042669,PRDX4
CDCA3,0.268912375,PRDX4
DTYMK,0.382352114,PRDX4
GIPC1,0.363274187,PRDX4
LSM4,0.345621049,PRDX4
SLC25A11,0.538962424,PRDX4
TACC3,0.294900894,PRDX4
GEM,-0.473785639,PRDX4
HEATR3,0.184930772,PRDX4
RPN1,0.136701226,PRDX4
XRCC1,0.335229605,PRDX4
ENDOG,0.247625262,PRDX4
ZNF33B,-0.573594987,PRDX4
TEX264,0.420683593,PRDX4
SH3BP1,0.392502666,PRDX4
RNASEH2A,0.323326737,PRDX4
DEPP1,-0.269999236,PRDX4
SDHB,-0.542579174,SDHB
CROCC,-0.480935872,SDHB
HEATR3,0.18005468,SDHB
NECAP2,-0.23777692,SDHB
SLC7A10,-0.399188131,SDHB
TRPM6,-0.548978031,SDHB
PFAS,0.266717553,SDHB
RPAP2,-0.332760304,SDHB
MME,-0.224866971,SDHB
PSG4,-0.27184692,SDHB
ATP5PF,-0.465364635,SDHB
PSMB1,-0.560796082,SDHB
INPP1,0.156359419,SDHB
RPL27A,-0.440586567,SDHB
RGS16,-0.284909874,SDHB
PDHB,-0.248859614,SDHB
BLCAP,0.098603278,SDHB
RPL29,-0.560995221,SDHB
LRRC15,-0.318789572,SDHB
UNG,0.201689065,SDHB
CTNNAL1,0.25069204,GFER
TTI1,0.441135406,GFER
SKP2,0.227526397,GFER
NKX3-1,-0.303127587,GFER
FOXJ3,0.274175465,GFER
CSTF2T,0.389756978,GFER
TSC1,0.257519513,GFER
TMEM97,0.221061215,GFER
RAD23A,-0.640020072,GFER
FNBP1,0.228711456,GFER
PFDN6,-0.703101635,GFER
UBE2I,-0.246181577,GFER
HLA-B,-0.343192548,GFER
IGF2BP2,0.317918152,GFER
KIF18B,0.252406478,GFER
USP46,0.42051211,GFER
DPH2,0.294387579,GFER
CHD8,-0.54319489,GFER
YIPF5,-0.564409077,GFER
GATAD2A,-0.580154896,GFER
RPA1,0.18504326,P2RY2
PSAP,-0.692460179,P2RY2
KLF6,-0.3827914,P2RY2
FASTKD3,0.294116676,P2RY2
BET1L,-1.730263352,P2RY2
LAMC1,0.330359757,P2RY2
TBR1,-0.992414474,P2RY2
FAM216A,0.483017802,P2RY2
TSPAN31,-0.437327564,P2RY2
RPP14,-0.699151933,P2RY2
ICMT,0.259934515,P2RY2
SAMD4B,-0.703938067,P2RY2
ADAM17,-0.381955653,P2RY2
GALNT11,0.472261071,P2RY2
RPSA,0.465301424,P2RY2
ENTR1,0.255558968,P2RY2
DOC2B,-0.763314843,P2RY2
SCIN,-0.663879454,P2RY2
ZNF271P,-0.418452263,P2RY2
SMAD9,-0.626260161,P2RY2
PITPNM3,-0.992505074,PORCN
APOL5,-1.224971414,PORCN
SCNN1D,-0.559039891,PORCN
GRID2,-1.233429432,PORCN
FSHR,-1.655249596,PORCN
XCR1,-1.190322995,PORCN
CACNA1B,-0.534894109,PORCN
GHSR,-1.051464796,PORCN
CHRNA4,-1.283978701,PORCN
VEGFA,-0.377334028,PORCN
SLC4A10,-1.099398732,PORCN
LBX1,-1.19791472,PORCN
CA1,-1.105065584,PORCN
AANAT,-0.863648891,PORCN
GPR50,-1.227195382,PORCN
PDE12,-1.045217991,PORCN
KCNV2,-0.569765627,PORCN
LGALS13,-1.122587919,PORCN
ATXN3L,-1.151577592,PORCN
EFNA2,-1.244157314,PORCN
SC5D,0.128140986,CTSS
EML2,-0.564556241,CTSS
CCNE2,0.2383295,CTSS
CTNNAL1,0.225411996,CTSS
DYNLL1,0.258211762,CTSS
ITGB1BP1,0.197225899,CTSS
PPCS,0.387242407,CTSS
SGSM3,-0.423422694,CTSS
WNT5A,-0.358760655,CTSS
DPH2,0.303001195,CTSS
SERPINI1,0.305194676,CTSS
ARHGAP1,-0.167843625,CTSS
SCARA3,-0.286005914,CTSS
PARG,0.397391528,CTSS
CA3,-0.880311847,CTSS
PRPF19,-0.442329049,CTSS
NPTXR,-0.527392268,CTSS
CNTNAP1,-0.835796952,CTSS
GMEB1,-0.760683894,CTSS
RPL3L,-0.583918273,CTSS
LIMS2,-0.799131632,OSM
RHBDF2,-0.316182613,OSM
CSN3,-0.847294152,OSM
FA2H,0.237181321,OSM
MED16,-0.660528004,OSM
TCF12,0.426490873,OSM
ENO3,-0.362528205,OSM
TGM1,-0.234887615,OSM
NUDT1,-0.394571364,OSM
CIB1,-0.326416165,OSM
FGFR4,-0.687327206,OSM
AFP,-0.314971954,OSM
SRPK3,-0.900773883,OSM
STOM,0.162915587,OSM
CSNK1E,-0.151062965,OSM
TMEM161A,-0.536373496,OSM
TBKBP1,-0.508252084,OSM
CPD,0.438704282,OSM
FGFR3,0.336669177,OSM
SMAD1,0.19239518,OSM
GPM6B,0.307856768,FADS2
VSX1,-0.624572515,FADS2
EGR3,0.338006318,FADS2
EHD4,0.219619334,FADS2
TNC,0.252698421,FADS2
MYT1,-0.717855692,FADS2
GFI1B,-0.625894547,FADS2
GOLM1,0.384410769,FADS2
UBTD1,-0.408738673,FADS2
KIF13A,-0.530539036,FADS2
PEX16,-0.541799188,FADS2
DPEP1,-0.67579937,FADS2
ARHGAP19,0.476611614,FADS2
MATN4,-0.45654735,FADS2
BRINP3,-0.483556271,FADS2
PKD1,-0.692223012,FADS2
MTUS2,-0.63981843,FADS2
TM7SF2,-0.325445414,FADS2
ENTPD2,-0.78848362,FADS2
ITGA10,0.694442332,FADS2
ATF3,-0.337902248,IL18R1
BET1L,-1.685496449,IL18R1
KLF6,-0.360093266,IL18R1
CRX,-0.994425595,IL18R1
REL,-0.562872708,IL18R1
ICMT,0.280108482,IL18R1
GALNT11,0.490531981,IL18R1
PAGE1,-0.753692985,IL18R1
CCL19,0.252982289,IL18R1
RPA1,0.166637987,IL18R1
ADRA1D,-0.956580162,IL18R1
PPIL6,-0.908386886,IL18R1
EHMT1,-0.623009622,IL18R1
FANCL,0.252901286,IL18R1
TEF,-1.065517545,IL18R1
TSPAN31,-0.365854919,IL18R1
ADAM17,-0.391923875,IL18R1
ASIP,-0.986013472,IL18R1
RPS27,0.485427856,IL18R1
RPSA,0.455820054,IL18R1
HEYL,-0.778536856,TRPM4
DRD3,-1.290515065,TRPM4
RAI1,-0.512771308,TRPM4
XCR1,-1.221924305,TRPM4
ACTN3,-0.779762566,TRPM4
TACR3,-1.250502825,TRPM4
CACNA1E,-0.982312024,TRPM4
PDE7B,-0.928136289,TRPM4
BPY2,-1.017939329,TRPM4
DCC,-1.098036647,TRPM4
GPR50,-1.315567017,TRPM4
HOXB8,-1.119953752,TRPM4
FSHR,-1.639123201,TRPM4
CPLANE2,-0.674967349,TRPM4
FZD8,-0.798073053,TRPM4
SLC25A42,-1.096863627,TRPM4
PITPNM3,-0.914760828,TRPM4
GLRA1,-1.254722834,TRPM4
APOL5,-1.219894886,TRPM4
IL18BP,-0.683563828,TRPM4
CTNNAL1,0.237090647,S1PR4
PMS1,0.332439154,S1PR4
NEU1,-0.343253165,S1PR4
CSNK1D,-0.393939972,S1PR4
YIPF3,-0.903014898,S1PR4
IDH3A,0.353865623,S1PR4
NR1H2,-0.734224975,S1PR4
CORO1A,-0.397545218,S1PR4
EMC6,-0.404457152,S1PR4
RAD51,0.250968158,S1PR4
CHMP2B,0.497914344,S1PR4
PBXIP1,-0.819606066,S1PR4
ME2,0.391633719,S1PR4
PARG,0.41422075,S1PR4
KIF20B,0.292485118,S1PR4
MCMBP,0.361870825,S1PR4
BMPR1A,0.351390004,S1PR4
USP48,0.244853809,S1PR4
PCF11,0.409077525,S1PR4
BTG1,-0.287727565,S1PR4
KPNA3,0.623881161,DAPK2
SUB1,0.321564883,DAPK2
YTHDC2,0.281021029,DAPK2
NEK1,0.451610774,DAPK2
NF1,0.612775505,DAPK2
MAK16,0.173508942,DAPK2
AP1AR,0.629191756,DAPK2
PAICS,0.526862979,DAPK2
ST13,0.394105643,DAPK2
ATAD2,0.360012263,DAPK2
HS6ST1,0.412562132,DAPK2
YY1,0.494260639,DAPK2
BRIP1,0.331586599,DAPK2
MAPK8IP2,0.356722802,DAPK2
OPA1,0.29843998,DAPK2
CEP104,0.337711185,DAPK2
NAA50,0.423829913,DAPK2
PHF10,0.382123798,DAPK2
NUSAP1,0.16266349,DAPK2
MAP7D3,0.469977915,DAPK2
AADAC,0.216473505,ILK
ILK,-0.311774522,ILK
PTPN4,0.296470821,ILK
TRIB1,0.236688852,ILK
KRT8,0.165720254,ILK
MRPS10,0.197813407,ILK
TIMM8A,0.210209176,ILK
SUPT3H,0.125439093,ILK
COL10A1,0.491761237,ILK
CLPB,-0.200546414,ILK
CD2AP,0.246905759,ILK
PLXNC1,0.2054708,ILK
PLA2G7,0.317986697,ILK
TIAM1,0.063433908,ILK
PSMD7,0.18265222,ILK
EVI2A,0.320554227,ILK
NLRP2,0.19491756,ILK
IGFBP3,-0.045928489,ILK
IFITM2,-0.219562367,ILK
PRL,-0.180712223,ILK
SNRPD3,0.262994289,GIMAP5
LAPTM4A,0.480018795,GIMAP5
ABI2,-0.764386833,GIMAP5
RTCB,0.285013348,GIMAP5
HSPA1A,0.154845312,GIMAP5
KIF21B,-0.882215798,GIMAP5
ATP5PO,-0.73878783,GIMAP5
KLRG1,-1.37893033,GIMAP5
DPP6,-0.762743115,GIMAP5
OXR1,0.457310855,GIMAP5
RAB7A,0.596639276,GIMAP5
APOBEC3B,0.260637641,GIMAP5
WNT16,-0.867707789,GIMAP5
FN1,0.155295253,GIMAP5
KIR2DL3,-1.223925591,GIMAP5
KCNIP1,-0.572922707,GIMAP5
CENPF,0.336275578,GIMAP5
MYH9,0.389026284,GIMAP5
PDK3,0.62043786,GIMAP5
CHD1L,-0.588301539,GIMAP5
ICE1,0.289517343,TRIM28
TOM1L1,0.340398759,TRIM28
PLAAT2,0.464177638,TRIM28
CAP2,0.63557452,TRIM28
SEMA3C,0.277052015,TRIM28
PANK3,0.471842438,TRIM28
HSPA9,0.339906096,TRIM28
KRT8,0.290298611,TRIM28
RHOA,0.533266842,TRIM28
ST13,0.364997685,TRIM28
BTN2A1,0.306877881,TRIM28
NF1,0.624012232,TRIM28
MMP11,0.330304742,TRIM28
PIAS1,0.377416939,TRIM28
BRIX1,0.286674559,TRIM28
MATN3,0.326703727,TRIM28
CHKB,0.351373821,TRIM28
DDX17,0.513172865,TRIM28
HLF,0.340547472,TRIM28
SECISBP2,0.310096234,TRIM28
