names,logfoldchanges,condition
MX2,-0.721095979,TM6SF1
TTR,-1.313016295,SEMA4G
RRP15,0.37353307,SEMA4G
CDK4,0.314556271,SEMA4G
FGA,-1.140457749,SEMA4G
LBP,-1.068703532,SEMA4G
TNP1,-1.031998038,SEMA4G
DNAJC9,0.364084989,SEMA4G
C4BPB,-0.668866575,SEMA4G
REG1A,-0.667409718,SEMA4G
MIPEP,0.378882319,SEMA4G
GTPBP4,0.451174945,SEMA4G
SLC13A4,-1.115605831,SEMA4G
LGALS4,-0.724948227,SEMA4G
PCOLCE,-0.599173546,SEMA4G
GAR1,0.340589315,SEMA4G
TM4SF4,-0.435236722,SEMA4G
COL5A1,-1.112064123,SEMA4G
REG3A,-0.693789303,SEMA4G
CPT1A,-0.924976051,SEMA4G
ATP1A3,-0.730407119,SEMA4G
CORO1B,-0.852285564,STAM
ABCD1,-0.592478752,STAM
HIVEP3,-0.962075472,STAM
RTL8C,-0.36295107,STAM
MX2,-0.943122566,STAM
ATG4B,-0.506680608,STAM
STC1,-0.384485781,STAM
HSPG2,-0.920815587,STAM
ARFGAP1,-0.646474183,STAM
MAST2,-0.441677213,STAM
BAG6,-0.636038482,STAM
CTIF,-1.049503803,STAM
ATP8B2,-0.925944865,STAM
PFKL,-0.807743549,STAM
FXR1,-0.438488901,STAM
HDAC5,-0.916119039,STAM
B3GAT3,-0.523032427,STAM
ZNF32,0.271059036,STAM
LAMA5,-0.745051086,STAM
COL1A1,-0.557873964,STAM
STAT2,-1.003465891,VPS45
ZFAND3,-0.604467392,VPS45
MAP3K3,-0.685869575,VPS45
HIVEP3,-0.940667033,VPS45
CBX6,-0.809366643,VPS45
PRND,-0.984106123,VPS45
CCNL2,-0.764850855,VPS45
COL6A2,-0.39316681,VPS45
SLC7A10,-0.857466877,VPS45
ATG4B,-0.504872799,VPS45
FXR1,-0.415864795,VPS45
BAG6,-0.62154752,VPS45
KCNG1,-0.643327773,VPS45
TNP1,-0.89309746,VPS45
DPYSL4,-0.579312921,VPS45
SDC4,-0.655972481,VPS45
ABCD1,-0.551508665,VPS45
MAP4K2,-0.762559652,VPS45
HDAC5,-0.834709346,VPS45
LAMA5,-0.685770929,VPS45
ITGA10,-0.924830914,TCIRG1
ZNF32,0.304742664,TCIRG1
BAG6,-0.652151048,TCIRG1
ADRA2C,-0.759706557,TCIRG1
COL18A1,-0.982951164,TCIRG1
PFKL,-0.797746599,TCIRG1
WRN,0.30187583,TCIRG1
IBSP,-0.626290798,TCIRG1
PTPRU,-0.754040062,TCIRG1
ABCD1,-0.563376546,TCIRG1
TSC2,-0.60803622,TCIRG1
CPNE7,-0.688946724,TCIRG1
RRP15,0.323138744,TCIRG1
LAMA5,-0.737662733,TCIRG1
USP11,-0.430754036,TCIRG1
PIDD1,-0.833777428,TCIRG1
HDAC5,-0.909412205,TCIRG1
SLC16A3,-0.673176825,TCIRG1
HIVEP3,-0.907357454,TCIRG1
HSPG2,-0.826116979,TCIRG1
DPYSL4,-0.773889661,VPS13B
FXR1,-0.519237161,VPS13B
CBX6,-0.971564054,VPS13B
LRP5,-0.8634547,VPS13B
MAP3K3,-0.7074821,VPS13B
LOX,-0.84686166,VPS13B
LBP,-0.920856535,VPS13B
HDAC1,-0.373181105,VPS13B
LIPF,-0.752003789,VPS13B
ALDH1L1,-0.55267781,VPS13B
COL1A1,-0.577663004,VPS13B
PRND,-1.07302916,VPS13B
NR0B2,-0.874094248,VPS13B
SLC7A10,-0.892956018,VPS13B
COL18A1,-0.852993727,VPS13B
ATXN2,-0.479773015,VPS13B
USP11,-0.382003397,VPS13B
PHC2,-0.579865813,VPS13B
ACTL7A,-0.785612404,VPS13B
UBXN1,-0.622017682,VPS13B
SLC7A10,-1.043889642,SLC7A5
LUC7L,-1.153804541,SLC7A5
HDAC5,-0.96351999,SLC7A5
FXR1,-0.511040807,SLC7A5
SLC4A5,-0.883878767,SLC7A5
ATXN2,-0.537763238,SLC7A5
HSPG2,-0.874526381,SLC7A5
BACH1,-0.627317667,SLC7A5
STAT2,-1.017225742,SLC7A5
P3H1,-0.845361829,SLC7A5
COL18A1,-1.014368296,SLC7A5
CDK4,0.282850772,SLC7A5
PRND,-1.079788446,SLC7A5
DFFA,-0.470574856,SLC7A5
ISG15,-0.402965784,SLC7A5
SCNN1D,-0.695245683,SLC7A5
LLGL1,-0.862940788,SLC7A5
ABCD1,-0.558351874,SLC7A5
TCP11,-0.735061288,SLC7A5
ARFGAP1,-0.609653592,SLC7A5
GRIN2C,-0.842959702,SIRT5
COL18A1,-1.099458694,SIRT5
P3H1,-0.872279823,SIRT5
PLD2,-0.89642942,SIRT5
LAMA5,-0.75586313,SIRT5
SLC7A10,-0.892170012,SIRT5
ATXN2,-0.514424026,SIRT5
COL4A2,-0.46255362,SIRT5
PTPRU,-0.729725778,SIRT5
BAG6,-0.612494886,SIRT5
P4HA2,-0.912906229,SIRT5
WNT7A,-0.58299619,SIRT5
PSEN1,-0.509808362,SIRT5
FXR1,-0.449473172,SIRT5
HSPG2,-0.841815352,SIRT5
ABCD1,-0.607845902,SIRT5
TBXAS1,-0.633961082,SIRT5
SLC16A3,-0.626240432,SIRT5
CYHR1,-0.662566185,SIRT5
POLG2,-0.566379011,SIRT5
TRAPPC3,0.292735666,TXNRD2
DNAJB4,0.757686079,TXNRD2
PTBP2,0.885830462,TXNRD2
ZMYM4,0.91546464,TXNRD2
C1orf109,0.586942196,TXNRD2
CDKN2A,0.325830102,TXNRD2
ANOS1,0.573367178,TXNRD2
SUPT4H1,0.728584051,TXNRD2
STXBP3,0.746522248,TXNRD2
ANXA7,0.22194317,TXNRD2
SYNJ1,0.777701616,TXNRD2
GSDME,0.38914609,TXNRD2
RASSF9,0.616040885,TXNRD2
TOMM70,0.547753036,TXNRD2
E2F3,0.578086793,TXNRD2
GNL2,0.503522336,TXNRD2
VCPKMT,0.548789799,TXNRD2
SERPINI1,0.56847322,TXNRD2
MRPS14,0.665729046,TXNRD2
ZNF274,0.840744972,TXNRD2
ZFR,0.623091161,GLYAT
PEX16,-1.994401455,GLYAT
BRIX1,0.484030008,GLYAT
ATP6V1D,0.407378167,GLYAT
TCEAL9,0.386671454,GLYAT
C2CD2L,-0.758873522,GLYAT
VIPR2,-1.221454501,GLYAT
SUB1,0.507532299,GLYAT
PSMD13,-0.800674021,GLYAT
RAG1,-0.975650549,GLYAT
SCML1,0.552972317,GLYAT
ABCE1,0.606735051,GLYAT
ACTR10,0.533746958,GLYAT
TNPO1,0.784236729,GLYAT
NEK7,0.722638786,GLYAT
KAT2B,0.74215281,GLYAT
SUPT4H1,0.676554859,GLYAT
HSPA13,0.82677716,GLYAT
KLHL20,0.666051686,GLYAT
TNFRSF11B,-0.672440767,GLYAT
WDR62,-1.493574262,RPS6KC1
KCNK7,-1.861556649,RPS6KC1
DYRK1B,-2.209904909,RPS6KC1
ZNF574,-1.877882957,RPS6KC1
NEU2,-1.716827035,RPS6KC1
BOK,-1.248645067,RPS6KC1
POF1B,-1.687624812,RPS6KC1
CUTC,0.632941127,RPS6KC1
GNAT1,-1.216763377,RPS6KC1
C2orf83,-1.522498727,RPS6KC1
USP5,-1.510563254,RPS6KC1
CHRNG,-1.236945152,RPS6KC1
LSM14B,-1.012824774,RPS6KC1
CEBPE,-1.183053493,RPS6KC1
PDIA2,-1.976919174,RPS6KC1
HAND2,-1.275999784,RPS6KC1
AIPL1,-1.187977076,RPS6KC1
MED9,-1.111244678,RPS6KC1
OSGIN1,-1.578069091,RPS6KC1
SIRT2,-0.824940681,RPS6KC1
ARMCX3,0.441906661,GATM
C5,1.201146007,GATM
METTL9,0.632839799,GATM
FGG,1.098370075,GATM
TOMM40,-1.607602119,GATM
RIDA,0.457392216,GATM
DCTN6,0.66928643,GATM
HTR2A,-0.906287849,GATM
SDF2L1,-0.629636467,GATM
CLPTM1,-1.177394986,GATM
FGA,0.643084526,GATM
PRKCSH,-0.615298688,GATM
DNAJC22,-0.85613358,GATM
ARMCX2,0.69683224,GATM
IL20RA,-0.688561618,GATM
ALDH7A1,0.573073328,GATM
PSMD10,0.723834336,GATM
TAF7,0.64041847,GATM
PJA1,0.675738454,GATM
DPP3,-0.714700699,GATM
OPLAH,-0.866581798,KYAT3
TMEM160,-0.938047707,KYAT3
SNRNP35,-0.950624049,KYAT3
STAG1,0.811767459,KYAT3
OPA1,0.723956048,KYAT3
PAPOLA,0.912306368,KYAT3
INO80B,-1.23778832,KYAT3
WDR62,-1.276888251,KYAT3
DENND5A,0.793095708,KYAT3
LSAMP,-0.76920259,KYAT3
ATP5ME,-0.891828895,KYAT3
SMR3B,-0.895123065,KYAT3
REX1BD,-0.73627317,KYAT3
FAM3A,-0.673850238,KYAT3
ARMC8,0.650095403,KYAT3
ARF5,-1.142044067,KYAT3
RASSF7,-1.356796741,KYAT3
PSMD13,-0.866026461,KYAT3
NDUFB7,-1.19667697,KYAT3
ZGPAT,-0.89870435,KYAT3
NSD1,-1.162278414,FUS
MRPL11,-1.010856032,FUS
SDF2,-1.437048554,FUS
HIF1A,0.42412588,FUS
ANKRD2,-1.252051592,FUS
PI3,-0.645188034,FUS
CACNA1G,-0.87209934,FUS
PCDH1,-1.625716209,FUS
FOXJ3,0.547685862,FUS
JMJD7,-1.517534256,FUS
AGGF1,1.028119922,FUS
UBAC1,-0.555555344,FUS
MFSD5,-0.800251245,FUS
BMP3,-1.495123625,FUS
DSG3,-0.804484546,FUS
FLOT2,-1.60988903,FUS
ZNF83,0.556975663,FUS
PRMT7,-1.106784463,FUS
POLDIP2,-0.902862072,FUS
PLAGL1,0.576043606,FUS
ESRRA,-1.060645342,OSMR
RPS9,-1.139264584,OSMR
PTPRR,-1.228717089,OSMR
TCOF1,-0.905929744,OSMR
MARK2,-0.95847553,OSMR
PRPS2,0.458610505,OSMR
AUP1,-0.66266489,OSMR
CDYL,0.564593017,OSMR
SPART,0.786728859,OSMR
RAPGEF2,0.656817257,OSMR
NXT2,0.479931056,OSMR
PHOX2B,-1.253944516,OSMR
HMGN5,0.646499813,OSMR
PPP1R2,0.787059188,OSMR
SIT1,-0.961268067,OSMR
ADGRF5,0.435430706,OSMR
AHCY,-0.658902228,OSMR
CAPRIN2,0.566581845,OSMR
CDK17,0.700797915,OSMR
ABCE1,0.609727263,OSMR
TPSB2,0.580282001,TXK
GAPDH,0.540982559,TXK
RAB11FIP1,0.509325691,TXK
HAL,0.488601507,TXK
XIST,0.476681342,TXK
BAK1,0.460681294,TXK
PEX16,0.455227268,TXK
TPSAB1,0.44382555,TXK
LSR,0.437576233,TXK
ADAMTS13,0.426625579,TXK
LCN2,0.42568079,TXK
CASZ1,0.424687887,TXK
AATK,0.42371645,TXK
CRIP1,0.420652469,TXK
KCNK7,0.418143833,TXK
CDX1,0.41210942,TXK
CCDC9,0.40913384,TXK
NADSYN1,0.408138436,TXK
BRMS1,0.406556465,TXK
CD6,0.397084309,TXK
STOM,0.486855298,RPS6KA4
SRP72,0.60027051,RPS6KA4
SMPD2,-1.100840807,RPS6KA4
DYNC1I2,0.591964066,RPS6KA4
USP25,0.690349042,RPS6KA4
GPATCH8,0.590250254,RPS6KA4
PPP2R5E,0.518769741,RPS6KA4
RPN1,-0.307247072,RPS6KA4
ZNF274,0.860032558,RPS6KA4
PARD6A,-1.368966579,RPS6KA4
CLTC,0.24082458,RPS6KA4
KTN1,0.300295591,RPS6KA4
WDR62,-1.268259287,RPS6KA4
GPR39,-1.115992904,RPS6KA4
EMX1,-0.840766311,RPS6KA4
ANOS1,0.569868207,RPS6KA4
AIPL1,-1.130844235,RPS6KA4
CHMP1A,-1.040257812,RPS6KA4
HSPA13,0.87853533,RPS6KA4
GOLGA4,0.610554159,RPS6KA4
ANXA7,0.221955493,NRBP1
MEGF6,-0.99438417,NRBP1
DNAJC17,-1.154771566,NRBP1
ATR,0.942387581,NRBP1
TMEM143,-1.593430519,NRBP1
WNT4,-1.397303224,NRBP1
RHOBTB2,-1.327689528,NRBP1
ZBTB11,0.825938463,NRBP1
GPRC5D,-1.198341012,NRBP1
CEP131,-1.198931336,NRBP1
DHX38,-1.405210376,NRBP1
TNPO1,0.888133645,NRBP1
KLK1,-2.009183645,NRBP1
DEFA6,-1.190075278,NRBP1
TRPC1,0.720471621,NRBP1
SAG,-1.330304623,NRBP1
PDIA2,-2.319523573,NRBP1
DEFA5,-0.805126965,NRBP1
CELA2B,-1.99155283,NRBP1
E4F1,-1.349043846,NRBP1
CTSF,-0.808045566,GRM6
ARHGAP5,0.751361251,GRM6
ARPC4,-0.972737551,GRM6
FCMR,-0.686256528,GRM6
SIL1,-1.50913167,GRM6
MLLT10,0.879128337,GRM6
CCS,-1.233286381,GRM6
DONSON,0.850081801,GRM6
ATP5ME,-0.973918736,GRM6
FKBP2,-1.167930007,GRM6
PSMD13,-0.941620946,GRM6
PMVK,-0.942864895,GRM6
ELF3,-0.514006078,GRM6
POGK,0.718821824,GRM6
ZMYM4,0.956537962,GRM6
FUBP1,0.77524507,GRM6
RPN1,-0.300498933,GRM6
ANAPC15,-1.544525623,GRM6
EIF4EBP1,-1.12767899,GRM6
TUT4,0.514459133,GRM6
ADGRF5,0.485360295,PRKN
PRRC2C,0.746661127,PRKN
GABPB1,-0.929466307,PRKN
TRAPPC3,0.273372084,PRKN
HSD17B11,0.4746117,PRKN
SACM1L,0.289388537,PRKN
MLH1,0.852441609,PRKN
CDK17,0.734467328,PRKN
CLGN,0.475367755,PRKN
ANOS1,0.562591612,PRKN
RBBP6,0.634846807,PRKN
HIGD2A,-1.058870196,PRKN
HSD17B1,-1.333774328,PRKN
VPS41,0.609291911,PRKN
TRAPPC11,0.777609825,PRKN
LY6D,-0.772113264,PRKN
DDAH1,0.419298708,PRKN
PODXL,0.505860627,PRKN
SEC24B,0.403115362,PRKN
ANGEL2,0.471876532,PRKN
LMX1B,-1.038574934,ERBB2
GJA3,-1.017085791,ERBB2
KCNN1,-0.819783151,ERBB2
RAB40C,-1.180120826,ERBB2
LLGL1,-0.802850544,ERBB2
KANSL3,-0.983653009,ERBB2
PSPN,-1.112705231,ERBB2
BMP3,-1.063668847,ERBB2
CHRNB2,-0.993847191,ERBB2
HEYL,-0.966911256,ERBB2
BFSP2,-0.787288845,ERBB2
CCDC40,-0.87030369,ERBB2
CACNA1B,-1.161618114,ERBB2
ADAMTS13,-0.809015155,ERBB2
ABO,-0.701455414,ERBB2
NDOR1,-0.994340837,ERBB2
OXT,-0.771749377,ERBB2
RASSF7,-1.11930871,ERBB2
KCNE2,-0.748699069,ERBB2
HNF1A,-0.906891406,ERBB2
PEX16,-1.965532064,ASL
ARF5,-1.095765591,ASL
SCAP,-0.941646338,ASL
GCC2,0.688279152,ASL
DOHH,-1.442636132,ASL
PTDSS2,-0.922478676,ASL
SH3D21,-1.461772323,ASL
PPP1R2,0.761041224,ASL
SND1,-0.736406624,ASL
ZNF205,-1.562316656,ASL
ZNHIT6,0.495735109,ASL
STX2,0.618868768,ASL
NAE1,0.732279956,ASL
PDK4,0.610337019,ASL
ELAVL3,-1.460532308,ASL
PICK1,-1.517857075,ASL
CAPRIN2,0.566929042,ASL
AMBRA1,-1.578631878,ASL
TRAPPC6A,-1.168651819,ASL
PCF11,0.604350865,ASL
KLHDC2,0.434643418,MAP3K9
ANXA7,0.221955493,MAP3K9
CAMK2A,-1.719020963,MAP3K9
KCNN1,-1.335942388,MAP3K9
UBA2,1.098819733,MAP3K9
PROP1,-1.363419056,MAP3K9
LSM14B,-1.180045605,MAP3K9
BAIAP3,-1.560560226,MAP3K9
NXT2,0.549527407,MAP3K9
ARR3,-1.73566556,MAP3K9
SYP,-1.114070177,MAP3K9
KCNK7,-1.828595281,MAP3K9
THRB,-1.172610521,MAP3K9
CARD14,-1.171435475,MAP3K9
AGPAT3,-1.371759415,MAP3K9
KRT83,-2.196262121,MAP3K9
PDE6G,-1.73423481,MAP3K9
RBM17,-1.39810288,MAP3K9
KLHL1,-1.196602345,MAP3K9
CACNB1,-1.383436799,MAP3K9
PAX5,-1.75369668,FOXO3
CD27,-0.917794943,FOXO3
MGAT3,-1.343428731,FOXO3
BMPR1A,0.521264613,FOXO3
SNCB,-1.178337336,FOXO3
STAU1,0.728570044,FOXO3
AVPR1B,-1.584439039,FOXO3
SYNGR1,-1.263896346,FOXO3
FAT2,-0.865042686,FOXO3
MON1B,-1.092221856,FOXO3
ISOC2,-0.571105421,FOXO3
TCOF1,-0.935132921,FOXO3
FOXA2,-0.539881527,FOXO3
TAF1C,-2.05265379,FOXO3
CUL9,-0.887279987,FOXO3
B4GALT7,-1.155868053,FOXO3
GEMIN7,-1.187440038,FOXO3
COL4A1,0.280732393,FOXO3
CDK2AP2,-1.045544147,FOXO3
SLC29A2,-1.185766578,FOXO3
BAIAP3,-1.494895339,NME4
TOP2A,0.321663886,NME4
CACNB3,-1.449791431,NME4
INSL6,-1.319300413,NME4
ESRP2,-0.945603609,NME4
TAF9,0.530704498,NME4
MAPK4,-1.015547991,NME4
EPHB6,-0.805663466,NME4
BMP3,-1.335687995,NME4
ZNF446,-0.965716839,NME4
OXR1,0.473473787,NME4
NEK7,0.765311062,NME4
MATR3,0.757915556,NME4
TOLLIP,-0.928344369,NME4
TULP1,-1.404652715,NME4
IDUA,-1.697115541,NME4
CACNG3,-1.371195436,NME4
FOXN3,0.505274415,NME4
PLLP,-0.753632665,NME4
KRT85,-1.44633615,NME4
PTBP3,-1.35853374,CAMK2G
DENND3,0.464482069,CAMK2G
HADH,-0.528635561,CAMK2G
BAG4,-1.337744713,CAMK2G
MAP3K1,-1.119360805,CAMK2G
AKAP13,-1.552122474,CAMK2G
CIRBP,-0.85078615,CAMK2G
IDE,-0.922637761,CAMK2G
GNA11,-0.619536519,CAMK2G
CALU,-0.393676251,CAMK2G
EPCAM,-0.797730207,CAMK2G
LAT2,0.37619552,CAMK2G
PAF1,-1.036113739,CAMK2G
CCN4,-0.846740305,CAMK2G
CCND1,-1.037198424,CAMK2G
RMDN1,-0.506598711,CAMK2G
SLC37A4,-0.828360915,CAMK2G
EFNB2,-0.524054646,CAMK2G
IDH3B,0.36883375,CAMK2G
DIO2,-0.687536359,CAMK2G
PTBP3,-1.227573276,ATP1B3
INPP4B,-0.864401758,ATP1B3
NTM,-0.759490848,ATP1B3
TBC1D2,-0.794271708,ATP1B3
RBM8A,0.45627743,ATP1B3
GNA11,-0.627212346,ATP1B3
CARMIL1,-1.375694275,ATP1B3
MAP3K1,-1.130394101,ATP1B3
NAPG,-1.025741458,ATP1B3
RMDN1,-0.577271998,ATP1B3
CIRBP,-0.79882282,ATP1B3
RNF141,-1.180098653,ATP1B3
C11orf24,-1.124828696,ATP1B3
LAT2,0.374017984,ATP1B3
ANK2,0.189826757,ATP1B3
ODF2,-1.217424631,ATP1B3
GPX2,-0.479528666,ATP1B3
AKAP13,-1.491194963,ATP1B3
STAP2,-0.761677206,ATP1B3
KLHDC4,-1.064986348,ATP1B3
CARMIL1,-1.491410375,ATP1A1
CIRBP,-0.895682752,ATP1A1
CYTH3,-1.523430824,ATP1A1
PEX3,-0.711352587,ATP1A1
COQ3,-1.101156235,ATP1A1
DHCR7,-0.875746965,ATP1A1
ANO1,-1.16815865,ATP1A1
NAPG,-1.015551567,ATP1A1
BAG4,-1.472028852,ATP1A1
STAP2,-0.745860875,ATP1A1
SLC37A4,-0.832175612,ATP1A1
GRHL2,-0.826694548,ATP1A1
DRAP1,0.206589371,ATP1A1
ANKHD1,-1.102760077,ATP1A1
TMEM50B,-0.72749567,ATP1A1
ENC1,-0.777384579,ATP1A1
COQ8A,-0.79694432,ATP1A1
MEOX2,0.650504649,ATP1A1
NFIB,-0.68413341,ATP1A1
ARMT1,-1.201402664,ATP1A1
PTBP3,-1.324296117,DYRK1B
STAP2,-0.787730873,DYRK1B
AKAP13,-1.689855218,DYRK1B
MAP3K1,-1.193848848,DYRK1B
LAT2,0.397242785,DYRK1B
NTM,-0.75117594,DYRK1B
INPP4B,-0.897517622,DYRK1B
IFT27,0.394147217,DYRK1B
ATF7IP,-0.856487572,DYRK1B
CAPG,0.272042334,DYRK1B
CARMIL1,-1.379825711,DYRK1B
CIRBP,-0.818014562,DYRK1B
IDE,-0.92138344,DYRK1B
ALDH18A1,-0.542501152,DYRK1B
RBM8A,0.445454001,DYRK1B
CALU,-0.388263166,DYRK1B
HMG20A,-1.24394691,DYRK1B
PRB3,-0.791534066,DYRK1B
CYTH3,-1.25444603,DYRK1B
CAND2,0.478668839,DYRK1B
CARMIL1,-1.373673797,CYP2E1
HADH,-0.551627159,CYP2E1
LAT2,0.375778794,CYP2E1
SCD,-0.675451815,CYP2E1
PTBP3,-1.144375563,CYP2E1
AKAP13,-1.422519088,CYP2E1
CIRBP,-0.785103261,CYP2E1
PAF1,-1.028132319,CYP2E1
MXD1,-1.033428192,CYP2E1
CFLAR,-0.69712019,CYP2E1
DRAP1,0.196880206,CYP2E1
SLC37A4,-0.786720037,CYP2E1
JPT2,-0.673015416,CYP2E1
STATH,-0.512667418,CYP2E1
EPPK1,-0.766255617,CYP2E1
NTM,-0.62656039,CYP2E1
SCAF11,-0.976395667,CYP2E1
BAG4,-1.016036868,CYP2E1
CYTH3,-1.168583155,CYP2E1
ALDH18A1,-0.460081756,CYP2E1
SPINT2,-0.427296847,SLC8A1
PDIA3,-0.557933152,SLC8A1
KRT19,-0.61316663,SLC8A1
ARMT1,-1.336386442,SLC8A1
CCDC186,-1.442721128,SLC8A1
HADH,-0.525740981,SLC8A1
LOXL1,-0.703725398,SLC8A1
IRF7,-0.498895854,SLC8A1
SMPD3,-1.481355309,SLC8A1
FIP1L1,-0.657587051,SLC8A1
CDK8,-0.799445987,SLC8A1
APOC3,-0.752662778,SLC8A1
ADIRF,-0.62756598,SLC8A1
INPP5J,-1.399951696,SLC8A1
TBC1D2,-0.698667943,SLC8A1
CCDC85B,-0.774980962,SLC8A1
AGPAT2,-1.172703981,SLC8A1
ANK3,-0.435226947,SLC8A1
APOA4,-0.831344366,SLC8A1
CYP3A4,-0.734673858,SLC8A1
AKAP13,-1.530786037,IDH3B
ZNF165,-0.919787705,IDH3B
LAT2,0.389787823,IDH3B
EBAG9,-0.73244971,IDH3B
ANO1,-1.086813092,IDH3B
TSPOAP1,0.614186406,IDH3B
FIP1L1,-0.611017346,IDH3B
DRAP1,0.199880794,IDH3B
FBN1,-0.786574066,IDH3B
CARMIL1,-1.274887323,IDH3B
INPP4B,-0.759590209,IDH3B
APOC3,-0.803295553,IDH3B
CYTH3,-1.279159427,IDH3B
CALU,-0.369317561,IDH3B
CCDC186,-1.169948578,IDH3B
PAF1,-0.972927988,IDH3B
HADH,-0.45572558,IDH3B
CIRBP,-0.714953661,IDH3B
IDH3B,0.348932356,IDH3B
HSPD1,-0.569064677,IDH3B
MXD1,-1.221886277,PTPN2
MAP3K9,-0.711490095,PTPN2
DLAT,-1.048780203,PTPN2
EIF3E,-0.927329302,PTPN2
GRHL2,-0.780762017,PTPN2
DRAP1,0.201338649,PTPN2
THRAP3,-1.08826685,PTPN2
SCD,-0.666328549,PTPN2
AKTIP,-0.679034472,PTPN2
EPCAM,-0.744472146,PTPN2
EPPK1,-0.853976369,PTPN2
ATF6B,-1.005878806,PTPN2
ATP7A,-0.773279667,PTPN2
AGPAT2,-1.162719846,PTPN2
DUOX1,-0.511265934,PTPN2
HOXB9,-0.739655137,PTPN2
MTSS1,-0.898311973,PTPN2
EMC2,-0.432910025,PTPN2
PPP4R3A,-0.720650315,PTPN2
EED,-0.785106421,PTPN2
TGFBR2,-1.522333622,BCAP31
EIF3E,-1.057197094,BCAP31
SOX4,-0.827352524,BCAP31
IFT27,0.445263237,BCAP31
SCD,-0.754638374,BCAP31
PAPSS2,0.568658829,BCAP31
HSPD1,-0.699300647,BCAP31
IDH3B,0.381716877,BCAP31
P2RY2,-0.707779944,BCAP31
NFKB2,-0.83634603,BCAP31
DHCR7,-0.909544885,BCAP31
DLAT,-1.093130589,BCAP31
RBM8A,0.459321588,BCAP31
MAP3K1,-1.149331689,BCAP31
MOB4,-0.495893091,BCAP31
ARMT1,-1.253826976,BCAP31
UBR5,-0.846205413,BCAP31
PHACTR2,-0.556660771,BCAP31
GAA,-0.457171619,BCAP31
CREBZF,-1.207058191,BCAP31
EPCAM,-1.070448041,BRD8
IFT27,0.426661104,BRD8
TGFBR2,-1.181594253,BRD8
DIO2,-0.831204295,BRD8
MAP3K1,-1.201119661,BRD8
EBAG9,-0.747782469,BRD8
PIGF,-0.889765501,BRD8
YAF2,-1.240516305,BRD8
KMT5A,-0.785887957,BRD8
TSPAN4,0.193878099,BRD8
PRR4,-0.833338916,BRD8
ELOC,-0.476318985,BRD8
LAT2,0.37302509,BRD8
ARHGAP22,0.637308419,BRD8
NFKB2,-0.763745189,BRD8
MYO5C,-0.640775084,BRD8
TSPOAP1,0.627742231,BRD8
CARMIL1,-1.362223387,BRD8
MAPK13,-1.176298738,BRD8
ANO1,-0.997923672,BRD8
DIO2,-1.120406389,ATP11B
CARMIL1,-1.644916415,ATP11B
NFKB2,-0.924832106,ATP11B
CSNK1A1,-0.829822302,ATP11B
TGFBR2,-1.375714183,ATP11B
YAF2,-1.414445758,ATP11B
CDS1,-0.917648256,ATP11B
SLC25A5,-0.992210031,ATP11B
ERGIC2,-0.517172098,ATP11B
PIK3CD,0.635759652,ATP11B
PIGF,-0.936968207,ATP11B
RNF141,-1.268461466,ATP11B
HSPD1,-0.684660017,ATP11B
EIF4G1,-1.270618558,ATP11B
APOC3,-0.860112011,ATP11B
CALU,-0.393796474,ATP11B
ANXA3,-0.484462231,ATP11B
PEX3,-0.653331339,ATP11B
LAT2,0.394703954,ATP11B
BAG4,-1.332977057,ATP11B
BAG4,-1.271880865,CXCR2
GRHL2,-0.777768791,CXCR2
YY1,-0.9466573,CXCR2
CALU,-0.387228161,CXCR2
HADH,-0.511126816,CXCR2
MXD1,-1.095274925,CXCR2
PTK6,-0.693376124,CXCR2
MKI67,-0.835841358,CXCR2
EPPK1,-0.904137969,CXCR2
CCDC85B,-0.800266385,CXCR2
PDGFB,-0.777875185,CXCR2
LGALSL,-0.87526381,CXCR2
NET1,-0.380195826,CXCR2
EED,-0.907568812,CXCR2
HOXB9,-0.774190009,CXCR2
CCDC186,-1.275911927,CXCR2
MCPH1,-1.383244872,CXCR2
DLAT,-0.95920676,CXCR2
HSPD1,-0.655682564,CXCR2
AKTIP,-0.717093945,CXCR2
TPD52,-0.424517125,CHRM5
RAB1A,-1.172775984,CHRM5
AKAP13,-1.46450758,CHRM5
GRHL2,-0.777085066,CHRM5
PRR4,-0.820860326,CHRM5
HERPUD1,-0.682976544,CHRM5
GCH1,-0.710508108,CHRM5
PDGFB,-0.871741712,CHRM5
MAP3K9,-0.666833997,CHRM5
PRB3,-0.862360537,CHRM5
HOXB9,-0.829927683,CHRM5
STATH,-0.544600487,CHRM5
HMG20A,-1.404752851,CHRM5
PRB4,-0.843955934,CHRM5
BCAR3,-0.600843489,CHRM5
SLC37A4,-0.775415719,CHRM5
ALPI,-0.845258594,CHRM5
HADH,-0.471528858,CHRM5
DUOX1,-0.531293631,CHRM5
DRAP1,0.199330926,CHRM5
DNAJC3,-1.2546525,IDH1
GRHL2,-0.84594202,IDH1
NADK,-1.113600254,IDH1
CYTH3,-1.505704284,IDH1
CDK8,-0.834651053,IDH1
FIP1L1,-0.711746335,IDH1
CCDC186,-1.568114996,IDH1
AKAP13,-1.495377302,IDH1
EPPK1,-0.904569387,IDH1
DIO2,-0.723031759,IDH1
HADH,-0.521999776,IDH1
BAG4,-1.264119267,IDH1
CALU,-0.379385948,IDH1
EED,-0.869939983,IDH1
PDIA3,-0.529756606,IDH1
ATP7A,-0.777226448,IDH1
