Term,NES,FDR q-val,Perturbation
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.188499265,0.002304451,sitagliptin
INFLUENZA_INFECTION,2.213808767,0.005052225,sitagliptin
M_PHASE,3.746398096,0,tamibarotene
ISG15_ANTIVIRAL_MECHANISM,3.290049792,0,tamibarotene
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,3.170694179,0,tamibarotene
SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,3.067537936,0,tamibarotene
ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,2.68864831,0.000716569,tamibarotene
SUMOYLATION,2.690535481,0.00077169,tamibarotene
G2_M_CHECKPOINTS,2.735102735,0.000835998,tamibarotene
INFLUENZA_INFECTION,2.74137514,0.000911997,tamibarotene
HIV_LIFE_CYCLE,2.753478179,0.001003197,tamibarotene
S_PHASE,2.661415626,0.000668798,tamibarotene
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.489451461,0,dabrafenib
ISG15_ANTIVIRAL_MECHANISM,2.402856886,0.040770665,dabrafenib
GPCR_LIGAND_BINDING,-2.118037432,0.003570858,dabrafenib
INFLUENZA_INFECTION,2.144788893,0.053511498,dabrafenib
PEPTIDE_LIGAND_BINDING_RECEPTORS,-2.057375279,0.008007379,dabrafenib
MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT,1.998091709,0.084938885,dabrafenib
REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,1.849718744,0.149067744,dabrafenib
SIGNALING_BY_ALK_IN_CANCER,1.84104213,0.124350528,dabrafenib
MITF_M_DEPENDENT_GENE_EXPRESSION,1.758224377,0.159685105,dabrafenib
SIGNALING_BY_GPCR,-1.895416328,0.03716939,dabrafenib
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-2.162533949,1,phenazopyridine
EUKARYOTIC_TRANSLATION_INITIATION,-2.139903038,1,phenazopyridine
EUKARYOTIC_TRANSLATION_ELONGATION,-2.100384051,1,phenazopyridine
SELENOAMINO_ACID_METABOLISM,-2.092603753,1,phenazopyridine
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-2.081950612,1,phenazopyridine
METABOLISM_OF_VITAMINS_AND_COFACTORS,-2.007375395,1,phenazopyridine
INFLUENZA_INFECTION,-1.958175885,0.88276892,phenazopyridine
KEAP1_NFE2L2_PATHWAY,-1.919886304,0.784989654,phenazopyridine
TRANSLATION,-1.905324176,0.701925058,phenazopyridine
HOST_INTERACTIONS_OF_HIV_FACTORS,-1.903576509,0.632200156,phenazopyridine
ECM_PROTEOGLYCANS,1.714092013,0.812180062,naltrexone
SYNTHESIS_OF_DNA,1.704020925,0.42805689,naltrexone
DNA_REPLICATION,1.614350441,0.453190142,naltrexone
METABOLISM_OF_NUCLEOTIDES,1.515933174,0.572919415,naltrexone
ESTROGEN_DEPENDENT_GENE_EXPRESSION,-1.766416602,1,naltrexone
REPRODUCTION,-1.72123985,1,naltrexone
DISEASES_OF_METABOLISM,1.407157392,0.786057312,naltrexone
EXTRACELLULAR_MATRIX_ORGANIZATION,1.388912251,0.712240751,naltrexone
METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES,1.380245268,0.638650362,naltrexone
TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,-1.688009209,1,naltrexone
RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,1.916026079,0.170063513,bumetanide
ESTROGEN_DEPENDENT_GENE_EXPRESSION,1.72640556,0.207033842,bumetanide
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,1.5440704,0.337388483,bumetanide
GPCR_LIGAND_BINDING,1.50047476,0.310961545,bumetanide
PEPTIDE_LIGAND_BINDING_RECEPTORS,1.451012596,0.325174582,bumetanide
PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,1.44545183,0.278646739,bumetanide
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-2.053006363,1,bumetanide
EUKARYOTIC_TRANSLATION_ELONGATION,-1.998263982,1,bumetanide
NONSENSE_MEDIATED_DECAY_NMD,-1.972554046,1,bumetanide
SELENOAMINO_ACID_METABOLISM,-1.969864007,1,bumetanide
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-2.25785441,0.000423845,dienestrol
EUKARYOTIC_TRANSLATION_ELONGATION,-2.25785441,0.000423845,dienestrol
CELLULAR_RESPONSE_TO_STARVATION,-2.209538329,0.001412815,dienestrol
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-2.199573843,0.001059612,dienestrol
EUKARYOTIC_TRANSLATION_INITIATION,-2.193655463,0.000847689,dienestrol
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.13056061,0.002260505,dienestrol
SELENOAMINO_ACID_METABOLISM,-2.097502262,0.003269658,dienestrol
NONSENSE_MEDIATED_DECAY_NMD,-2.088511653,0.003390757,dienestrol
INFLUENZA_INFECTION,-2.075553354,0.003767508,dienestrol
GPCR_LIGAND_BINDING,-2.069904894,0.003560295,dienestrol
EUKARYOTIC_TRANSLATION_ELONGATION,-3.804146917,0,estriol
SARS_COV_2_INFECTION,-2.486927013,0,estriol
NERVOUS_SYSTEM_DEVELOPMENT,-2.765629113,0,estriol
SARS_COV_2_HOST_INTERACTIONS,-2.857042177,0,estriol
TRANSLATION,-3.105631329,0,estriol
RRNA_PROCESSING,-3.175335804,0,estriol
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-3.2070325,0,estriol
SIGNALING_BY_ROBO_RECEPTORS,-3.44945577,0,estriol
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,-3.457435772,0,estriol
SARS_COV_1_HOST_INTERACTIONS,-3.471594657,0,estriol
EUKARYOTIC_TRANSLATION_ELONGATION,-2.598859715,0,rabeprazole
SELENOAMINO_ACID_METABOLISM,-2.586749733,0,rabeprazole
NONSENSE_MEDIATED_DECAY_NMD,-2.564492417,0,rabeprazole
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-2.517749222,0,rabeprazole
EUKARYOTIC_TRANSLATION_INITIATION,-2.512797339,0,rabeprazole
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-2.501492231,0,rabeprazole
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-2.454511223,0,rabeprazole
CELLULAR_RESPONSE_TO_STARVATION,-2.445468864,0,rabeprazole
INFLUENZA_INFECTION,-2.40667145,0.000219688,rabeprazole
SIGNALING_BY_ROBO_RECEPTORS,-2.417326901,0.000244098,rabeprazole
NONSENSE_MEDIATED_DECAY_NMD,-3.047486442,0,triclosan
SIGNALING_BY_ROBO_RECEPTORS,-2.617353175,0,triclosan
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,-2.646001513,0,triclosan
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,-2.709276743,0,triclosan
AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,-2.786837536,0,triclosan
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-2.817034728,0,triclosan
SELENOAMINO_ACID_METABOLISM,-2.843866191,0,triclosan
CELLULAR_RESPONSE_TO_STARVATION,-2.659859653,0,triclosan
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-2.928776974,0,triclosan
EUKARYOTIC_TRANSLATION_ELONGATION,-2.94462978,0,triclosan
NEURONAL_SYSTEM,2.2934629,0.016336652,amoxapine
PROTEIN_UBIQUITINATION,-2.166528677,0.136674309,amoxapine
TRANSLATION,-2.126039677,0.09877303,amoxapine
CHROMOSOME_MAINTENANCE,-2.091664193,0.088819159,amoxapine
EUKARYOTIC_TRANSLATION_INITIATION,-2.078301097,0.072644118,amoxapine
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-2.02952295,0.090733365,amoxapine
RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS,-2.011490096,0.088244897,amoxapine
RRNA_PROCESSING,-1.982271139,0.092210038,amoxapine
METABOLISM_OF_RNA,-1.966519671,0.09245615,amoxapine
IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,1.878430845,0.18174525,amoxapine
INFLUENZA_INFECTION,2.263907748,0.045738411,tacrolimus
AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,1.96486567,0.105198346,tacrolimus
COPI_MEDIATED_ANTEROGRADE_TRANSPORT,1.941686604,0.080804527,tacrolimus
TRANSLATION,1.916961009,0.070894538,tacrolimus
CELLULAR_RESPONSE_TO_STARVATION,1.914239356,0.059459935,tacrolimus
TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,1.757863155,0.107485267,tacrolimus
GOLGI_TO_ER_RETROGRADE_TRANSPORT,1.643027293,0.175766181,tacrolimus
INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,1.603020833,0.193244788,tacrolimus
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-1.860706789,0.308230996,tacrolimus
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,1.562962772,0.213954125,tacrolimus
NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,2.082206712,0.143357529,tibolone
ESR_MEDIATED_SIGNALING,-3.116518844,0.588904563,tibolone
EPH_EPHRIN_SIGNALING,1.787792007,0.658718771,tibolone
CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,-3.014804535,0.986613714,tibolone
METABOLISM_OF_RNA,1.746025967,0.588249775,tibolone
REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,-2.974742331,0.917586686,tibolone
CLATHRIN_MEDIATED_ENDOCYTOSIS,-2.957777211,0.779248957,tibolone
GPCR_LIGAND_BINDING,1.715456209,0.546437162,tibolone
RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,-2.945547288,0.674233317,tibolone
SIGNALING_BY_NUCLEAR_RECEPTORS,-2.891293353,0.741898716,tibolone
MUSCLE_CONTRACTION,2.537449962,0.009361549,ethotoin
RESPIRATORY_ELECTRON_TRANSPORT,2.105579928,0.180989957,ethotoin
AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,2.042521597,0.177349354,ethotoin
MEMBRANE_TRAFFICKING,-1.852775562,0.848454074,ethotoin
GASTRULATION,1.724361403,0.692364598,ethotoin
LEISHMANIA_INFECTION,1.683552888,0.65998924,ethotoin
SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,-1.765908472,0.824977432,ethotoin
DEATH_RECEPTOR_SIGNALING,-1.755056249,0.599409464,ethotoin
CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,1.591454011,0.794951578,ethotoin
TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,1.578555134,0.630734397,ethotoin
AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,3.190818508,0,metyrapone
RESPIRATORY_ELECTRON_TRANSPORT,2.987190727,0,metyrapone
RRNA_PROCESSING,2.625507983,0,metyrapone
TRANSLATION,2.408425569,0.003982504,metyrapone
MITOCHONDRIAL_TRANSLATION,1.926144813,0.076954235,metyrapone
MITOCHONDRIAL_PROTEIN_DEGRADATION,1.919120259,0.068008918,metyrapone
FATTY_ACID_METABOLISM,1.760619793,0.151422688,metyrapone
BIOLOGICAL_OXIDATIONS,1.722191215,0.166805657,metyrapone
BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,1.720060836,0.150450159,metyrapone
CELL_CYCLE_CHECKPOINTS,1.715653584,0.138346069,metyrapone
ASPARAGINE_N_LINKED_GLYCOSYLATION,-2.132648758,0.085629732,anastrozole
GPCR_LIGAND_BINDING,2.119316347,0.033716065,anastrozole
TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,-2.090636575,0.073569206,anastrozole
METABOLISM_OF_RNA,-2.00746285,0.112162888,anastrozole
ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,-1.983554742,0.103419007,anastrozole
MUSCLE_CONTRACTION,1.938654751,0.056363725,anastrozole
EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,-1.941379831,0.123258572,anastrozole
VESICLE_MEDIATED_TRANSPORT,-1.933941282,0.1101528,anastrozole
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,1.860981557,0.059031494,anastrozole
COPI_MEDIATED_ANTEROGRADE_TRANSPORT,-1.899543487,0.126463226,anastrozole
CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,2.121775278,0.084318537,clofarabine
C_TYPE_LECTIN_RECEPTORS_CLRS,2.039828195,0.072273031,clofarabine
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.046488974,0.025994544,clofarabine
METABOLISM_OF_VITAMINS_AND_COFACTORS,1.965474857,0.072273031,clofarabine
GPCR_LIGAND_BINDING,-2.020171781,0.016607626,clofarabine
SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,1.863438544,0.093352666,clofarabine
SARS_COV_2_HOST_INTERACTIONS,1.851083716,0.080704885,clofarabine
PEPTIDE_LIGAND_BINDING_RECEPTORS,-1.99289493,0.017329696,clofarabine
MYD88_INDEPENDENT_TLR4_CASCADE,1.811743464,0.091345081,clofarabine
G_ALPHA_S_SIGNALLING_EVENTS,-1.903121298,0.03718664,clofarabine
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-2.76081031,0,indometacin
MRNA_SPLICING,-2.584611759,0,indometacin
DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,2.642142544,0.003074524,indometacin
ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,-2.371905024,0.004300977,indometacin
ISG15_ANTIVIRAL_MECHANISM,-2.281917552,0.007419186,indometacin
METABOLISM_OF_RNA,-2.271169312,0.006967584,indometacin
RHO_GTPASE_EFFECTORS,-2.222155109,0.010752444,indometacin
DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,-2.116987315,0.022487968,indometacin
GPCR_LIGAND_BINDING,2.310281061,0.030745243,indometacin
DEVELOPMENTAL_CELL_LINEAGES,2.303820469,0.021668076,indometacin
MEMBRANE_TRAFFICKING,2.998419236,0,floxuridine
CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,2.723976893,0,floxuridine
ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,2.383501415,0.006130973,floxuridine
S_PHASE,2.140389844,0.013794689,floxuridine
MITOTIC_PROPHASE,2.11454424,0.014714335,floxuridine
TOLL_LIKE_RECEPTOR_CASCADES,2.016617159,0.021458405,floxuridine
SARS_COV_1_INFECTION,1.920383613,0.035472058,floxuridine
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-1.938376803,0.026242681,floxuridine
MITF_M_DEPENDENT_GENE_EXPRESSION,1.847807941,0.058627428,floxuridine
SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,-1.916066396,0.01940865,floxuridine
EUKARYOTIC_TRANSLATION_ELONGATION,2.460730191,0.008649814,ciclopirox
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,2.442044134,0.004324907,ciclopirox
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,2.257759714,0.012843663,ciclopirox
SELENOAMINO_ACID_METABOLISM,2.210489895,0.01415424,ciclopirox
RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,2.189893817,0.012581547,ciclopirox
CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,2.081585181,0.021362418,ciclopirox
EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,-2.045278354,0.142426113,ciclopirox
EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES,-1.941742547,0.238085442,ciclopirox
ADIPOGENESIS,-1.923486048,0.188130014,ciclopirox
TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,-1.879400588,0.21417061,ciclopirox
IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,3.000510032,0,cabergoline
EUKARYOTIC_TRANSLATION_ELONGATION,-2.758238863,0,cabergoline
EUKARYOTIC_TRANSLATION_INITIATION,-2.671054054,0,cabergoline
SELENOAMINO_ACID_METABOLISM,-2.638788984,0,cabergoline
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-2.633738103,0,cabergoline
NONSENSE_MEDIATED_DECAY_NMD,-2.633496401,0,cabergoline
METABOLISM_OF_RNA,-2.59950579,0,cabergoline
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-2.578684888,0,cabergoline
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-2.56107043,0,cabergoline
SIGNALING_BY_ROBO_RECEPTORS,-2.501751306,0,cabergoline
EXTRACELLULAR_MATRIX_ORGANIZATION,1.787119405,0.275867898,esmolol
PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,-2.05540866,1,esmolol
DISEASES_OF_METABOLISM,1.604921926,0.417605173,esmolol
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-1.826867665,1,esmolol
METABOLISM_OF_RNA,-1.772739283,1,esmolol
HEMOSTASIS,-1.756605915,1,esmolol
TRANSPORT_OF_SMALL_MOLECULES,-1.74656647,0.839410412,esmolol
ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,-1.705689945,0.805440084,esmolol
METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES,1.496074883,0.498658271,esmolol
GLYCOSAMINOGLYCAN_METABOLISM,1.494603848,0.376529254,esmolol
CELL_CYCLE,-2.590711122,0.004439444,repaglinide
CELL_CYCLE_MITOTIC,-2.529659033,0.002219722,repaglinide
NEUTROPHIL_DEGRANULATION,-2.324541627,0.010851975,repaglinide
M_PHASE,-2.217329896,0.023677036,repaglinide
MITOTIC_METAPHASE_AND_ANAPHASE,-2.182166996,0.024268961,repaglinide
CELL_CYCLE_CHECKPOINTS,-2.165090731,0.022937128,repaglinide
DEUBIQUITINATION,-2.110772545,0.027482273,repaglinide
CHROMOSOME_MAINTENANCE,-2.091046467,0.029041364,repaglinide
MITOTIC_PROMETAPHASE,-2.088384654,0.026636665,repaglinide
INNATE_IMMUNE_SYSTEM,-2.087235212,0.024416943,repaglinide
RESPIRATORY_ELECTRON_TRANSPORT,2.580828085,0,benzylpenicillin
SIGNALING_BY_TGFB_FAMILY_MEMBERS,-2.247484376,0.025389821,benzylpenicillin
DISEASES_OF_METABOLISM,2.293069049,0.006880472,benzylpenicillin
ECM_PROTEOGLYCANS,-2.216345282,0.020044595,benzylpenicillin
TRANSCRIPTIONAL_REGULATION_BY_RUNX1,-2.19331055,0.01469937,benzylpenicillin
INTEGRIN_CELL_SURFACE_INTERACTIONS,-2.154118864,0.019710519,benzylpenicillin
ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,-2.150980689,0.016570199,benzylpenicillin
CHROMATIN_ORGANIZATION,-2.142371874,0.015144805,benzylpenicillin
GPCR_LIGAND_BINDING,-2.140441131,0.013363064,benzylpenicillin
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,2.070720364,0.029540159,benzylpenicillin
CELL_CYCLE_MITOTIC,-3.247069243,0,amsacrine
CELL_CYCLE_CHECKPOINTS,-2.820921303,0,amsacrine
RHO_GTPASES_ACTIVATE_FORMINS,-2.853606965,0,amsacrine
M_PHASE,-2.858878687,0,amsacrine
RHO_GTPASE_EFFECTORS,-2.86867933,0,amsacrine
MITOTIC_PROMETAPHASE,-2.796733598,0,amsacrine
SEPARATION_OF_SISTER_CHROMATIDS,-2.988258171,0,amsacrine
MITOTIC_METAPHASE_AND_ANAPHASE,-3.039532643,0,amsacrine
CELL_CYCLE,-3.080126917,0,amsacrine
MITOTIC_SPINDLE_CHECKPOINT,-3.085068812,0,amsacrine
CELL_CYCLE_MITOTIC,2.678060884,0,moxifloxacin
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,2.567347312,0,moxifloxacin
M_PHASE,2.458538709,0.002374451,moxifloxacin
NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,2.398994858,0.001780838,moxifloxacin
SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,2.318555016,0.001424671,moxifloxacin
HIV_LIFE_CYCLE,2.189944327,0.010685029,moxifloxacin
TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,2.184754748,0.010176218,moxifloxacin
S_PHASE,2.130525741,0.013356286,moxifloxacin
TOLL_LIKE_RECEPTOR_CASCADES,2.11282035,0.014246705,moxifloxacin
METABOLISM_OF_RNA,2.055371732,0.017096047,moxifloxacin
NUCLEAR_ENVELOPE_BREAKDOWN,2.317140405,0.034793287,dronedarone
CELL_CYCLE_CHECKPOINTS,2.239056697,0.034793287,dronedarone
GLUCOSE_METABOLISM,2.148197711,0.044071497,dronedarone
NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS,1.925750967,0.118297176,dronedarone
MITOTIC_SPINDLE_CHECKPOINT,1.920593663,0.100204666,dronedarone
TRNA_PROCESSING,1.857784392,0.111338518,dronedarone
MITOTIC_PROMETAPHASE,1.845117895,0.104379861,dronedarone
SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,1.804549116,0.118297176,dronedarone
TRNA_PROCESSING_IN_THE_NUCLEUS,1.740530267,0.151544094,dronedarone
MITOTIC_PROPHASE,1.686668401,0.196930004,dronedarone
EUKARYOTIC_TRANSLATION_INITIATION,2.624251126,0,baricitinib
NONSENSE_MEDIATED_DECAY_NMD,2.842938301,0,baricitinib
EUKARYOTIC_TRANSLATION_ELONGATION,2.787982001,0,baricitinib
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2.787029607,0,baricitinib
CELLULAR_RESPONSE_TO_STARVATION,2.758170567,0,baricitinib
SELENOAMINO_ACID_METABOLISM,2.702001704,0,baricitinib
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,2.657954378,0,baricitinib
RRNA_PROCESSING,2.644358283,0,baricitinib
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,2.623423177,0,baricitinib
SIGNALING_BY_ROBO_RECEPTORS,2.445195682,0.000120908,baricitinib
EUKARYOTIC_TRANSLATION_INITIATION,-3.253760597,0,etodolac
METABOLISM_OF_RNA,-2.524602828,0,etodolac
VIRAL_INFECTION_PATHWAYS,-2.534007362,0,etodolac
SARS_COV_1_INFECTION,-2.565092649,0,etodolac
NERVOUS_SYSTEM_DEVELOPMENT,-2.641956833,0,etodolac
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,-2.694539227,0,etodolac
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,-2.700388458,0,etodolac
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-2.712989701,0,etodolac
SARS_COV_1_HOST_INTERACTIONS,-2.778088358,0,etodolac
CELLULAR_RESPONSE_TO_STARVATION,-2.94236874,0,etodolac
METABOLISM_OF_RNA,-3.335545083,0,bendroflumethiazide
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.746579679,0,bendroflumethiazide
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,-2.864902859,0,bendroflumethiazide
SIGNALING_BY_ROBO_RECEPTORS,-2.900056448,0,bendroflumethiazide
GPCR_LIGAND_BINDING,3.037850049,0,bendroflumethiazide
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-3.052824475,0,bendroflumethiazide
CELLULAR_RESPONSE_TO_STARVATION,-3.054616645,0,bendroflumethiazide
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-3.172931316,0,bendroflumethiazide
TRANSLATION,-3.143596981,0,bendroflumethiazide
INFLUENZA_INFECTION,-3.183007588,0,bendroflumethiazide
NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,2.402366768,0.010279991,talniflumate
CILIUM_ASSEMBLY,2.056918021,0.11593545,talniflumate
TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,2.011096513,0.103180647,talniflumate
ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE,1.988068233,0.093376582,talniflumate
NEURONAL_SYSTEM,1.972671039,0.081783037,talniflumate
PEPTIDE_LIGAND_BINDING_RECEPTORS,-2.182960531,0.655986552,talniflumate
OPIOID_SIGNALLING,1.897259315,0.116887301,talniflumate
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.122451112,0.493087615,talniflumate
ORGANELLE_BIOGENESIS_AND_MAINTENANCE,1.834027166,0.157137,talniflumate
INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,1.683235658,0.341524133,talniflumate
S_PHASE,3.336482965,0,alitretinoin
ISG15_ANTIVIRAL_MECHANISM,2.379141213,0,alitretinoin
G2_M_CHECKPOINTS,2.380923098,0,alitretinoin
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,2.5296682,0,alitretinoin
MRNA_SPLICING,2.613700992,0,alitretinoin
DNA_REPLICATION,2.618599927,0,alitretinoin
METABOLISM_OF_RNA,2.50224476,0,alitretinoin
CELL_CYCLE_CHECKPOINTS,2.653141844,0,alitretinoin
SEPARATION_OF_SISTER_CHROMATIDS,2.658992097,0,alitretinoin
M_PHASE,2.75121229,0,alitretinoin
RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,-2.180398004,0.054568259,felbamate
TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES,1.978018044,0.368885271,felbamate
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-1.568329914,1,felbamate
RAC3_GTPASE_CYCLE,-1.5463653,0.771014209,felbamate
OPIOID_SIGNALLING,1.703025468,1,felbamate
AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,1.695244103,1,felbamate
PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,-1.48405822,0.772710984,felbamate
MITF_M_DEPENDENT_GENE_EXPRESSION,-1.406175982,0.895896793,felbamate
EUKARYOTIC_TRANSLATION_INITIATION,1.579269718,1,felbamate
