names,logfoldchanges,condition
WNT7A,0.292119414,SLC25A13
ARHGAP35,0.232633099,SLC25A13
ACVR2B,0.198141962,SLC25A13
SAFB,0.184601203,SLC25A13
SLC9A2,0.215953648,SLC25A13
FADS2,0.293338627,SLC25A13
KCNB1,0.291979015,SLC25A13
ADO,-0.232605144,SLC25A13
IPO9,0.116523527,SLC25A13
RPS24,0.213697046,SLC25A13
PDIA5,-0.069412723,SLC25A13
PSMC1,0.137480646,SLC25A13
APOA4,0.282397121,SLC25A13
FADS1,0.180597067,SLC25A13
MTHFD2,-0.120728433,SLC25A13
HMOX1,0.405668557,CHMP2A
RELB,0.644075334,CHMP2A
SFN,0.258853257,CHMP2A
CDKAL1,-0.476952672,CHMP2A
TRPM2,0.311341554,CHMP2A
TLR6,0.455373138,CHMP2A
DSC3,0.288698912,CHMP2A
RBM7,-0.293991834,CHMP2A
ASIC3,0.456337839,CHMP2A
CCR3,0.419392139,CHMP2A
SQSTM1,0.261986464,CHMP2A
PDHA2,0.653846622,CHMP2A
INPPL1,0.46461463,CHMP2A
GUCY1B2,0.643033564,CHMP2A
MARK2,0.447808921,CHMP2A
OSGIN1,0.619481504,CHMP2A
FTH1,0.502882063,CHMP2A
RIC8A,0.231630757,CHMP2A
HS1BP3,0.355170637,CHMP2A
CCND3,0.257153004,CHMP2A
NIPSNAP2,-0.301833391,F11
GALNT3,-0.13914673,F11
MTMR6,-0.329920322,F11
PAIP1,-0.248207465,F11
JMJD1C,-0.343057871,F11
CDK8,-0.358931988,F11
ZXDC,-0.254313439,F11
DYNLT3,-0.198732123,F11
FNDC3A,-0.345422417,F11
DDX18,-0.34837988,F11
U2SURP,-0.264426082,F11
MAPK6,-0.356326461,F11
MED27,0.182304159,F11
NSMCE4A,-0.242246628,F11
SEC23A,-0.314557433,F11
WDFY3,-0.549849927,F11
HSPBAP1,-0.173341066,F11
ALG13,-0.54462713,F11
CSNK2B,0.149020851,F11
TIA1,-0.356068432,F11
SEC24B,-0.21195507,CD19
MTRR,-0.303564787,CD19
DCLRE1B,0.324097633,CD19
ANKRD36,-0.511804223,CD19
ZBTB10,-0.215076953,CD19
LAPTM4A,-0.350356907,CD19
TMCO1,-0.149902806,CD19
PDGFA,-0.305853814,CD19
SDCBP,-0.288196653,CD19
GTPBP4,-0.176198483,CD19
DBP,0.306515127,CD19
EMD,0.332661122,CD19
NR2C1,-0.303306758,CD19
LILRB3,0.417794704,CD19
RPL8,0.217906028,CD19
USP3,-0.229552597,CD19
NPPA,0.351199657,CD19
ADAM17,-0.285359979,CD19
POLR3E,-0.185889408,CD19
DDX47,-0.113760173,CD19
NRL,0.417476743,RAB7A
FGF18,0.291788787,RAB7A
XRCC1,0.33621487,RAB7A
TBC1D17,0.36091277,RAB7A
PAX7,0.473477483,RAB7A
PITX3,0.402798951,RAB7A
CLN3,0.309911311,RAB7A
HAAO,0.393818438,RAB7A
SLC12A8,0.288783342,RAB7A
IBA57,0.292150497,RAB7A
RPS6KB2,0.340055048,RAB7A
TGFB1,0.301859111,RAB7A
ARL4D,0.382199883,RAB7A
CYHR1,0.362757027,RAB7A
CCND3,0.253382027,RAB7A
MAPKBP1,0.460323691,RAB7A
FFAR3,0.458364189,RAB7A
AMN,0.440965652,RAB7A
CALM3,0.186037898,RAB7A
NGF,0.398182869,RAB7A
CD164,-0.17441687,CPVL
ASPH,-0.266653746,CPVL
WSB2,-0.336583614,CPVL
ESR1,0.516493797,CPVL
SLC7A11,-0.42445302,CPVL
MAOB,0.302743942,CPVL
RNF41,-0.345396161,CPVL
KDELR1,-0.218061164,CPVL
EHBP1,-0.386985421,CPVL
HMOX1,0.219351217,CPVL
MTA1,-0.217146158,CPVL
INSIG2,-0.243927404,CPVL
IARS2,-0.076230265,CPVL
NPTN,-0.260472715,CPVL
EIF2S2,-0.287872881,CPVL
XPOT,-0.38216415,CPVL
ZMYM2,-0.296744376,CPVL
YWHAZ,-0.331086457,CPVL
KDM3A,-0.263014555,CPVL
GFPT1,-0.307008743,CPVL
NDUFAF5,0.571913123,LAG3
AP4E1,0.517323315,LAG3
FN3K,0.350850403,LAG3
FNDC8,0.38321504,LAG3
CRHR2,0.637071133,LAG3
CCDC82,0.397560269,LAG3
FHL2,-0.253172696,LAG3
GH2,0.574612021,LAG3
CDKL5,0.43487522,LAG3
PCDHA9,0.554177523,LAG3
NR6A1,0.669075966,LAG3
NRL,0.376784772,LAG3
ZNF385D,0.392814904,LAG3
GLRA1,0.286725491,LAG3
TEF,0.535231411,LAG3
CD28,0.424402952,LAG3
TBX4,0.398986042,LAG3
HNF4G,0.361524254,LAG3
TDRKH,0.366631299,LAG3
SIGLEC7,0.558353603,LAG3
WFS1,0.235600308,MAP3K7
MFAP4,0.380462617,MAP3K7
SELENOF,-0.568173647,MAP3K7
GTPBP8,-0.131332904,MAP3K7
MLN,0.39505434,MAP3K7
ANAPC2,0.349979818,MAP3K7
TFPI,-0.420296997,MAP3K7
XPO6,0.250251919,MAP3K7
DNPEP,0.157714456,MAP3K7
PCDHA5,0.421171874,MAP3K7
MRPS18B,-0.199772701,MAP3K7
CLEC16A,0.276836097,MAP3K7
ZNF174,0.278767973,MAP3K7
CPLANE2,0.417575121,MAP3K7
MECP2,0.375850081,MAP3K7
TTC23,0.431438476,MAP3K7
KLHL35,0.464120984,MAP3K7
GK,-0.220657334,MAP3K7
CBX5,0.219047412,MAP3K7
YIPF5,-0.330281019,MAP3K7
ATF2,-0.290139526,MICB
TMEM14B,-0.426397979,MICB
SEC23A,-0.385139018,MICB
IDH3G,0.4220635,MICB
LBR,-0.152952537,MICB
BBS10,-0.475679815,MICB
CLTCL1,0.383868307,MICB
NFATC2IP,0.212699026,MICB
ACTR10,-0.328138292,MICB
NOP2,0.18497023,MICB
ALG5,-0.271906257,MICB
WFS1,0.224101812,MICB
CAAP1,-0.348825872,MICB
ZNF778,0.418593854,MICB
DEK,-0.394727498,MICB
RSL24D1,-0.362897366,MICB
RAB11FIP2,-0.23233825,MICB
HMOX1,0.220466033,MICB
ABCD1,0.334580839,MICB
GGH,-0.277466178,MICB
EHMT1,0.439569563,CEACAM6
PSMD13,0.287205905,CEACAM6
EDN2,0.3093521,CEACAM6
CD28,0.395075321,CEACAM6
PCNX2,0.284336507,CEACAM6
CPN1,0.334267884,CEACAM6
RHOG,0.357715309,CEACAM6
ROS1,0.321973771,CEACAM6
ADNP2,-0.286099494,CEACAM6
HIC1,0.31504932,CEACAM6
DHCR7,0.337861687,CEACAM6
KCNJ9,0.341440558,CEACAM6
BRF1,0.266898066,CEACAM6
UCP3,0.371595025,CEACAM6
MTCH2,0.151308909,CEACAM6
C16orf70,0.446647763,CEACAM6
KRI1,0.361962944,CEACAM6
TUBG1,0.256542951,CEACAM6
KCNK15,0.439967453,CEACAM6
MIA2,0.404405296,CEACAM6
ILF3,0.525880814,ITGB4
NPHS1,0.312106848,ITGB4
CNGB1,0.397604823,ITGB4
BACE1,0.52031213,ITGB4
MVB12B,0.367867172,ITGB4
PLCE1,0.302017957,ITGB4
CNPY4,0.467379212,ITGB4
PDE1C,0.498052329,ITGB4
TBX6,0.446286619,ITGB4
NXF2,0.412750661,ITGB4
KRTAP5-9,0.365061104,ITGB4
PRKACG,0.466722429,ITGB4
POU3F4,0.399314582,ITGB4
SFSWAP,0.281017721,ITGB4
F2RL2,0.656006634,ITGB4
C2orf83,0.672986686,ITGB4
VPS51,0.305675566,ITGB4
NDUFB4,0.229930237,ITGB4
AKAP4,0.453285277,ITGB4
ARHGAP45,0.436879277,ITGB4
TMCO1,-0.170303181,CAV1
BBS10,-0.506320536,CAV1
GTPBP8,-0.154193267,CAV1
TAF7,-0.222579345,CAV1
CCDC91,-0.261511534,CAV1
ATF2,-0.258471638,CAV1
TRAPPC11,-0.384013385,CAV1
GSTZ1,0.213525832,CAV1
KCTD3,-0.265551835,CAV1
GLOD4,-0.176629752,CAV1
MIS12,-0.230866402,CAV1
METTL18,-0.289210945,CAV1
STAT2,0.335296184,CAV1
TASP1,-0.365602136,CAV1
SEC23A,-0.341260582,CAV1
SLC12A4,0.284552723,CAV1
NIPSNAP2,-0.316291064,CAV1
KRCC1,-0.489897877,CAV1
KRAS,-0.298263013,CAV1
IFT74,-0.39095363,CAV1
STAMBP,-0.332383484,LRBA
GHRHR,0.455249429,LRBA
DAO,0.612264574,LRBA
SLC8A2,0.501812458,LRBA
FTCD,0.345629811,LRBA
ERICH1,0.488325566,LRBA
NUP37,-0.258291245,LRBA
UNC5C,0.51117301,LRBA
SLC14A2,0.560206056,LRBA
TRPM6,0.663972318,LRBA
INHBC,0.471242338,LRBA
MOB4,-0.273126483,LRBA
RDH16,0.581955791,LRBA
SLC10A1,0.529194057,LRBA
TBC1D13,0.532560468,LRBA
DMWD,0.37558949,LRBA
MIP,0.598122537,LRBA
ETNK1,-0.206528038,LRBA
SRRT,0.251969337,LRBA
SEMA4G,0.364750475,LRBA
AGFG2,0.360911518,NADSYN1
AIRE,0.442554742,NADSYN1
HTR1A,0.390259176,NADSYN1
MRC2,0.533376813,NADSYN1
KRT9,0.412499666,NADSYN1
ADAM11,0.427076876,NADSYN1
QPCTL,0.345712155,NADSYN1
FN3K,0.314500391,NADSYN1
PRDM11,0.380674958,NADSYN1
SPTBN5,0.451928526,NADSYN1
DOCK1,0.303164393,NADSYN1
GHRHR,0.426609159,NADSYN1
SAG,0.434649289,NADSYN1
FAM153A,0.378716946,NADSYN1
WNT1,0.372353017,NADSYN1
GJD2,0.543849647,NADSYN1
TOM1L2,0.437534273,NADSYN1
KLHL25,0.296458155,NADSYN1
PTCH2,0.391590804,NADSYN1
TNR,0.422819793,NADSYN1
ZNF174,0.377162904,IFIT1
TOR1AIP1,-0.300060898,IFIT1
FGFR2,0.35753113,IFIT1
AMBRA1,0.492911667,IFIT1
KIF26B,0.387870342,IFIT1
DRD5,0.482102096,IFIT1
TSSK2,0.420705408,IFIT1
PRSS50,0.36389789,IFIT1
ISOC1,0.190548509,IFIT1
PSG4,0.549005568,IFIT1
FSHR,0.541688204,IFIT1
IBTK,-0.272670031,IFIT1
NPVF,0.573003888,IFIT1
KLF9,-0.862228811,IFIT1
S1PR5,0.501106501,IFIT1
MGAT3,0.455510199,IFIT1
TULP2,0.496550798,IFIT1
PDHA2,0.597351015,IFIT1
MAPK8IP1,0.367335618,IFIT1
SNRNP27,-0.35356462,IFIT1
ZDHHC4,-0.317494959,ETS2
SAFB2,0.206894055,ETS2
SUMO1,-0.316967964,ETS2
BCAP29,-0.502829313,ETS2
DDX19A,0.252679795,ETS2
UBE2E3,-0.503361285,ETS2
MMP1,-0.502998352,ETS2
JPT2,-0.391975582,ETS2
ASCC1,-0.371312499,ETS2
ESRP1,-0.106258146,ETS2
PSMC6,-0.314154148,ETS2
SNX27,0.362685889,ETS2
WFS1,0.208295971,ETS2
PMM1,-0.299487323,ETS2
ASNS,-0.438819855,ETS2
CEBPG,-0.238148555,ETS2
PGGHG,-0.153203502,ETS2
ZFAND1,-0.250301987,ETS2
GALNT3,-0.147018716,ETS2
RBM7,-0.234114259,ETS2
OSBPL7,0.419998169,HNRNPAB
ADCY6,0.359396547,HNRNPAB
GGA2,0.302950025,HNRNPAB
FANCC,0.508230984,HNRNPAB
GOLGA6A,0.551447928,HNRNPAB
ULBP2,0.517406583,HNRNPAB
TSC1,0.252503097,HNRNPAB
TRAIP,0.465250105,HNRNPAB
GRM4,0.448100865,HNRNPAB
SHBG,0.556393862,HNRNPAB
GATA4,0.441917062,HNRNPAB
SEMA7A,0.621880054,HNRNPAB
GLS2,0.26257053,HNRNPAB
INSL6,0.46090588,HNRNPAB
SOHLH2,0.342234194,HNRNPAB
RAD54L,0.423246026,HNRNPAB
WRNIP1,0.45082292,HNRNPAB
PSMC3,0.535626233,HNRNPAB
GPR50,0.410693616,HNRNPAB
GAGE1,0.386609524,HNRNPAB
SINHCAF,-0.239101648,DYNLL1
WFS1,0.234951973,DYNLL1
KIN,-0.305520207,DYNLL1
AGA,-0.237396747,DYNLL1
BNIP2,-0.331780195,DYNLL1
RSL1D1,-0.160186976,DYNLL1
KEAP1,0.148441076,DYNLL1
PHYH,-0.319125533,DYNLL1
LRCH4,0.371124059,DYNLL1
ZXDC,-0.268981904,DYNLL1
REEP4,0.233720601,DYNLL1
EIF2S2,-0.327549219,DYNLL1
ZDHHC4,-0.269618034,DYNLL1
CEBPG,-0.235240325,DYNLL1
POLR1D,-0.137827843,DYNLL1
PISD,-0.235901862,DYNLL1
BASP1,0.117770575,DYNLL1
SUMO1,-0.30171895,DYNLL1
TMEM267,-0.305139363,DYNLL1
CCNB1IP1,-0.131876826,DYNLL1
HOXA3,0.493531048,CD80
TIMM50,0.380536854,CD80
A4GALT,0.514888167,CD80
PRRC2A,0.303106278,CD80
KCNK15,0.462032437,CD80
SLC9A3,0.465038806,CD80
C16orf70,0.45514071,CD80
MTSS2,0.407104611,CD80
SSX7,0.473008484,CD80
MRPS18A,0.246443078,CD80
NCAM2,0.408087611,CD80
SLC25A23,0.338712126,CD80
PSMD13,0.285450935,CD80
DHDDS,0.176935136,CD80
DNAJC13,-0.319231242,CD80
YIF1B,0.281621367,CD80
QPCTL,0.352909833,CD80
ALK,0.423308492,CD80
KCNJ6,0.336450875,CD80
BICRA,0.382362574,CD80
ZDHHC4,-0.263959855,EGR1
ASCC1,-0.358269989,EGR1
U2SURP,-0.26545167,EGR1
UBE2V2,-0.154625833,EGR1
PTBP1,-0.219199821,EGR1
CTSH,-0.172518,EGR1
TLE2,-0.250984371,EGR1
ASNS,-0.42332229,EGR1
TSPAN3,0.207293093,EGR1
DYRK2,0.258734077,EGR1
TASP1,-0.291588724,EGR1
WFS1,0.186206236,EGR1
JAM2,0.325253576,EGR1
GDF11,0.290146798,EGR1
HSPBAP1,-0.176781788,EGR1
PDLIM7,-0.377357751,EGR1
KDELR1,-0.217272341,EGR1
RAB33B,-0.118309006,EGR1
ZNF83,-0.293118805,EGR1
DUT,-0.168178022,EGR1
DTX4,0.280878991,MALL
ZBTB10,-0.220176861,MALL
SLC30A9,-0.523185372,MALL
ILF3,0.471737802,MALL
ACTR3,-0.382031947,MALL
KEAP1,0.165705651,MALL
LBR,-0.149943829,MALL
CD164,-0.156576514,MALL
SMO,0.48033005,MALL
RSL24D1,-0.36899066,MALL
AMD1,-0.284902543,MALL
WASHC4,-0.070462629,MALL
RBM7,-0.307030797,MALL
SEC23A,-0.370579451,MALL
RMDN1,-0.295913637,MALL
NTSR2,0.629285574,MALL
PTER,-0.306050986,MALL
TRIM62,0.373990834,MALL
SLC12A9,0.334590137,MALL
XPOT,-0.414608389,MALL
DNAJB1,-0.052423928,ZNF276
PYCR3,0.270883977,ZNF276
S100A4,0.326989055,ZNF276
NDUFS7,0.265490413,ZNF276
FOXRED2,0.424493194,ZNF276
CD2,0.30508408,ZNF276
MRPS16,0.115767293,ZNF276
GPX7,-0.292515159,ZNF276
KLF7,-0.289157271,ZNF276
DFFB,0.288775921,ZNF276
LRRFIP1,-0.292654306,ZNF276
UBXN4,-0.349012434,ZNF276
DDX1,-0.302078664,ZNF276
DNAJC6,-0.347212493,ZNF276
PSTPIP1,0.335843951,ZNF276
GIMAP5,0.406478316,ZNF276
PSMC1,-0.243820697,ZNF276
GPAA1,0.216468751,ZNF276
ZNF3,-0.288337916,ZNF276
RGS1,0.268309146,ZNF276
SNTB2,0.249881789,VPS37B
PTMS,0.380087942,VPS37B
RPL27A,-0.40554738,VPS37B
BTF3,-0.325861633,VPS37B
RPS23,-0.329354107,VPS37B
EPS8,-0.416042924,VPS37B
RPL41,-0.356817275,VPS37B
ARHGEF12,0.559717536,VPS37B
RPL37,-0.337764591,VPS37B
GCDH,0.210281581,VPS37B
NET1,-0.174878895,VPS37B
PMF1,0.277824491,VPS37B
RPSA,-0.334229082,VPS37B
RPLP1,-0.304739088,VPS37B
UCHL3,-0.177362293,VPS37B
RPS13,-0.308407247,VPS37B
RPS18,-0.362020969,VPS37B
RPL30,-0.306924343,VPS37B
DNAJC6,-0.301643223,VPS37B
HYAL2,0.199661613,VPS37B
DNAJC6,-0.37355265,ZFHX3
ACAD8,0.231390804,ZFHX3
S100A4,0.304423094,ZFHX3
DAD1,0.135128587,ZFHX3
RPS23,-0.327716708,ZFHX3
MS4A6A,0.290794879,ZFHX3
DFFB,0.299512684,ZFHX3
NET1,-0.179844856,ZFHX3
ARHGEF12,0.553578079,ZFHX3
BTF3,-0.332444966,ZFHX3
ATP6V0E2,0.247741431,ZFHX3
EIF5,-0.114580385,ZFHX3
RPS24,-0.396381199,ZFHX3
GPX1,0.114160568,ZFHX3
RPSA,-0.312173039,ZFHX3
RPL39,-0.31778121,ZFHX3
PABPC1,-0.390170068,ZFHX3
YBX1,-0.2371687,ZFHX3
FOXRED2,0.360663116,ZFHX3
FCGRT,0.229373381,ZFHX3
GFI1B,-0.586205363,TNFSF12
JPH3,-0.667252362,TNFSF12
KCNJ3,-0.524698615,TNFSF12
GSG1,-0.589484394,TNFSF12
EPO,-0.730290413,TNFSF12
CDX4,-0.509954154,TNFSF12
GYPA,-0.388930678,TNFSF12
MAGEC3,-0.658649385,TNFSF12
RPS18,-0.44523567,TNFSF12
RPS24,-0.495691746,TNFSF12
TRPM1,-0.620535195,TNFSF12
NMUR1,-0.536683023,TNFSF12
CCAR2,-0.521771193,TNFSF12
NABP1,-0.484216005,TNFSF12
TBX5,-0.57338649,TNFSF12
CRISP2,-0.471194178,TNFSF12
PLA2G2F,-0.650579274,TNFSF12
GRIN2D,-0.44009611,TNFSF12
RPS10,-0.391600639,TNFSF12
MCPH1,-0.553533137,TNFSF12
PRKAR1B,0.300453633,SEMA4G
DIDO1,-0.285489231,SEMA4G
SCAP,0.265176952,SEMA4G
RPS7,-0.38049677,SEMA4G
MX1,-0.371836603,SEMA4G
IFIT1,-0.433943957,SEMA4G
PPP4R4,-0.388503194,SEMA4G
SLC7A8,0.270760953,SEMA4G
MAZ,0.299897105,SEMA4G
FOXM1,0.280216902,SEMA4G
PLSCR1,-0.31613034,SEMA4G
LRRC47,0.115626961,SEMA4G
MYBBP1A,0.317133337,SEMA4G
EEF1B2,-0.280277967,SEMA4G
DPM1,-0.413721383,SEMA4G
FARSA,0.315929115,SEMA4G
NXF1,0.168904647,SEMA4G
SCEL,-0.26737079,SEMA4G
PDCD10,-0.34838599,SEMA4G
DDB2,0.216300696,SEMA4G
ZNF34,-0.459077179,VSIG4
ADAMTS3,0.236088857,VSIG4
MTDH,-0.339415044,VSIG4
CD2AP,-0.28981483,VSIG4
EPS8,-0.433441043,VSIG4
ORMDL2,0.173424572,VSIG4
VIPR1,0.282858372,VSIG4
S100A4,0.313206941,VSIG4
POLR3K,0.214352325,VSIG4
CENPA,0.207611546,VSIG4
DNAJC6,-0.321932226,VSIG4
KLF7,-0.239878938,VSIG4
IFT46,0.341231018,VSIG4
COPB1,-0.186501071,VSIG4
DFFB,0.305670232,VSIG4
FXR1,-0.190330461,VSIG4
ERBIN,-0.24538514,VSIG4
NDUFAF3,0.296458572,VSIG4
NET1,-0.189070791,VSIG4
CCL18,0.380091995,VSIG4
ARF5,0.251241714,SEC14L1
PTH1R,-0.346956789,SEC14L1
IFIT1,-0.433526188,SEC14L1
PPP1R3C,-0.395559102,SEC14L1
ABCF2,0.188850805,SEC14L1
PSMA4,-0.274272174,SEC14L1
FARSA,0.336840898,SEC14L1
SPOCK1,-0.338213295,SEC14L1
FAP,-0.766050994,SEC14L1
MCM3,0.277655363,SEC14L1
FCGRT,0.290009499,SEC14L1
HDAC9,-0.342969239,SEC14L1
PMAIP1,-0.428138256,SEC14L1
CKMT2,-0.36338535,SEC14L1
CD320,0.308626652,SEC14L1
UCHL3,-0.220926076,SEC14L1
DIP2C,-0.620843351,SEC14L1
ACAD8,0.22089988,SEC14L1
MMADHC,-0.235099211,SEC14L1
CTBS,-0.299110204,SEC14L1
NCF4,0.281804413,SAMSN1
RNF170,-0.419220209,SAMSN1
ZBED1,0.431542486,SAMSN1
CAV2,-0.470164567,SAMSN1
EIF3E,-0.631741941,SAMSN1
FOXM1,0.497562796,SAMSN1
DAAM1,-0.254252464,SAMSN1
ANXA1,-0.435356528,SAMSN1
SSRP1,0.213421032,SAMSN1
MRPS2,0.259347081,SAMSN1
METTL5,-0.503522754,SAMSN1
ZC3H15,-0.314884186,SAMSN1
NCK2,-0.881230116,SAMSN1
TIMM17A,-0.337968379,SAMSN1
CLIP4,-0.520381272,SAMSN1
YIPF6,-0.706528127,SAMSN1
EIF4A2,-0.431304872,SAMSN1
CNOT9,0.205522835,SAMSN1
PLSCR1,-0.483681262,SAMSN1
MTDH,-0.492347986,SAMSN1
NRXN3,0.230644912,SDC4
PLSCR1,-0.340803742,SDC4
TNFRSF1A,0.249008954,SDC4
ADGRL1,0.342144221,SDC4
ABCB1,0.223485604,SDC4
RIPK2,-0.324544966,SDC4
FOXM1,0.262150347,SDC4
MGP,-0.451853573,SDC4
TMEM159,-0.386838555,SDC4
FCGRT,0.262857199,SDC4
RAP2C,-0.288797438,SDC4
USP32,-0.351407915,SDC4
PRSS23,-0.085112505,SDC4
FARSA,0.30364278,SDC4
PRKACA,0.39931044,SDC4
RPS15A,-0.311859101,SDC4
MAZ,0.266118765,SDC4
CD320,0.295037121,SDC4
SLC7A8,0.220877245,SDC4
VIPR1,0.26207462,SDC4
PLSCR1,-0.432783157,UBOX5
DMC1,-0.695861757,UBOX5
MAGEC3,-0.709705174,UBOX5
CDX4,-0.557673633,UBOX5
IFIT1,-0.564165294,UBOX5
GFI1B,-0.562814116,UBOX5
CCAR2,-0.578720748,UBOX5
SKIL,-0.589819729,UBOX5
RPE65,-0.350693941,UBOX5
ORC3,-0.559332311,UBOX5
VAX2,-0.591590524,UBOX5
SNRNP70,0.281719774,UBOX5
SOX14,-0.574745119,UBOX5
FCGR1A,-0.602766871,UBOX5
TRPM1,-0.669005275,UBOX5
NMUR1,-0.546342552,UBOX5
TEX28,-0.588976622,UBOX5
SHOX,-0.768938601,UBOX5
HOXD12,-0.602974236,UBOX5
NEUROG2,-0.56562227,UBOX5
TNFRSF1A,0.271092981,SCNM1
CD320,0.313886613,SCNM1
ANXA1,-0.28608948,SCNM1
FOXM1,0.277638137,SCNM1
SLC25A11,0.335728079,SCNM1
SENP3,0.233279645,SCNM1
MCM3,0.280029535,SCNM1
ATP6V1B1,-0.315216124,SCNM1
PMAIP1,-0.409998029,SCNM1
RBM10,0.292680025,SCNM1
RPS24,-0.452004969,SCNM1
PIMREG,0.184608176,SCNM1
KRT23,-0.389353782,SCNM1
NFS1,0.237851351,SCNM1
LSM1,-0.454870045,SCNM1
RIPK2,-0.299460262,SCNM1
ZNF34,-0.327731133,SCNM1
ATG12,-0.48014155,SCNM1
ERCC2,0.236171857,SCNM1
HDAC9,-0.285940468,SCNM1
SLC7A8,0.240590572,XRCC6
RPL30,-0.394368321,XRCC6
POLG2,-0.542581916,XRCC6
S100A4,0.318539202,XRCC6
RPLP0,-0.411743611,XRCC6
INHBA,-0.406868339,XRCC6
COL2A1,-0.540232182,XRCC6
RPS10,-0.350415409,XRCC6
NET1,-0.183098316,XRCC6
RPS29,-0.37236172,XRCC6
LHX2,0.270261914,XRCC6
RPL31,-0.25834626,XRCC6
DNAJB1,-0.048536513,XRCC6
HIF1A,-0.191854805,XRCC6
ISG15,-0.181985006,XRCC6
GCDH,0.2095768,XRCC6
RPS3,-0.275977314,XRCC6
RPS2,-0.356614232,XRCC6
DSG1,-0.219743043,XRCC6
RPS18,-0.389169484,XRCC6
GFI1B,-0.558644295,SIPA1L1
TRPM1,-0.654548645,SIPA1L1
TBC1D22B,-0.598266065,SIPA1L1
NFKBIE,-0.533093274,SIPA1L1
SCRN1,-1.269596219,SIPA1L1
KCNJ3,-0.53279835,SIPA1L1
A2M,-0.334713072,SIPA1L1
PMAIP1,-0.494733065,SIPA1L1
COG7,-0.129005179,SIPA1L1
RPE65,-0.313863069,SIPA1L1
ICE2,-0.419580907,SIPA1L1
BCL2L11,-0.764680088,SIPA1L1
KSR1,-0.604319215,SIPA1L1
SLC6A9,-0.550465345,SIPA1L1
RPS6,-0.121446736,SIPA1L1
FAM124B,-0.37449947,SIPA1L1
NFIL3,-0.322475672,SIPA1L1
VWF,-0.386318266,SIPA1L1
ADAM9,-0.545117378,SIPA1L1
ITGA2,-0.425195098,SIPA1L1
TMEM109,0.1818389,STXBP2
PNKP,0.323484689,STXBP2
NAP1L4,0.225059807,STXBP2
SF3B4,0.267335862,STXBP2
PAFAH1B3,0.14516145,STXBP2
CTPS1,0.268607885,STXBP2
PPP1R3C,-0.413971514,STXBP2
YKT6,0.14097333,STXBP2
POP5,0.174004301,STXBP2
CCNG2,-0.185089827,STXBP2
FARS2,0.21088393,STXBP2
FARSA,0.334886581,STXBP2
CNOT9,0.191939667,STXBP2
KPTN,0.284651756,STXBP2
MRM3,0.199157372,STXBP2
IFRD2,0.175310254,STXBP2
MUC5B,-0.358839959,STXBP2
ATP6V0E2,0.295237154,STXBP2
JMJD6,0.154647902,STXBP2
NME4,0.251852363,STXBP2
TRIP11,-0.277229011,SLITRK3
SCARF1,-0.434227616,SLITRK3
TRPM1,-0.685738087,SLITRK3
RPS4X,-0.372772008,SLITRK3
ZNF34,-0.472156376,SLITRK3
ATP6V1B1,-0.403972983,SLITRK3
NRAP,-0.804747164,SLITRK3
IKBKB,-0.37690267,SLITRK3
PRKAA2,-0.551034212,SLITRK3
ZNF7,-0.342891067,SLITRK3
RPS3A,-0.370249063,SLITRK3
AZIN1,-0.312841117,SLITRK3
KCNV2,-0.550241947,SLITRK3
MYH1,-0.343788743,SLITRK3
IFNA2,-0.677724183,SLITRK3
MMRN2,-0.602884293,SLITRK3
POU2F3,-0.48602888,SLITRK3
THBS1,-0.458440393,SLITRK3
ZNF471,-0.673941791,SLITRK3
RPS11,-0.336203873,SLITRK3
PRDM5,-0.892561734,BYSL
RALA,-0.223234206,BYSL
EEA1,-1.097722054,BYSL
ATXN7L1,-1.175977826,BYSL
CEPT1,-0.543299139,BYSL
CST2,-0.272425771,BYSL
RNASEL,-1.628366828,BYSL
ZNF614,-0.914307177,BYSL
NRG2,-0.817158818,BYSL
CDH11,-0.531939328,BYSL
CETN3,-0.630310714,BYSL
SLC6A6,-0.886539578,BYSL
CCDC85B,-0.564869881,BYSL
ABCG2,-0.377140611,BYSL
MICA,-0.576211452,BYSL
TCF4,-0.804690361,BYSL
SCAMP1,-0.53572762,BYSL
EPB41L2,-0.448569894,BYSL
CRIPT,-0.463823318,BYSL
PPIC,-1.307328224,BYSL
ZFP36,0.349414945,IP6K2
IRGQ,0.430233181,IP6K2
FUT1,0.408446312,IP6K2
UST,-0.922497869,IP6K2
MYH6,0.374834627,IP6K2
FCF1,0.444491923,IP6K2
ATP1B4,0.496269315,IP6K2
CDKN2A,-0.200597376,IP6K2
BCL2L2,0.35732466,IP6K2
ATXN2L,0.548989654,IP6K2
KLHL4,0.368158966,IP6K2
LHPP,0.422051787,IP6K2
PITPNA,-0.432901323,IP6K2
METTL7A,-0.818945408,IP6K2
NIN,0.31940639,IP6K2
CAND2,0.302718163,IP6K2
ARC,0.26891166,IP6K2
TPM3,0.403736681,IP6K2
TRDN,0.362628549,IP6K2
ARID5B,-0.493692487,IP6K2
ZNF550,-0.835237145,AXIN1
NUDT21,-0.555536091,AXIN1
RFC3,-0.342028856,AXIN1
DHFR,-0.708116531,AXIN1
TPTE,-0.502470374,AXIN1
RALA,-0.219939873,AXIN1
GABRA3,-0.9564749,AXIN1
ABCG2,-0.362768978,AXIN1
GLRA2,-0.812499642,AXIN1
SCML2,-0.654249966,AXIN1
CCDC85B,-0.528942347,AXIN1
DHRS11,-0.450204909,AXIN1
