Term,NES,FDR q-val,Perturbation
NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,-1.680041424,0.639717354,molsidomine
FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,-1.553426748,0.886833977,molsidomine
DNA_REPAIR,1.624105717,1,molsidomine
MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT,-1.453737784,1,molsidomine
SIGNALING_BY_NTRKS,-1.442075729,0.950437212,molsidomine
NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,-1.431720664,0.848899454,molsidomine
CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,-1.420308439,0.778384198,molsidomine
TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,-1.392023575,0.778470181,molsidomine
NEUTROPHIL_DEGRANULATION,-2.460151728,0.022529532,oxcarbazepine
GPCR_LIGAND_BINDING,2.160286187,0.045062544,oxcarbazepine
INNATE_IMMUNE_SYSTEM,-2.032847998,0.158511353,oxcarbazepine
MITF_M_DEPENDENT_GENE_EXPRESSION,-1.910747048,0.227977412,oxcarbazepine
ESTROGEN_DEPENDENT_GENE_EXPRESSION,-1.894151015,0.190294086,oxcarbazepine
SIGNALING_BY_NUCLEAR_RECEPTORS,-1.891557955,0.154166372,oxcarbazepine
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,1.882463389,0.326703442,oxcarbazepine
SENSORY_PERCEPTION,1.843852428,0.294201435,oxcarbazepine
MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT,-1.724861621,0.323459716,oxcarbazepine
CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,-1.634431892,0.450590649,oxcarbazepine
PEPTIDE_LIGAND_BINDING_RECEPTORS,-2.637283519,0,erythromycin
NONSENSE_MEDIATED_DECAY_NMD,2.661464159,0.001464651,erythromycin
CELLULAR_RESPONSE_TO_STARVATION,2.617797697,0.000732326,erythromycin
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,2.593937692,0.000488217,erythromycin
EUKARYOTIC_TRANSLATION_ELONGATION,2.500383788,0.001098488,erythromycin
EUKARYOTIC_TRANSLATION_INITIATION,2.397621614,0.002050512,erythromycin
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,2.386333311,0.00170876,erythromycin
INFLUENZA_INFECTION,2.377630319,0.001464651,erythromycin
GPCR_LIGAND_BINDING,-2.383858233,0.005272408,erythromycin
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2.338137493,0.002746221,erythromycin
EUKARYOTIC_TRANSLATION_ELONGATION,2.78359782,0,levetiracetam
EUKARYOTIC_TRANSLATION_INITIATION,2.598298485,0,levetiracetam
INFLUENZA_INFECTION,2.60335132,0,levetiracetam
SELENOAMINO_ACID_METABOLISM,2.639248476,0,levetiracetam
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,2.575589911,0,levetiracetam
NONSENSE_MEDIATED_DECAY_NMD,2.692724953,0,levetiracetam
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,2.711457268,0,levetiracetam
CELLULAR_RESPONSE_TO_STARVATION,2.761977157,0,levetiracetam
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,2.423576643,0.000200274,levetiracetam
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2.420274566,0.000180246,levetiracetam
SELENOAMINO_ACID_METABOLISM,2.675479152,0,omeprazole
EUKARYOTIC_TRANSLATION_ELONGATION,2.60856491,0,omeprazole
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2.575392269,0,omeprazole
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,2.573995206,0,omeprazole
EUKARYOTIC_TRANSLATION_INITIATION,2.552323801,0,omeprazole
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,2.522766655,0.000177718,omeprazole
NONSENSE_MEDIATED_DECAY_NMD,2.471456145,0.000456988,omeprazole
INFLUENZA_INFECTION,2.431734474,0.000426522,omeprazole
CELLULAR_RESPONSE_TO_STARVATION,2.436985398,0.000473914,omeprazole
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,2.437380744,0.000533153,omeprazole
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.488409036,0.001787949,nilotinib
MRNA_SPLICING,-2.144801283,0.071604061,nilotinib
GPCR_LIGAND_BINDING,2.082566028,0.03486501,nilotinib
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-2.029453728,0.134105911,nilotinib
CELL_CYCLE_MITOTIC,-1.974608086,0.154535319,nilotinib
SYNTHESIS_OF_DNA,-1.946025449,0.152613741,nilotinib
M_PHASE,-1.904509892,0.178646065,nilotinib
PEPTIDE_LIGAND_BINDING_RECEPTORS,1.804451002,0.152273675,nilotinib
DNA_REPLICATION,-1.87092756,0.200653188,nilotinib
DNA_REPLICATION_PRE_INITIATION,-1.866102844,0.179616967,nilotinib
EUKARYOTIC_TRANSLATION_ELONGATION,-3.548292768,0,estradiol
SARS_COV_INFECTIONS,-2.488096455,0,estradiol
SARS_COV_2_INFECTION,-2.500813093,0,estradiol
INFECTIOUS_DISEASE,-2.521746493,0,estradiol
CELLULAR_RESPONSES_TO_STIMULI,-2.575990698,0,estradiol
VIRAL_INFECTION_PATHWAYS,-2.576529258,0,estradiol
NERVOUS_SYSTEM_DEVELOPMENT,-2.716633297,0,estradiol
SARS_COV_2_HOST_INTERACTIONS,-2.945537226,0,estradiol
RRNA_PROCESSING,-2.948181856,0,estradiol
SARS_COV_1_INFECTION,-2.954282472,0,estradiol
EUKARYOTIC_TRANSLATION_INITIATION,3.719805603,0,BRD-K89997465
EUKARYOTIC_TRANSLATION_ELONGATION,3.659885649,0,BRD-K89997465
SELENOAMINO_ACID_METABOLISM,3.484121593,0,BRD-K89997465
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,3.449040816,0,BRD-K89997465
TRANSLATION,3.34306743,0,BRD-K89997465
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,3.207864028,0,BRD-K89997465
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,3.154053335,0,BRD-K89997465
RESPIRATORY_ELECTRON_TRANSPORT,3.144235638,0,BRD-K89997465
CELLULAR_RESPONSE_TO_STARVATION,2.982896499,0,BRD-K89997465
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,2.826773296,0,BRD-K89997465
GPCR_LIGAND_BINDING,3.187568647,0,SNS-314
SIGNALING_BY_GPCR,2.985539664,0,SNS-314
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.898409102,0,SNS-314
EXTRACELLULAR_MATRIX_ORGANIZATION,2.512937505,0.000143474,SNS-314
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-2.53453456,0.00513098,SNS-314
G_ALPHA_Q_SIGNALLING_EVENTS,2.425386165,0.000573897,SNS-314
KERATINIZATION,2.311355141,0.001912989,SNS-314
METABOLISM_OF_RNA,-2.300989254,0.014751568,SNS-314
PEPTIDE_LIGAND_BINDING_RECEPTORS,2.271874699,0.002049631,SNS-314
G_ALPHA_I_SIGNALLING_EVENTS,2.254019001,0.002080376,SNS-314
CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,-2.510140532,0.00295403,benazepril
S_PHASE,-2.507713473,0.001477015,benazepril
SIGNALING_BY_INSULIN_RECEPTOR,-2.440409129,0.002461692,benazepril
METABOLISM_OF_RNA,-2.379416364,0.002215523,benazepril
MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,-2.294685603,0.007385075,benazepril
SIGNALING_BY_NOTCH,-2.26157901,0.008123583,benazepril
DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,-2.247932538,0.008440086,benazepril
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-2.215220456,0.010339105,benazepril
CELL_CYCLE_MITOTIC,-2.196630082,0.010831444,benazepril
GASTRULATION,-2.178226725,0.011963822,benazepril
MUSCLE_CONTRACTION,3.178273683,0,meclofenamic-acid
EXTRACELLULAR_MATRIX_ORGANIZATION,2.623279124,0.00048695,meclofenamic-acid
CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,-2.076378516,0.122699172,meclofenamic-acid
TCR_SIGNALING,-2.065489435,0.065218479,meclofenamic-acid
ORGANELLE_BIOGENESIS_AND_MAINTENANCE,-2.064903078,0.043847452,meclofenamic-acid
DEVELOPMENTAL_CELL_LINEAGES,1.98193489,0.027269186,meclofenamic-acid
DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,1.950806323,0.024590962,meclofenamic-acid
APOPTOSIS,-2.009012418,0.056927994,meclofenamic-acid
MRNA_SPLICING,-1.992939557,0.05350126,meclofenamic-acid
CILIUM_ASSEMBLY,-1.951559393,0.063744615,meclofenamic-acid
TRANSLATION,3.445422479,0,BRD-K92073408
RRNA_PROCESSING,2.541892074,0.00443186,BRD-K92073408
RESPIRATORY_ELECTRON_TRANSPORT,2.406178642,0.006894005,BRD-K92073408
MITOCHONDRIAL_TRANSLATION,2.278336343,0.009971685,BRD-K92073408
CILIUM_ASSEMBLY,-2.15402213,0.042411035,BRD-K92073408
SIGNALING_BY_ALK_IN_CANCER,-2.036058856,0.071250538,BRD-K92073408
AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,1.995269642,0.056432353,BRD-K92073408
MITOCHONDRIAL_PROTEIN_DEGRADATION,1.921287728,0.072140835,BRD-K92073408
DISEASES_OF_METABOLISM,1.896938282,0.07259809,BRD-K92073408
HATS_ACETYLATE_HISTONES,-1.901613306,0.168795918,BRD-K92073408
INFLUENZA_INFECTION,-2.325343727,0.032086748,nicotinamide
PROGRAMMED_CELL_DEATH,-2.27548591,0.024065061,nicotinamide
SELENOAMINO_ACID_METABOLISM,-2.270618724,0.016489023,nicotinamide
CYCLIN_D_ASSOCIATED_EVENTS_IN_G1,-2.268882412,0.012366767,nicotinamide
NONSENSE_MEDIATED_DECAY_NMD,-2.263376159,0.009893414,nicotinamide
VIRAL_INFECTION_PATHWAYS,-2.25587227,0.008690161,nicotinamide
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-2.232643096,0.008021687,nicotinamide
METABOLISM_OF_RNA,-2.203958133,0.008690161,nicotinamide
EUKARYOTIC_TRANSLATION_ELONGATION,-2.188036291,0.008615886,nicotinamide
RHO_GTPASE_CYCLE,-2.174982803,0.008823856,nicotinamide
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-2.33238236,0.026223362,pentamidine
SIGNALING_BY_ROBO_RECEPTORS,-2.137753772,0.071079113,pentamidine
NEURONAL_SYSTEM,2.099618638,0.06236869,pentamidine
NEUTROPHIL_DEGRANULATION,-2.032884558,0.127436338,pentamidine
METABOLISM_OF_RNA,-2.017989897,0.105928581,pentamidine
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-1.966118916,0.124491961,pentamidine
TRANSLATION,-1.94536247,0.120305424,pentamidine
SYNTHESIS_OF_DNA,-1.937384609,0.108245307,pentamidine
PROTEIN_LOCALIZATION,-1.933793773,0.096784909,pentamidine
DNA_REPLICATION_PRE_INITIATION,-1.927798325,0.090324914,pentamidine
GLYCOSAMINOGLYCAN_METABOLISM,1.982123216,0.17484528,tolazamide
DISEASES_OF_GLYCOSYLATION,1.972163819,0.091857122,tolazamide
METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES,1.837780784,0.133034453,tolazamide
RRNA_PROCESSING,1.760611184,0.167876809,tolazamide
PI_METABOLISM,-1.865960921,0.822373226,tolazamide
DISEASES_OF_METABOLISM,1.672682797,0.228565859,tolazamide
TRANSLATION,1.639274638,0.227847896,tolazamide
EXTRACELLULAR_MATRIX_ORGANIZATION,1.63399487,0.201814169,tolazamide
RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,1.594735577,0.215705862,tolazamide
SIGNALING_BY_ALK_IN_CANCER,-1.786017357,0.781395866,tolazamide
EUKARYOTIC_TRANSLATION_ELONGATION,-2.967037369,0,levothyroxine
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-2.959946158,0,levothyroxine
EUKARYOTIC_TRANSLATION_INITIATION,-2.932196464,0,levothyroxine
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-2.898176277,0,levothyroxine
NONSENSE_MEDIATED_DECAY_NMD,-2.841241329,0,levothyroxine
INFLUENZA_INFECTION,-2.825354395,0,levothyroxine
SELENOAMINO_ACID_METABOLISM,-2.754422463,0,levothyroxine
SIGNALING_BY_ROBO_RECEPTORS,-2.74028669,0,levothyroxine
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-2.71692463,0,levothyroxine
TRANSLATION,-2.607523387,0,levothyroxine
EUKARYOTIC_TRANSLATION_ELONGATION,-3.561529641,0,valproic-acid
VIRAL_INFECTION_PATHWAYS,-2.406125453,0,valproic-acid
METABOLISM_OF_RNA,-2.421355267,0,valproic-acid
SARS_COV_INFECTIONS,-2.467672975,0,valproic-acid
SARS_COV_2_INFECTION,-2.639617418,0,valproic-acid
SARS_COV_2_HOST_INTERACTIONS,-2.861620546,0,valproic-acid
SARS_COV_1_INFECTION,-2.909275037,0,valproic-acid
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-3.017567635,0,valproic-acid
SARS_COV_1_HOST_INTERACTIONS,-3.108910375,0,valproic-acid
RRNA_PROCESSING,-3.135578197,0,valproic-acid
L1CAM_INTERACTIONS,1.899453201,0.685319528,PD-0325901
HOMOLOGY_DIRECTED_REPAIR,-1.695962352,0.646236847,PD-0325901
MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,-1.6440064,0.428491579,PD-0325901
PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,1.727877471,1,PD-0325901
NEDDYLATION,-1.438663503,0.78777127,PD-0325901
FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,1.681826075,1,PD-0325901
CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,-1.400483076,0.702811733,PD-0325901
RAC2_GTPASE_CYCLE,1.629993857,1,PD-0325901
PROTEIN_LOCALIZATION,-1.329585039,0.788237867,PD-0325901
EUKARYOTIC_TRANSLATION_ELONGATION,1.579967811,1,PD-0325901
ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,-2.803419801,0,geldanamycin
DNA_REPLICATION,-2.781046793,0,geldanamycin
DNA_STRAND_ELONGATION,-2.765925059,0,geldanamycin
SYNTHESIS_OF_DNA,-2.763596726,0,geldanamycin
S_PHASE,-2.649499228,0,geldanamycin
CELL_CYCLE_MITOTIC,-2.567661025,0.000181751,geldanamycin
CELL_CYCLE,-2.554658977,0.000155786,geldanamycin
DNA_REPLICATION_PRE_INITIATION,-2.500567912,0.000272626,geldanamycin
CHROMOSOME_MAINTENANCE,-2.388595889,0.001211673,geldanamycin
MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,-2.349823463,0.001308606,geldanamycin
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,3.170866274,0,erlotinib
SELENOAMINO_ACID_METABOLISM,2.980374582,0,erlotinib
EUKARYOTIC_TRANSLATION_ELONGATION,2.926949648,0,erlotinib
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,2.888153946,0,erlotinib
CELLULAR_RESPONSE_TO_STARVATION,2.658513693,0,erlotinib
EUKARYOTIC_TRANSLATION_INITIATION,2.538127712,0.000112588,erlotinib
NONSENSE_MEDIATED_DECAY_NMD,2.276411148,0.003088141,erlotinib
INFLUENZA_INFECTION,2.210344052,0.005404246,erlotinib
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,2.114179094,0.010508256,erlotinib
DISEASES_OF_GLYCOSYLATION,-2.125361462,0.149868536,erlotinib
NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2,2.121838961,0.134504802,PD-168393
INFLUENZA_INFECTION,2.094695515,0.075658951,PD-168393
AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,2.074527813,0.059779912,PD-168393
CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,2.038179825,0.056744213,PD-168393
SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,1.877826346,0.119373011,PD-168393
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-1.940049521,0.271564734,PD-168393
KEAP1_NFE2L2_PATHWAY,1.78334898,0.184477072,PD-168393
RESPIRATORY_ELECTRON_TRANSPORT,1.774500677,0.166529754,PD-168393
GPCR_LIGAND_BINDING,-1.887527192,0.218721597,PD-168393
NONSENSE_MEDIATED_DECAY_NMD,1.716497294,0.198604746,PD-168393
COLLAGEN_FORMATION,2.262739195,0.005986465,glibenclamide
EXTRACELLULAR_MATRIX_ORGANIZATION,2.196024373,0.006319047,glibenclamide
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,1.99525356,0.025276187,glibenclamide
DISEASES_OF_GLYCOSYLATION,1.93442388,0.027105385,glibenclamide
CARDIAC_CONDUCTION,1.674614927,0.10482966,glibenclamide
INTEGRIN_CELL_SURFACE_INTERACTIONS,1.668020838,0.089907841,glibenclamide
CYCLIN_D_ASSOCIATED_EVENTS_IN_G1,-1.814033053,1,glibenclamide
RRNA_PROCESSING,1.559359885,0.132272378,glibenclamide
INTERFERON_ALPHA_BETA_SIGNALING,1.551476155,0.119563017,glibenclamide
SARS_COV_1_INFECTION,-1.794045312,0.858081129,glibenclamide
REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,2.574698413,0.007336152,bortezomib
CELLULAR_RESPONSE_TO_HEAT_STRESS,2.255160129,0.031178646,bortezomib
METABOLISM_OF_NUCLEOTIDES,-2.116152279,0.089653191,bortezomib
MITOTIC_PROMETAPHASE,-2.102668315,0.051618504,bortezomib
MITOTIC_SPINDLE_CHECKPOINT,-2.077118945,0.046184977,bortezomib
MRNA_SPLICING,2.080406957,0.067655623,bortezomib
SIGNALING_BY_ALK_IN_CANCER,2.038130515,0.065414021,bortezomib
KEAP1_NFE2L2_PATHWAY,2.037513397,0.052575755,bortezomib
FOXO_MEDIATED_TRANSCRIPTION,2.037197391,0.043813129,bortezomib
NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,2.02234652,0.040698176,bortezomib
EXTRACELLULAR_MATRIX_ORGANIZATION,-2.20599954,0.042473197,aclidinium
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-2.093559492,0.073866429,aclidinium
REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,1.834586196,0.770839932,aclidinium
REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,1.755229239,0.627400731,aclidinium
GPCR_LIGAND_BINDING,-1.824838383,0.399802049,aclidinium
REGULATION_OF_TP53_ACTIVITY,1.720552116,0.508839874,aclidinium
RNA_POLYMERASE_II_TRANSCRIPTION,1.667984572,0.524194477,aclidinium
SIGNALING_BY_ALK_IN_CANCER,1.640654035,0.484194765,aclidinium
PEROXISOMAL_PROTEIN_IMPORT,1.635711384,0.414768637,aclidinium
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-1.736291133,0.555383215,aclidinium
TRANSCRIPTIONAL_REGULATION_BY_TP53,1.981755142,0.157014781,ofloxacin
TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,1.963369781,0.088320814,ofloxacin
MITOCHONDRIAL_PROTEIN_DEGRADATION,1.958273792,0.061061304,ofloxacin
RESPIRATORY_ELECTRON_TRANSPORT,1.876772816,0.080960746,ofloxacin
TOLL_LIKE_RECEPTOR_CASCADES,1.849041047,0.073273564,ofloxacin
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,-1.964518816,0.158522758,ofloxacin
MYD88_INDEPENDENT_TLR4_CASCADE,1.781004456,0.098679428,ofloxacin
MITF_M_DEPENDENT_GENE_EXPRESSION,1.772795182,0.091591955,ofloxacin
EUKARYOTIC_TRANSLATION_ELONGATION,-1.903686897,0.141508535,ofloxacin
TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,1.654962545,0.15537921,ofloxacin
GPCR_LIGAND_BINDING,-2.623006247,0,lapatinib
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.557539045,0,lapatinib
SIGNALING_BY_GPCR,-2.507002397,0,lapatinib
PEPTIDE_LIGAND_BINDING_RECEPTORS,-2.487628254,0,lapatinib
EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,2.995365148,0.00372978,lapatinib
EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,2.879558256,0.00186489,lapatinib
CHROMATIN_ORGANIZATION,2.672433966,0.00372978,lapatinib
SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,2.52252864,0.00372978,lapatinib
MITF_M_DEPENDENT_GENE_EXPRESSION,2.456902894,0.002983824,lapatinib
G_ALPHA_I_SIGNALLING_EVENTS,-2.293594576,0.000541727,lapatinib
GPCR_LIGAND_BINDING,-2.054216295,0.049095219,latanoprost
NEDDYLATION,1.762036426,0.378461538,latanoprost
SIGNALING_BY_GPCR,-1.959113075,0.066321612,latanoprost
CELL_CYCLE_CHECKPOINTS,1.674274463,0.28,latanoprost
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-1.896657374,0.085270644,latanoprost
CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,1.582585601,0.302564103,latanoprost
G_ALPHA_S_SIGNALLING_EVENTS,-1.814638597,0.133073884,latanoprost
CELL_CYCLE_MITOTIC,1.446654471,0.456923077,latanoprost
G_ALPHA_I_SIGNALLING_EVENTS,-1.792235603,0.129714737,latanoprost
ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,1.419532353,0.409230769,latanoprost
EUKARYOTIC_TRANSLATION_ELONGATION,-3.114674873,0,disopyramide
NERVOUS_SYSTEM_DEVELOPMENT,-2.489028766,0,disopyramide
SARS_COV_1_INFECTION,-2.526918225,0,disopyramide
SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,-2.701079438,0,disopyramide
NONSENSE_MEDIATED_DECAY_NMD,-2.773090152,0,disopyramide
SARS_COV_1_HOST_INTERACTIONS,-2.78017767,0,disopyramide
INFLUENZA_INFECTION,-2.795898207,0,disopyramide
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,-2.80052778,0,disopyramide
CELLULAR_RESPONSE_TO_STARVATION,-2.813944655,0,disopyramide
RRNA_PROCESSING,-2.795920166,0,disopyramide
PEROXISOMAL_PROTEIN_IMPORT,2.814282504,0.001293898,fenoterol
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-2.204999794,0.053915765,fenoterol
REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,2.131000384,0.052079392,fenoterol
GASTRULATION,-1.99980218,0.166435622,fenoterol
INTERLEUKIN_1_SIGNALING,-1.944604159,0.183626155,fenoterol
NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,1.935174311,0.128527194,fenoterol
PROTEIN_LOCALIZATION,1.931778726,0.098983192,fenoterol
CELL_CYCLE_MITOTIC,-1.898673457,0.205700364,fenoterol
ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,-1.871678184,0.206051988,fenoterol
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-1.846405812,0.207458486,fenoterol
SELENOAMINO_ACID_METABOLISM,3.679314697,0,dantrolene
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,3.633526771,0,dantrolene
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,3.619037526,0,dantrolene
EUKARYOTIC_TRANSLATION_ELONGATION,3.608176721,0,dantrolene
CELLULAR_RESPONSE_TO_STARVATION,3.496549605,0,dantrolene
NONSENSE_MEDIATED_DECAY_NMD,3.478908743,0,dantrolene
EUKARYOTIC_TRANSLATION_INITIATION,3.420405343,0,dantrolene
TRANSLATION,3.314212077,0,dantrolene
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,3.22292101,0,dantrolene
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,3.141753184,0,dantrolene
GPCR_LIGAND_BINDING,-2.333013414,0.005307759,resorcinol
EXTRACELLULAR_MATRIX_ORGANIZATION,-2.314068727,0.003412131,resorcinol
INTEGRIN_CELL_SURFACE_INTERACTIONS,-2.296853388,0.002527504,resorcinol
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.163012646,0.006824261,resorcinol
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-2.131085851,0.008189113,resorcinol
DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,-2.09961537,0.010741893,resorcinol
SIGNALING_BY_ALK_IN_CANCER,2.034417368,0.246503748,resorcinol
PEROXISOMAL_PROTEIN_IMPORT,1.960495563,0.211621142,resorcinol
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,1.959846157,0.141597541,resorcinol
DEVELOPMENTAL_CELL_LINEAGES,-1.928443366,0.051127798,resorcinol
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,5.363067175,0,levallorphan
SARS_COV_INFECTIONS,2.76572238,0,levallorphan
GPCR_LIGAND_BINDING,-2.776390995,0,levallorphan
SARS_COV_2_INFECTION,3.091519975,0,levallorphan
SARS_COV_2_HOST_INTERACTIONS,3.141208544,0,levallorphan
CELLULAR_RESPONSES_TO_STIMULI,3.167513062,0,levallorphan
INFECTIOUS_DISEASE,3.202026476,0,levallorphan
VIRAL_INFECTION_PATHWAYS,3.528896526,0,levallorphan
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,3.651799466,0,levallorphan
MRNA_SPLICING,3.749406307,0,levallorphan
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-2.148308766,0.050159441,lisinopril
MUSCLE_CONTRACTION,2.172968644,0.069269463,lisinopril
NEUTROPHIL_DEGRANULATION,2.042046347,0.104511822,lisinopril
INFLUENZA_INFECTION,1.97666797,0.106537245,lisinopril
NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,1.961364545,0.085979202,lisinopril
CELLULAR_RESPONSE_TO_STARVATION,1.948799167,0.072915225,lisinopril
EXTRACELLULAR_MATRIX_ORGANIZATION,-1.925708737,0.244869271,lisinopril
PLATELET_HOMEOSTASIS,1.753786604,0.202137206,lisinopril
CELL_CYCLE_MITOTIC,-1.777159004,0.541417966,lisinopril
