,names,pvals,logfoldchanges,condition,cellline
11671182,GTF3C5,0.0001833331207816,0.7757517099380493,flurbiprofen,HT29
11671183,RRP7A,0.0001855998085697,0.4889339208602905,flurbiprofen,HT29
11671184,RAB15,0.000192558955917,0.5524138808250427,flurbiprofen,HT29
11671185,VDAC3,0.0001949326542747,0.53050696849823,flurbiprofen,HT29
11671186,JAK3,0.0001973338282326,0.5599257946014404,flurbiprofen,HT29
11671187,TEDC2,0.0002009877516939,0.5947986245155334,flurbiprofen,HT29
11671188,TCTN3,0.0002022197852327,-0.8633062243461609,flurbiprofen,HT29
11671189,KIF22,0.0002022197852327,0.463236540555954,flurbiprofen,HT29
11671190,RNF126,0.0002034589109285,0.7036217451095581,flurbiprofen,HT29
11671191,HOXB2,0.0002047051666339,0.4416099488735199,flurbiprofen,HT29
11671192,RUVBL1,0.0002072192204028,0.2805893421173095,flurbiprofen,HT29
11671193,FLII,0.0002084870950931,0.5590991973876953,flurbiprofen,HT29
11671194,MBD3,0.0002110447330463,0.5403264760971069,flurbiprofen,HT29
11671195,NELL2,0.0002110447330463,0.3723171055316925,flurbiprofen,HT29
11671196,GRM4,0.0002136318152279,0.6665682792663574,flurbiprofen,HT29
11671197,NDUFS6,0.0002195620369317,0.3848818242549896,flurbiprofen,HT29
11671198,ABO,0.0002229230370149,0.5542916655540466,flurbiprofen,HT29
11673179,PSMB4,5.88607043859675e-11,0.3167726099491119,cyclophosphamide,HT29
11673180,PDS5A,1.169191538411596e-10,0.1355202198028564,cyclophosphamide,HT29
11673181,DFFB,7.654573160294085e-10,0.2036054283380508,cyclophosphamide,HT29
11673182,XBP1,5.473326876432656e-09,0.1411349028348922,cyclophosphamide,HT29
11673183,RHEB,7.203935344841391e-09,0.0699721947312355,cyclophosphamide,HT29
11673184,SOX2,1.3111745648103236e-08,0.3806397914886474,cyclophosphamide,HT29
11673185,SPDEF,1.7735014436392467e-08,0.1599924266338348,cyclophosphamide,HT29
11673186,NRGN,1.9464601512189293e-08,-0.2195858657360077,cyclophosphamide,HT29
11673187,SLC35B1,3.307575743029964e-08,0.0800837352871894,cyclophosphamide,HT29
11673188,NFKBIA,4.98993688421496e-08,0.2096142470836639,cyclophosphamide,HT29
11673189,ELOVL6,5.3944032281972166e-08,0.1002216413617134,cyclophosphamide,HT29
11673190,FADD,7.783489476121745e-08,0.1964635550975799,cyclophosphamide,HT29
11673191,SOX4,8.072299153308554e-08,0.2635292410850525,cyclophosphamide,HT29
11673192,CSNK1A1,1.0467955469929561e-07,0.1766655296087265,cyclophosphamide,HT29
11673193,CAT,1.645124329799575e-07,-0.127377912402153,cyclophosphamide,HT29
11673194,PPP2R5A,2.205459809734365e-07,0.084374688565731,cyclophosphamide,HT29
11673195,RPN1,3.611076743032536e-07,0.0788738280534744,cyclophosphamide,HT29
11673196,GADD45A,3.618033889830211e-07,-0.1163285747170448,cyclophosphamide,HT29
11673197,MAX,3.922205432521588e-07,0.2120069414377212,cyclophosphamide,HT29
11673198,P4HA1,4.138540584646474e-07,-0.2693933546543121,cyclophosphamide,HT29
11675179,CDK12,6.527468417206218e-16,-0.4631233811378479,tolazamide,HT29
11675180,BCCIP,9.338786748048145e-16,-0.4064564108848572,tolazamide,HT29
11675181,QKI,1.2420404101769477e-15,-2.163222312927246,tolazamide,HT29
11675182,GCLM,1.365528278526636e-15,-0.4905419647693634,tolazamide,HT29
11675183,PLP1,1.6853235132392377e-15,-1.14851176738739,tolazamide,HT29
11675184,PAK1,2.0018050019647013e-15,-0.6682734489440918,tolazamide,HT29
11675185,SUMO3,2.8737668902993454e-15,-0.5281669497489929,tolazamide,HT29
11675186,NFYA,3.750913592400213e-15,-0.4637986123561859,tolazamide,HT29
11675187,FZD7,3.985245567571808e-15,-0.7191722989082336,tolazamide,HT29
11675188,GK,4.050759855362552e-15,-0.4358850121498108,tolazamide,HT29
11675189,NRAS,4.060205184092141e-15,-0.3932399749755859,tolazamide,HT29
11675190,OSTF1,6.953869008666023e-15,-0.4053068459033966,tolazamide,HT29
11675191,ERO1A,7.697034014248618e-15,-0.5143872499465942,tolazamide,HT29
11675192,AVIL,9.689047618821781e-15,-0.4721079766750335,tolazamide,HT29
11675193,MKLN1,1.0817608663156097e-14,-0.4770106673240661,tolazamide,HT29
11675194,GABPA,1.3141951785553048e-14,-0.5916509628295898,tolazamide,HT29
11675195,PIK3R4,1.4498433128330756e-14,-0.7002889513969421,tolazamide,HT29
11675196,SSR3,1.5596429786224734e-14,-0.5107243061065674,tolazamide,HT29
11675197,SLC39A9,1.7557585180498663e-14,-0.678774893283844,tolazamide,HT29
11675198,CEP97,1.8797350323024928e-14,-0.7243625521659851,tolazamide,HT29
11677179,GIMAP5,5.287004070042389e-10,-0.3806219100952148,imipramine,HT29
11677180,GPD2,1.124668447650116e-09,-0.5542945265769958,imipramine,HT29
11677181,SLC9A3R1,1.4687211874061103e-09,-0.3029915988445282,imipramine,HT29
11677182,SLC39A9,2.1790728929915622e-09,-0.967460870742798,imipramine,HT29
11677183,NFYA,2.2172894749738e-09,-0.5279826521873474,imipramine,HT29
11677184,EEA1,2.503696912915117e-09,-0.5591657757759094,imipramine,HT29
11677185,SLC6A6,3.020531600656707e-09,-0.3739794492721557,imipramine,HT29
11677186,CHUK,3.065495446371623e-09,-0.3705132603645324,imipramine,HT29
11677187,GLUL,3.6406989722973356e-09,-0.8770046830177307,imipramine,HT29
11677188,DCAF17,3.694625885275524e-09,-0.590312123298645,imipramine,HT29
11677189,APOA2,3.767739363182312e-09,-1.172650933265686,imipramine,HT29
11677190,FAM124B,3.9374314481688415e-09,-0.4947426617145538,imipramine,HT29
11677191,TXNDC9,4.114553511620901e-09,0.1254400759935379,imipramine,HT29
11677192,SENP2,4.4055924701601954e-09,-0.8349093794822693,imipramine,HT29
11677193,RNF139,4.536369130743714e-09,0.3137578070163727,imipramine,HT29
11677194,B4GALT1,4.625644182299857e-09,-0.5477403998374939,imipramine,HT29
11677195,ABITRAM,5.6725053002238384e-09,-0.3439467251300812,imipramine,HT29
11677196,TDRD1,6.589595341166309e-09,-0.5053962469100952,imipramine,HT29
11677197,KPNA4,6.621460516749628e-09,-0.5972064137458801,imipramine,HT29
11677198,DDX49,7.577094706393747e-09,0.2625181972980499,imipramine,HT29
11679179,DDIT4,3.79659098614628e-09,0.5396996140480042,calcipotriol,HT29
11679180,CDKN1A,6.23469718434904e-08,0.4968695938587188,calcipotriol,HT29
11679181,MAPK13,8.683258640429785e-08,0.2535746693611145,calcipotriol,HT29
11679182,CSNK2B,1.0040309003852245e-07,0.2996009290218353,calcipotriol,HT29
11679183,IER5,1.926757714377181e-07,0.391547679901123,calcipotriol,HT29
11679184,ZNF706,2.501566942294629e-07,0.3078739047050476,calcipotriol,HT29
11679185,MSLN,2.5687742602060724e-07,0.3041846454143524,calcipotriol,HT29
11679186,MMADHC,3.240408455676982e-07,0.2377833425998687,calcipotriol,HT29
11679187,ELF4,6.482497608079435e-07,0.3329490125179291,calcipotriol,HT29
11679188,SLC7A5,7.973314917077554e-07,0.3077954947948456,calcipotriol,HT29
11679189,LY6G6C,1.042928618477405e-06,0.4644020795822143,calcipotriol,HT29
11679190,MAPK7,1.466124966217721e-06,0.4559074938297272,calcipotriol,HT29
11679191,CCDC170,1.5485270682601198e-06,-0.3782755136489868,calcipotriol,HT29
11679192,APOBEC3A,1.5639800401916717e-06,-0.395149290561676,calcipotriol,HT29
11679193,SLC7A2,1.9154501369521155e-06,0.1864631325006485,calcipotriol,HT29
11679194,MTMR4,2.041929261006359e-06,-0.3166591823101043,calcipotriol,HT29
11679195,FCN2,2.2523044033326248e-06,0.3564859628677368,calcipotriol,HT29
11679196,NIPSNAP1,2.723924193987616e-06,-0.2235953211784362,calcipotriol,HT29
11679197,ZNF804A,2.915288167032806e-06,0.3264089226722717,calcipotriol,HT29
11679198,BSDC1,2.943657200558628e-06,0.2412523627281189,calcipotriol,HT29
11681179,DNAJC6,3.408496244375745e-11,-0.218867152929306,meclizine,HT29
11681180,TOP2A,6.07803747113952e-10,0.0703193619847297,meclizine,HT29
11681181,GLYR1,1.8320580163340675e-09,0.1416163593530655,meclizine,HT29
11681182,ARL4D,3.997126948058625e-09,-0.313227504491806,meclizine,HT29
11681183,LRRC47,4.884696650931559e-09,0.1733270436525344,meclizine,HT29
11681184,TIMELESS,5.0600841498365274e-09,0.0842111930251121,meclizine,HT29
11681185,TRPM4,6.3113436564713555e-09,-0.2272585481405258,meclizine,HT29
11681186,BLMH,6.525466762934315e-09,0.2039091885089874,meclizine,HT29
11681187,HSD17B10,7.11578882643972e-09,0.102116622030735,meclizine,HT29
11681188,GSTZ1,9.079549339580754e-09,-0.2550798654556274,meclizine,HT29
11681189,PLPPR1,9.493511618637458e-09,-0.2356609851121902,meclizine,HT29
11681190,TMEM109,1.2803145832754235e-08,0.080794908106327,meclizine,HT29
11681191,DHDDS,1.6591909269747493e-08,0.1018234938383102,meclizine,HT29
11681192,MXD4,1.9925001048005127e-08,-0.3087265789508819,meclizine,HT29
11681193,CCDC86,1.9925001048005127e-08,0.0715354233980178,meclizine,HT29
11681194,WNT5B,2.0380686463677384e-08,-0.2396965026855468,meclizine,HT29
11681195,SH3D21,2.044660475155445e-08,-0.2417210191488266,meclizine,HT29
11681196,MOK,2.274186792321049e-08,-0.4076001644134521,meclizine,HT29
11681197,CD207,2.322256332075233e-08,0.1777137219905853,meclizine,HT29
11681198,NUSAP1,3.153062148764193e-08,0.0788381099700927,meclizine,HT29
11683179,RRAGA,0.000132377162775,-0.5030450224876404,coumarin,HT29
11683180,IQCG,0.0001377752111448,-0.9733332395553588,coumarin,HT29
11683181,HDAC4,0.0001393551891078,-0.4568971395492553,coumarin,HT29
11683182,MTERF3,0.0001475143586285,0.3236187398433685,coumarin,HT29
11683183,SORBS2,0.0001483545620091,-0.4585112035274505,coumarin,HT29
11683184,TOR1AIP1,0.000185386122208,-0.6887032389640808,coumarin,HT29
11683185,MORC2,0.0002259250818043,0.3277063965797424,coumarin,HT29
11683186,EXOSC10,0.0002259250818043,0.282202661037445,coumarin,HT29
11683187,PAEP,0.0002322621741672,0.3549051880836487,coumarin,HT29
11683188,GDE1,0.000244091295531,-0.3374856412410736,coumarin,HT29
11683189,BANP,0.0002621788611457,0.292394757270813,coumarin,HT29
11683190,CASC3,0.0002621788611457,-0.2881481051445007,coumarin,HT29
11683191,ATP6V0E2,0.0002636210366852,-0.4462862312793731,coumarin,HT29
11683192,SLC7A2,0.0002665277275158,0.2030341178178787,coumarin,HT29
11683193,FAM8A1,0.000272431465702,-0.4061058461666107,coumarin,HT29
11683194,THOC2,0.0002739264341365,-0.5112242698669434,coumarin,HT29
11683195,TRAM2,0.0002754290886128,-0.4728745818138122,coumarin,HT29
11683196,PRUNE1,0.0002799835342406,-0.4039692282676697,coumarin,HT29
11683197,NUPR1,0.0002846084782777,-0.201423168182373,coumarin,HT29
11683198,AMACR,0.0002924761232216,-0.6751446723937988,coumarin,HT29
11685179,CFAP410,0.0001878928208336,-0.842581033706665,flufenamic-acid,HT29
11685180,DDX60,0.0001949326542747,-0.6964408755302429,flufenamic-acid,HT29
11685181,PTCH2,0.0002034589109285,-0.6638595461845398,flufenamic-acid,HT29
11685182,TSC22D3,0.0002072192204028,-0.8099629878997803,flufenamic-acid,HT29
11685183,CRBN,0.0002202304072819,-0.5696841478347778,flufenamic-acid,HT29
11685184,BCKDHB,0.0002242809119626,-0.5516110062599182,flufenamic-acid,HT29
11685185,VPS33B,0.0002340056639604,-0.7274578213691711,flufenamic-acid,HT29
11685186,CRYBB3,0.0002397389105178,-0.6422441601753235,flufenamic-acid,HT29
11685187,PACRG,0.0002426547066574,-0.4986816942691803,flufenamic-acid,HT29
11685188,ALDH6A1,0.0002441250493181,-0.63689786195755,flufenamic-acid,HT29
11685189,KRT38,0.0002441250493181,-0.6328973174095154,flufenamic-acid,HT29
11685190,TTC26,0.0002546538515138,-0.9950176477432252,flufenamic-acid,HT29
11685191,MXI1,0.0002577394058381,-0.3200434446334839,flufenamic-acid,HT29
11685192,PPIC,0.0002640159731358,-0.6449510455131531,flufenamic-acid,HT29
11685193,LIM2,0.000275346060276,-0.5606204271316528,flufenamic-acid,HT29
11685194,CD5,0.0002940751259247,-0.6801732778549194,flufenamic-acid,HT29
11685195,RABGGTA,0.0003011767268785,-0.4767707288265228,flufenamic-acid,HT29
11685196,MASP2,0.0003011767268785,-0.6085165143013,flufenamic-acid,HT29
11685197,XYLB,0.0003029770543859,-0.7839565277099609,flufenamic-acid,HT29
11685198,PECR,0.0003084386899944,-0.9118672609329224,flufenamic-acid,HT29
11687179,ASS1,5.7183583967856276e-11,0.1805005073547363,fostamatinib,HT29
11687180,MVP,6.108537891602074e-11,0.2090820223093032,fostamatinib,HT29
11687181,MTHFD2,7.296734421899329e-11,-0.0918397232890129,fostamatinib,HT29
11687182,EDN1,7.946705927975636e-11,0.288096010684967,fostamatinib,HT29
11687183,TRHDE,9.019254547774592e-11,0.2860236465930938,fostamatinib,HT29
11687184,FAM216A,3.3426075897964435e-10,-0.2725705802440643,fostamatinib,HT29
11687185,SACS,4.903633452068676e-10,-0.2220477014780044,fostamatinib,HT29
11687186,SDHA,6.54185632947613e-10,0.2927436828613281,fostamatinib,HT29
11687187,DCAF10,7.788819523282387e-10,0.3184256851673126,fostamatinib,HT29
11687188,CEP170,7.853652737762114e-10,-0.2393902391195297,fostamatinib,HT29
11687189,AP1M2,9.002572800572341e-10,0.1989810317754745,fostamatinib,HT29
11687190,CTNNBIP1,1.119901747888844e-09,0.2967477738857269,fostamatinib,HT29
11687191,UBE4B,1.3858098936711962e-09,0.1907108575105667,fostamatinib,HT29
11687192,EXOC3,2.1930871883864862e-09,0.2442899942398071,fostamatinib,HT29
11687193,IDO1,2.510187742019086e-09,0.4048650562763214,fostamatinib,HT29
11687194,DCTN5,2.693163167017304e-09,-0.3744847774505615,fostamatinib,HT29
11687195,RGS2,2.971306559433428e-09,-0.2437454611063003,fostamatinib,HT29
11687196,CRABP2,3.821233122313578e-09,0.1914609968662262,fostamatinib,HT29
11687197,TRIM62,4.0965989750434594e-09,0.2374454587697982,fostamatinib,HT29
11687198,KCNJ3,4.2120713421563164e-09,0.3683343827724457,fostamatinib,HT29
11689179,VAPB,2.2382514371919808e-11,-0.1196367442607879,thalidomide,HT29
11689180,PRKCD,5.077978862367959e-11,-0.1715969890356063,thalidomide,HT29
11689181,ITPRID2,5.747505935428861e-10,-0.1076793670654296,thalidomide,HT29
11689182,DHX38,1.127333921120007e-09,-0.1933879852294922,thalidomide,HT29
11689183,FNTA,1.6200939028994303e-09,0.1423733532428741,thalidomide,HT29
11689184,RAB3B,1.982629198138539e-09,-0.1639951318502426,thalidomide,HT29
11689185,CCNA2,3.1315193158200395e-09,-0.0666362717747688,thalidomide,HT29
11689186,P4HA2,4.02327984475384e-09,-0.1234321296215057,thalidomide,HT29
11689187,MALT1,4.551542833195054e-09,-0.2857245504856109,thalidomide,HT29
11689188,LAMB2,6.062795527655427e-09,-0.2588346302509308,thalidomide,HT29
11689189,SPAG4,7.520691148864478e-09,-0.1522436141967773,thalidomide,HT29
11689190,CYB561D2,1.7494377467573462e-08,-0.1954237818717956,thalidomide,HT29
11689191,POLD4,1.852783366022911e-08,-0.1379821151494979,thalidomide,HT29
11689192,SCAMP2,2.483449931574496e-08,-0.1744759529829025,thalidomide,HT29
11689193,MBD2,2.922423658252476e-08,-0.1709425747394561,thalidomide,HT29
11689194,GPC3,3.859293293677903e-08,-0.2616864442825317,thalidomide,HT29
11689195,SEC16A,4.364315996947575e-08,-0.1243600025773048,thalidomide,HT29
11689196,ATG7,4.564904924045955e-08,-0.1712528318166732,thalidomide,HT29
11689197,SLC35E1,6.332195934804503e-08,-0.1884555667638778,thalidomide,HT29
11689198,DHRS2,6.715813241938744e-08,-0.3575194478034973,thalidomide,HT29
11691179,PRPF4,4.919277253631616e-13,0.0809823796153068,piribedil,HT29
11691180,THAP11,5.525675417152764e-09,0.1101398691534996,piribedil,HT29
11691181,GFOD1,5.774347458400131e-09,0.3078845739364624,piribedil,HT29
11691182,MPC1,9.682585971997094e-09,0.1639830023050308,piribedil,HT29
11691183,MAST4,9.682585971997094e-09,0.2630277276039123,piribedil,HT29
11691184,TFAP2A,1.3408916971184782e-08,-0.8462883234024048,piribedil,HT29
11691185,HLA-DRB1,2.015735927551135e-08,-0.3406855463981628,piribedil,HT29
11691186,HMGN3,2.1710922697606442e-08,0.259137213230133,piribedil,HT29
11691187,MUTYH,4.7372290046356686e-08,0.2306506633758545,piribedil,HT29
11691188,FAM162A,6.430642854287334e-08,0.1189264208078384,piribedil,HT29
11691189,PHF8,6.757097655912819e-08,0.2045416384935379,piribedil,HT29
11691190,DECR1,7.135955527737216e-08,0.1416706293821334,piribedil,HT29
11691191,CSF3R,8.79308045430955e-08,-0.1399802714586258,piribedil,HT29
11691192,CDC25A,1.00817599434119e-07,0.1632280498743057,piribedil,HT29
11691193,CHMP4A,1.0948155288020125e-07,0.113486647605896,piribedil,HT29
11691194,MRPL34,1.1227487204900717e-07,0.1801466345787048,piribedil,HT29
11691195,C2CD5,1.311964736564022e-07,0.1309525370597839,piribedil,HT29
11691196,NDUFB7,1.6262193488417265e-07,0.2007230818271637,piribedil,HT29
11691197,FAM131A,1.6644106942980634e-07,0.1814943999052047,piribedil,HT29
11691198,GFI1,1.7901706200782829e-07,-0.2005384117364883,piribedil,HT29
11693179,SLC11A2,2.382240612911634e-15,-0.435677170753479,pyrazolanthrone,HT29
11693180,BTG4,7.177687497320195e-14,0.4037351608276367,pyrazolanthrone,HT29
11693181,IFNA16,3.526268194603992e-13,0.3424372971057892,pyrazolanthrone,HT29
11693182,PPP1R3A,4.209142050849981e-13,0.3402825891971588,pyrazolanthrone,HT29
11693183,MTMR8,4.263921619758373e-13,0.4100019931793213,pyrazolanthrone,HT29
11693184,EXOC6B,5.518826334663991e-13,0.3821243643760681,pyrazolanthrone,HT29
11693185,IFNA2,6.924324234242409e-13,0.316298246383667,pyrazolanthrone,HT29
11693186,IL17A,7.195623286053568e-13,0.3265927731990814,pyrazolanthrone,HT29
11693187,ZNF343,7.46141747630337e-13,0.5595277547836304,pyrazolanthrone,HT29
11693188,ASMT,8.979965506646799e-13,0.3099754154682159,pyrazolanthrone,HT29
11693189,RBMY2FP,1.0265074664124734e-12,0.4055498242378235,pyrazolanthrone,HT29
11693190,FUT3,1.1980894609273656e-12,0.3201461732387543,pyrazolanthrone,HT29
11693191,HCRTR1,1.4065951901907437e-12,0.3791161477565765,pyrazolanthrone,HT29
11693192,PRKN,1.412537455894814e-12,0.3196171820163727,pyrazolanthrone,HT29
11693193,IFNA14,1.4185043500712366e-12,0.4255394637584686,pyrazolanthrone,HT29
11693194,HRH4,1.9441000636104243e-12,0.306637555360794,pyrazolanthrone,HT29
11693195,GP2,2.0485838329672283e-12,0.4482403099536896,pyrazolanthrone,HT29
11693196,IFNA4,2.250710891688297e-12,0.4410763382911682,pyrazolanthrone,HT29
11693197,RRH,2.456941818190501e-12,0.4117354154586792,pyrazolanthrone,HT29
11693198,IFNA5,2.738083633417336e-12,0.3154457807540893,pyrazolanthrone,HT29
11695179,HLCS,1.0304806548457224e-08,-0.560340166091919,NU-1025,HT29
11695180,RPGR,1.9989200603697748e-08,-0.5462368130683899,NU-1025,HT29
11695181,TRPM8,3.530352241268743e-08,-0.4727325141429901,NU-1025,HT29
11695182,FCER2,3.7879433085462144e-08,-0.5204522013664246,NU-1025,HT29
11695183,ATG4A,4.197477896007415e-08,-0.6545700430870056,NU-1025,HT29
11695184,XYLB,4.880223400606708e-08,-0.6568699479103088,NU-1025,HT29
11695185,COL4A5,5.2326948628698994e-08,-0.5123935341835022,NU-1025,HT29
11695186,ABCB11,5.31747185525467e-08,-0.5960010886192322,NU-1025,HT29
11695187,SNCA,5.3460255276298894e-08,-0.4933676421642303,NU-1025,HT29
11695188,CNTLN,5.854790243846848e-08,-0.5505326986312866,NU-1025,HT29
11695189,TBX19,6.241844813299925e-08,-0.6688156723976135,NU-1025,HT29
11695190,CD177,6.308719160147716e-08,-0.3897585868835449,NU-1025,HT29
11695191,TRPM6,6.444556597480432e-08,-0.5863803029060364,NU-1025,HT29
11695192,TRIP11,7.55763767740059e-08,-0.5021584630012512,NU-1025,HT29
11695193,CCR8,8.902716493146886e-08,-0.7851535677909851,NU-1025,HT29
11695194,MTM1,8.949754598599295e-08,-0.6351826190948486,NU-1025,HT29
11695195,GH2,9.092317137967157e-08,-0.4066692888736725,NU-1025,HT29
11695196,ZNF280A,9.583580399445809e-08,-0.6595949530601501,NU-1025,HT29
11695197,MORC3,1.020706766878066e-07,-0.5058132410049438,NU-1025,HT29
11695198,TAF9B,1.0287711084423695e-07,-0.4969126284122467,NU-1025,HT29
11697179,DPPA4,9.717186849848638e-11,0.3096412122249603,prazosin,HT29
11697180,THAP11,4.4479888913290407e-10,0.1112298890948295,prazosin,HT29
11697181,OGFOD1,1.531811828463999e-09,0.1404587477445602,prazosin,HT29
11697182,DSN1,3.4851993277254357e-09,0.1885003894567489,prazosin,HT29
11697183,EPX,5.953450371121111e-09,-0.2118725180625915,prazosin,HT29
11697184,HSD17B10,6.2363282927555795e-09,0.1036882624030113,prazosin,HT29
11697185,PGRMC2,6.679578406973663e-09,-0.3694263398647308,prazosin,HT29
11697186,DNAJB1,8.749650118748398e-09,0.0281274635344743,prazosin,HT29
11697187,TIMP2,9.542187196512273e-09,-0.5775803327560425,prazosin,HT29
11697188,DNMT3B,1.0726327897729237e-08,0.2195197194814682,prazosin,HT29
11697189,NUP88,1.4773479316823492e-08,-0.0655884370207786,prazosin,HT29
11697190,PHC1,1.5226101614791782e-08,0.4255254566669464,prazosin,HT29
11697191,ISOC1,1.5744815741526454e-08,0.1449632346630096,prazosin,HT29
11697192,TFAP2A,1.5797621307067332e-08,-0.7696266770362854,prazosin,HT29
11697193,VPS8,1.866891818971915e-08,0.1874827295541763,prazosin,HT29
11697194,ADGRL3,2.0087248339796236e-08,0.1627949625253677,prazosin,HT29
11697195,SELL,2.062850588577894e-08,0.3171938955783844,prazosin,HT29
11697196,CDK5R1,2.2007812631744162e-08,0.1903059333562851,prazosin,HT29
11697197,CCN4,2.2524458453762595e-08,0.2160378247499466,prazosin,HT29
11697198,ERAL1,2.8853426828905493e-08,0.1849807202816009,prazosin,HT29
11699179,ZFP64,4.620999033708483e-05,-0.5004924535751343,aspirin,HT29
11699180,ODC1,4.673055178085152e-05,-0.3427488803863525,aspirin,HT29
11699181,GYS2,6.0023149529472e-05,0.340036541223526,aspirin,HT29
11699182,RNF6,6.307992409013325e-05,-0.3659394383430481,aspirin,HT29
11699183,RCN2,6.448527839458321e-05,-0.4229424595832824,aspirin,HT29
11699184,PAAF1,6.48412193390202e-05,-0.4047839641571045,aspirin,HT29
11699185,MPC2,6.519901928268032e-05,-0.4956125020980835,aspirin,HT29
11699186,MMP1,7.079538354286465e-05,0.8401003479957581,aspirin,HT29
11699187,NBN,7.355980233333809e-05,-0.3461033701896667,aspirin,HT29
11699188,PTK2B,8.026668988851084e-05,0.3442274332046509,aspirin,HT29
11699189,ANKRA2,8.428922192842946e-05,-0.7270626425743103,aspirin,HT29
11699190,N4BP2L2,8.70759445163402e-05,-0.3646590709686279,aspirin,HT29
11699191,AURKA,9.043711723851798e-05,-0.3920354545116424,aspirin,HT29
11699192,PPIP5K1,9.14197352929288e-05,-0.2568005621433258,aspirin,HT29
11699193,MYO5C,9.392058327146774e-05,-0.2663853466510772,aspirin,HT29
11699194,BBOX1,0.0001260464501208,0.2589354217052459,aspirin,HT29
11699195,PPP2R3A,0.0001287478890337,0.4882048666477203,aspirin,HT29
11699196,RDH14,0.0001408494754883,-0.518161416053772,aspirin,HT29
11699197,OLIG2,0.0001446077887618,0.2909282445907593,aspirin,HT29
11699198,HEXB,0.0001548261831293,-0.3153241276741028,aspirin,HT29
11701179,NR6A1,0.0035209291685332,0.5667877197265625,enalaprilat,HT29
11701180,DRP2,0.0037055024082599,0.5278732776641846,enalaprilat,HT29
11701181,EPHA7,0.0037055024082599,0.4896863102912903,enalaprilat,HT29
11701182,AGPAT2,0.0037529996471344,0.3461378514766693,enalaprilat,HT29
11701183,CACNA1S,0.0038252836220855,0.5401886701583862,enalaprilat,HT29
11701184,TEX14,0.0038252836220855,0.5275606513023376,enalaprilat,HT29
11701185,MADCAM1,0.0039485726183799,0.5915327668190002,enalaprilat,HT29
11701186,CORO2B,0.0039736592458447,-0.644202709197998,enalaprilat,HT29
11701187,LTF,0.0039736592458447,-1.4628604650497437,enalaprilat,HT29
11701188,SHC3,0.0039736592458447,0.5435153245925903,enalaprilat,HT29
11701189,SGCA,0.0039736592458447,0.5402477383613586,enalaprilat,HT29
11701190,FSD1,0.0040497898932064,0.7481517791748047,enalaprilat,HT29
11701191,CUZD1,0.004179621192888,0.7377210855484009,enalaprilat,HT29
11701192,SLC22A14,0.0042326025638025,0.5843175649642944,enalaprilat,HT29
11701193,POPDC2,0.0042593210270343,0.4971866011619568,enalaprilat,HT29
11701194,MDFI,0.0042861923594968,0.4477548003196716,enalaprilat,HT29
11701195,ADRA1A,0.0043403967031486,0.6669589281082153,enalaprilat,HT29
11701196,PKD2L1,0.0043952217684544,0.4944375157356262,enalaprilat,HT29
11701197,SLCO4A1,0.004422869014891,0.2350699454545974,enalaprilat,HT29
11701198,SPINK1,0.0044506737799121,0.2765919268131256,enalaprilat,HT29
11703179,HMG20B,3.330879757423481e-18,0.1520886868238449,tipifarnib-P2,HT29
11703180,ERBB2,6.291316249135266e-17,0.1427250057458877,tipifarnib-P2,HT29
11703181,NIPSNAP1,7.342050563482605e-15,0.1568535566329956,tipifarnib-P2,HT29
11703182,C2CD5,9.807200774510232e-15,0.1786703169345855,tipifarnib-P2,HT29
11703183,NUP88,1.2142412774826496e-14,-0.1086914241313934,tipifarnib-P2,HT29
11703184,BNIP3L,1.445879510371748e-14,0.3433275520801544,tipifarnib-P2,HT29
11703185,COG2,9.915201925587768e-14,0.1925139427185058,tipifarnib-P2,HT29
11703186,APPBP2,5.031132378515568e-13,0.2263509631156921,tipifarnib-P2,HT29
11703187,CTNNAL1,5.395901329129243e-13,-0.3246706426143646,tipifarnib-P2,HT29
11703188,EIF3L,1.438275760629826e-12,0.2349995821714401,tipifarnib-P2,HT29
11703189,HLA-G,1.5254515289337313e-12,0.2326468378305435,tipifarnib-P2,HT29
11703190,VPS8,4.075398649290472e-12,0.2557589709758758,tipifarnib-P2,HT29
11703191,SLBP,4.976062687615305e-12,-0.2029240280389785,tipifarnib-P2,HT29
11703192,PAN2,6.614982596732477e-12,0.1500469148159027,tipifarnib-P2,HT29
11703193,SAMM50,8.647462737252345e-12,0.2362745553255081,tipifarnib-P2,HT29
11703194,TP53,9.650976294667255e-12,0.156356856226921,tipifarnib-P2,HT29
11703195,POLR1C,1.0647092141017924e-11,-0.1547115743160247,tipifarnib-P2,HT29
11703196,HLA-F,2.0290663445299668e-11,0.1661404520273208,tipifarnib-P2,HT29
11703197,CTRL,2.051861476844936e-11,-0.3575263321399688,tipifarnib-P2,HT29
11703198,HLA-E,2.1455758071042097e-11,0.2281426042318344,tipifarnib-P2,HT29
11705179,ITK,5.66516288753101e-05,-1.0993006229400637,tolmetin,HT29
11705180,SERP1,0.0001293826897227,-0.5052427053451538,tolmetin,HT29
11705181,SLC25A4,0.0001393551891078,-0.42885223031044,tolmetin,HT29
11705182,SELENOT,0.0001491992696289,-0.5358501672744751,tolmetin,HT29
11705183,BCL2A1,0.000156121800001,-1.629944086074829,tolmetin,HT29
11705184,RCAN1,0.0001670746603205,-0.4571607410907745,tolmetin,HT29
